offset,offset_hex,length,text,population_term
17267,0x4373,11,SpawnVol_30,
17305,0x4399,5,'z)?-,
17328,0x43B0,11,SpawnVol_31,
17363,0x43D3,4,)?P4,
17368,0x43D8,9,)?od2)?P4,
17389,0x43ED,11,SpawnVol_32,
17450,0x442A,11,SpawnVol_33,
17465,0x4439,5,C?Z)B,
17479,0x4447,5,)C$#=,
17485,0x444D,4,)?P4,
17490,0x4452,9,)?od2)?P4,
17511,0x4467,11,SpawnVol_34,
17546,0x448A,4,)?P4,
17551,0x448F,9,)?od2)?P4,
17572,0x44A4,11,SpawnVol_35,
17607,0x44C7,4,)?P4,
17612,0x44CC,9,)?od2)?P4,
17634,0x44E2,11,SpawnVol_36,
17669,0x4505,4,)?P4,
17674,0x450A,9,)?od2)?P4,
17696,0x4520,11,SpawnVol_37,
17731,0x4543,4,)?P4,
17736,0x4548,9,)?od2)?P4,
17758,0x455E,11,SpawnVol_38,
17793,0x4581,4,)?P4,
17798,0x4586,9,)?od2)?P4,
17820,0x459C,11,SpawnVol_39,
17855,0x45BF,4,)?(`,
17865,0x45C9,4,)?(`,
17882,0x45DA,11,SpawnVol_40,
17917,0x45FD,4,)?P4,
17922,0x4602,9,)?od2)?P4,
17944,0x4618,11,SpawnVol_41,
17979,0x463B,4,)?P4,
17984,0x4640,9,)?od2)?P4,
18006,0x4656,11,SpawnVol_42,
18021,0x4665,5,Vsz)B,
18041,0x4679,4,)?P4,
18046,0x467E,9,)?od2)?P4,
18068,0x4694,11,SpawnVol_43,
18103,0x46B7,4,)?P4,
18108,0x46BC,9,)?od2)?P4,
18130,0x46D2,11,SpawnVol_44,
18165,0x46F5,4,)?P4,
18170,0x46FA,9,)?od2)?P4,
18192,0x4710,11,SpawnVol_45,
18227,0x4733,4,)?P4,
18232,0x4738,9,)?od2)?P4,
18254,0x474E,11,SpawnVol_46,
18269,0x475D,5,\rO)B,
18289,0x4771,4,)?P4,
18294,0x4776,9,)?od2)?P4,
18316,0x478C,11,SpawnVol_47,
18351,0x47AF,4,)?P4,
18356,0x47B4,9,)?od2)?P4,
18378,0x47CA,11,SpawnVol_48,
18413,0x47ED,4,)?P4,
18418,0x47F2,9,)?od2)?P4,
18440,0x4808,11,SpawnVol_49,
18479,0x482F,4,=)?C,
18502,0x4846,11,SpawnVol_50,
18531,0x4863,4,")CF""",
18541,0x486D,4,=)?C,
18564,0x4884,11,SpawnVol_51,
18603,0x48AB,4,=)?C,
18626,0x48C2,11,SpawnVol_52,
18665,0x48E9,4,=)?C,
18688,0x4900,11,SpawnVol_53,
18727,0x4927,4,=)?C,
18750,0x493E,11,SpawnVol_54,
18789,0x4965,4,=)?C,
18812,0x497C,11,LobbyCenter,
18884,0x49C4,10,Showdown_A,
18959,0x4A0F,10,Showdown_B,
19034,0x4A5A,14,StandoffCenter,
19079,0x4A87,11,FlagSpawn_0,
19099,0x4A9B,4,bZ)E,
19117,0x4AAD,11,FlagSpawn_1,
19155,0x4AD3,11,FlagSpawn_2,
19193,0x4AF9,11,FlagSpawn_3,
19213,0x4B0D,4,!=)E,
19231,0x4B1F,11,FlagSpawn_4,
19269,0x4B45,11,FlagSpawn_5,
19307,0x4B6B,11,FlagSpawn_6,
19345,0x4B91,11,FlagSpawn_7,
19383,0x4BB7,11,FlagSpawn_8,
19421,0x4BDD,11,FlagSpawn_9,
19459,0x4C03,12,FlagSpawn_10,
19474,0x4C12,5,XfP)B,
19498,0x4C2A,12,FlagSpawn_11,
19537,0x4C51,12,FlagSpawn_12,
19576,0x4C78,12,FlagSpawn_13,
19597,0x4C8D,4,>])E,
19615,0x4C9F,12,FlagSpawn_14,
19652,0x4CC4,14,PickupFlagsSet,
19728,0x4D10,9,pickup_D1,
19769,0x4D39,4,type,
19838,0x4D7E,9,pickup_D2,
19879,0x4DA7,4,type,
19902,0x4DBE,5,M'S)B,
19948,0x4DEC,9,pickup_D3,
19960,0x4DF8,5,M'S)B,
19989,0x4E15,4,type,
20058,0x4E5A,9,pickup_D4,
20099,0x4E83,4,type,
20168,0x4EC8,9,pickup_B1,
20209,0x4EF1,4,type,
20290,0x4F42,9,pickup_B2,
20331,0x4F6B,4,type,
20412,0x4FBC,9,pickup_B3,
20453,0x4FE5,4,type,
20534,0x5036,9,pickup_S1,
20575,0x505F,4,type,
20658,0x50B2,9,pickup_S2,
20699,0x50DB,4,type,
20782,0x512E,9,pickup_R1,
20823,0x5157,4,type,
20906,0x51AA,9,pickup_R2,
20947,0x51D3,4,type,
21030,0x5226,9,pickup_R3,
21071,0x524F,4,type,
21154,0x52A2,9,pickup_R4,
21195,0x52CB,4,type,
21278,0x531E,9,pickup_P1,
21319,0x5347,4,type,
21402,0x539A,9,pickup_P2,
21443,0x53C3,4,type,
21526,0x5416,9,pickup_P3,
21567,0x543F,4,type,
21602,0x5462,5,GAF)B,
21627,0x547B,4,)Bps,
21650,0x5492,9,pickup_P4,
21662,0x549E,5,GAF)B,
21676,0x54AC,4,)Bps,
21691,0x54BB,4,type,
21774,0x550E,9,pickup_P5,
21815,0x5537,4,type,
21898,0x558A,9,pickup_P6,
21939,0x55B3,4,type,
21999,0x55EF,4,)BMv,
22022,0x5606,9,pickup_A1,
22048,0x5620,4,)BMv,
22063,0x562F,4,type,
22134,0x5676,9,pickup_A2,
22175,0x569F,4,type,
22246,0x56E6,9,pickup_A3,
22287,0x570F,4,type,
22328,0x5738,13,smoking_stand,
22344,0x5748,13,smoking_stand,
22396,0x577C,20,stand_dnd_rowdydrink,
22419,0x5793,20,stand_dnd_rowdydrink,
22478,0x57CE,15,rand_idle_stand,
22496,0x57E0,15,rand_idle_stand,
22550,0x5816,22,stand_drunk_rowdydrink,
22575,0x582F,22,stand_drunk_rowdydrink,
22636,0x586C,21,stand_fiddle_w_fiddle,
22660,0x5884,21,stand_fiddle_w_fiddle,
22720,0x58C0,24,stand_drunkdancing_e_any,
22747,0x58DB,24,stand_drunkdancing_e_any,
22810,0x591A,25,stand_drunkdancing_e_any1,
22838,0x5936,24,stand_drunkdancing_e_any,
22901,0x5975,23,stand_drunk_rowdydrink1,
22927,0x598F,22,stand_drunk_rowdydrink,
22988,0x59CC,25,stand_drunkdancing_e_any2,
23016,0x59E8,24,stand_drunkdancing_e_any,
23043,0x5A03,5,NNj)B,
23079,0x5A27,22,stand_fiddle_w_fiddle1,
23104,0x5A40,21,stand_fiddle_w_fiddle,
23164,0x5A7C,25,stand_drunkdancing_e_any3,
23192,0x5A98,24,stand_drunkdancing_e_any,
23255,0x5AD7,23,stand_drunk_rowdydrink2,
23281,0x5AF1,22,stand_drunk_rowdydrink,
23306,0x5B0A,5,O?@)B,
23342,0x5B2E,23,stand_drunk_rowdydrink3,
23368,0x5B48,22,stand_drunk_rowdydrink,
23429,0x5B85,22,stand_fiddle_w_fiddle2,
23454,0x5B9E,21,stand_fiddle_w_fiddle,
23514,0x5BDA,21,stand_dnd_rowdydrink1,
23538,0x5BF2,20,stand_dnd_rowdydrink,
23597,0x5C2D,25,stand_drunkdancing_e_any4,
23625,0x5C49,24,stand_drunkdancing_e_any,
23784,0x5CE8,11,pressDemoMP,
23796,0x5CF4,4,R]qc,
23868,0x5D3C,5,R]@~-,
23879,0x5D47,4,R)[8,
23930,0x5D7A,4,blah,
24053,0x5DF5,5,R-l{-,
24076,0x5E0C,6,MP_CTF,
24089,0x5E19,4,+:'o,
24094,0x5E1E,30,$/fragments/p_gen_skullPost02x,
24130,0x5E42,6,+:'R^x,
24152,0x5E58,6,iR^]z-,
24230,0x5EA6,4,Rbzb,
24236,0x5EAC,4,RbOc,
24253,0x5EBD,4,Rbzb,
24589,0x600D,4,Rbz8,
24739,0x60A3,4,Rbzb,
24769,0x60C1,4,Rbzb,
24800,0x60E0,4,Rbzb,
24841,0x6109,4,Rbzb,
24871,0x6127,4,Rbzb,
24912,0x6150,4,Rbzb,
24953,0x6179,4,Rbzb,
24983,0x6197,4,Rbzb,
25017,0x61B9,4,Rbzb,
25047,0x61D7,4,Rbzb,
25092,0x6204,14,Done Streaming,
25107,0x6213,5,O3`r@,
25113,0x6219,6,"O3`?D,",
25120,0x6220,11,NO3`?@O3M>@,
25133,0x622D,7,O3`?Hz-,
25189,0x6265,4,547>,
25241,0x6299,6,zO3`>D,
25253,0x62A5,9,Streaming,
25263,0x62AF,5,O3`r@,
25269,0x62B5,6,"O3`?D,",
25276,0x62BC,18,NO3`?@O3M>@O3`?Hz-,
25298,0x62D2,6,% Oxz5,
25341,0x62FD,4,Rbz8,
25406,0x633E,4,Rbz8,
25451,0x636B,88,oWNot enough room in the streaming array to fit a template! Raise the array size to fix!,
35545,0x8AD9,4,j[$0,
35603,0x8B13,5, W&OY,
35656,0x8B48,4,!\Oy,
35834,0x8BFA,6,BXMkFY,
35856,0x8C10,4,IZQj,
35907,0x8C43,4,j}XQ,
36126,0x8D1E,5, 1C8z,
36179,0x8D53,5,)y.>V,
36196,0x8D64,4,cO3c,
