package,logical_key,donor_path,staged_path,staged_content_path,donor_size,staged_size,donor_sha1,staged_sha1,donor_crc32,staged_crc32,sha1_match,crc32_match,raw_copy_bytes_match
import_test_xsc_review,action_areas/solomons_folly/solomonsfollymp,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\action_areas\solomons_folly\solomonsfollymp.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\action_areas\solomons_folly\solomonsfollymp.xsc,import_test_xsc_review/content/release64/multiplayer/action_areas/solomons_folly/solomonsfollymp.xsc,26414,26414,1BDCED02D7FBDF024C0F2D42793156525EDBAD4A,1BDCED02D7FBDF024C0F2D42793156525EDBAD4A,85EAD443,85EAD443,True,True,True
import_test_xsc_review,action_areas/tesoro_azul/tesoroazulmp,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\action_areas\tesoro_azul\tesoroazulmp.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\action_areas\tesoro_azul\tesoroazulmp.xsc,import_test_xsc_review/content/release64/multiplayer/action_areas/tesoro_azul/tesoroazulmp.xsc,28240,28240,596C2741826A8E797859A78FA507EE62F9670E89,596C2741826A8E797859A78FA507EE62F9670E89,DC32751C,DC32751C,True,True,True
import_test_xsc_review,action_areas/tumbleweed/tumbleweedmp,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\action_areas\tumbleweed\tumbleweedmp.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\action_areas\tumbleweed\tumbleweedmp.xsc,import_test_xsc_review/content/release64/multiplayer/action_areas/tumbleweed/tumbleweedmp.xsc,28524,28524,6F6157EB27B306B935640D79168A78A5A1B5EF68,6F6157EB27B306B935640D79168A78A5A1B5EF68,216764F1,216764F1,True,True,True
import_test_xsc_review,action_areas/twin_rocks/twinrocksmp,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\action_areas\twin_rocks\twinrocksmp.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\action_areas\twin_rocks\twinrocksmp.xsc,import_test_xsc_review/content/release64/multiplayer/action_areas/twin_rocks/twinrocksmp.xsc,27412,27412,D56C8AAC6A1A17386D2800715BDE716B99BB572B,D56C8AAC6A1A17386D2800715BDE716B99BB572B,BFF97F7C,BFF97F7C,True,True,True
import_test_xsc_review,action_areas/wilderness/bearwildernessaa,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\action_areas\wilderness\bearwildernessaa.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\action_areas\wilderness\bearwildernessaa.xsc,import_test_xsc_review/content/release64/multiplayer/action_areas/wilderness/bearwildernessaa.xsc,12632,12632,CC4257F30EFB489D48EC93781F40B33446839690,CC4257F30EFB489D48EC93781F40B33446839690,6DFBD3E7,6DFBD3E7,True,True,True
import_test_xsc_review,action_areas/wilderness/boarwildernessaa,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\action_areas\wilderness\boarwildernessaa.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\action_areas\wilderness\boarwildernessaa.xsc,import_test_xsc_review/content/release64/multiplayer/action_areas/wilderness/boarwildernessaa.xsc,12566,12566,AFDF515A459E51540226B6A39597C3CE66D5A2BA,AFDF515A459E51540226B6A39597C3CE66D5A2BA,348A06E0,348A06E0,True,True,True
import_test_xsc_review,action_areas/wilderness/cougarwildernessaa,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\action_areas\wilderness\cougarwildernessaa.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\action_areas\wilderness\cougarwildernessaa.xsc,import_test_xsc_review/content/release64/multiplayer/action_areas/wilderness/cougarwildernessaa.xsc,12564,12564,08736297354EC8100C97B4D154957DD6569F82FE,08736297354EC8100C97B4D154957DD6569F82FE,E02C6FEF,E02C6FEF,True,True,True
import_test_xsc_review,action_areas/wilderness/wolfwildernessaa,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\action_areas\wilderness\wolfwildernessaa.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\action_areas\wilderness\wolfwildernessaa.xsc,import_test_xsc_review/content/release64/multiplayer/action_areas/wilderness/wolfwildernessaa.xsc,12556,12556,68DAEF23AF2A634472BF48D1F553A1769ECF5913,68DAEF23AF2A634472BF48D1F553A1769ECF5913,4465F890,4465F890,True,True,True
import_test_xsc_review,ctf/ctf_base_game,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\ctf\ctf_base_game.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\ctf\ctf_base_game.xsc,import_test_xsc_review/content/release64/multiplayer/ctf/ctf_base_game.xsc,45446,45446,301C5AA2919AF5BFA3C347F17A9BA78209CF6850,301C5AA2919AF5BFA3C347F17A9BA78209CF6850,2C768785,2C768785,True,True,True
import_test_xsc_review,deathmatch/deathmatch,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\deathmatch\deathmatch.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\deathmatch\deathmatch.xsc,import_test_xsc_review/content/release64/multiplayer/deathmatch/deathmatch.xsc,34574,34574,7A5909CF0F14B595C71A46971E013178418CA37F,7A5909CF0F14B595C71A46971E013178418CA37F,2EA5F3F8,2EA5F3F8,True,True,True
import_test_xsc_review,deathmatch/testmatch,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\deathmatch\testmatch.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\deathmatch\testmatch.xsc,import_test_xsc_review/content/release64/multiplayer/deathmatch/testmatch.xsc,7596,7596,87BAAF6ADC052DC1768707017FE343BC3AD69930,87BAAF6ADC052DC1768707017FE343BC3AD69930,D7DA0583,D7DA0583,True,True,True
import_test_xsc_review,freemode/freemode,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\freemode\freemode.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\freemode\freemode.xsc,import_test_xsc_review/content/release64/multiplayer/freemode/freemode.xsc,47730,47730,E8273C4D88372400873F17FC44FB1B4BEE8473FE,E8273C4D88372400873F17FC44FB1B4BEE8473FE,D1B360EE,D1B360EE,True,True,True
import_test_xsc_review,mp_help_barker,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\mp_help_barker.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\mp_help_barker.xsc,import_test_xsc_review/content/release64/multiplayer/mp_help_barker.xsc,556,556,26F353E2ED6A25421612EFD6A986D7899CA4027B,26F353E2ED6A25421612EFD6A986D7899CA4027B,F71CA9E1,F71CA9E1,True,True,True
import_test_xsc_review,mp_idle,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\mp_idle.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\mp_idle.xsc,import_test_xsc_review/content/release64/multiplayer/mp_idle.xsc,41412,41412,5F91B6BEBB0BE1F29C13C8720405BFBD02B9289A,5F91B6BEBB0BE1F29C13C8720405BFBD02B9289A,BF212567,BF212567,True,True,True
import_test_xsc_review,mp_teleport,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\mp_teleport.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\mp_teleport.xsc,import_test_xsc_review/content/release64/multiplayer/mp_teleport.xsc,4924,4924,D231DC2CAA4BEAA2F1FFEC36287977A4580390C0,D231DC2CAA4BEAA2F1FFEC36287977A4580390C0,DF87561C,DF87561C,True,True,True
import_test_xsc_review,multiplayer_system_thread,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\multiplayer_system_thread.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\multiplayer_system_thread.xsc,import_test_xsc_review/content/release64/multiplayer/multiplayer_system_thread.xsc,29428,29428,6DD6456F9F6DE374B52F1A7CEF48471805ECB62D,6DD6456F9F6DE374B52F1A7CEF48471805ECB62D,B1AAD248,B1AAD248,True,True,True
import_test_xsc_review,multiplayer_update_thread,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\multiplayer_update_thread.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\multiplayer_update_thread.xsc,import_test_xsc_review/content/release64/multiplayer/multiplayer_update_thread.xsc,22824,22824,AF254ECF5FB559A5C5A1BE063DF454ED5DDB231E,AF254ECF5FB559A5C5A1BE063DF454ED5DDB231E,AA200A93,AA200A93,True,True,True
import_test_xsc_review,playground/jt_mpplayground,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\playground\jt_mpplayground.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\playground\jt_mpplayground.xsc,import_test_xsc_review/content/release64/multiplayer/playground/jt_mpplayground.xsc,43664,43664,8DA39BF6AFE07AD5A418FDDD15534AA8ACBBBCDB,8DA39BF6AFE07AD5A418FDDD15534AA8ACBBBCDB,E3D93F10,E3D93F10,True,True,True
import_test_xsc_review,playground/mpplayground,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\playground\mpplayground.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\playground\mpplayground.xsc,import_test_xsc_review/content/release64/multiplayer/playground/mpplayground.xsc,30432,30432,7B66214EE11EC9A73E11BA78AEA7942BAAEBCA0F,7B66214EE11EC9A73E11BA78AEA7942BAAEBCA0F,8264F8F9,8264F8F9,True,True,True
import_test_xsc_review,playground/simple_mpplayground,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\playground\simple_mpplayground.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\playground\simple_mpplayground.xsc,import_test_xsc_review/content/release64/multiplayer/playground/simple_mpplayground.xsc,41326,41326,611C2DE86E3255E5B933CED05B1CFE3E220F801C,611C2DE86E3255E5B933CED05B1CFE3E220F801C,E7EA0F93,E7EA0F93,True,True,True
import_test_xsc_review,playground/test001,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\playground\test001.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\playground\test001.xsc,import_test_xsc_review/content/release64/multiplayer/playground/test001.xsc,268,268,170E214980ED5B8B15AA8938468A160EF7997815,170E214980ED5B8B15AA8938468A160EF7997815,6DB21CA2,6DB21CA2,True,True,True
import_test_xsc_review,pr_multiplayer,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\pr_multiplayer.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\pr_multiplayer.xsc,import_test_xsc_review/content/release64/multiplayer/pr_multiplayer.xsc,14510,14510,1C47BE25F28029C96D4E0384CBDE3C3C11C82FC7,1C47BE25F28029C96D4E0384CBDE3C3C11C82FC7,3D87883B,3D87883B,True,True,True
import_test_xsc_review,regions/coop/coopbasic,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\coop\coopbasic.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\coop\coopbasic.xsc,import_test_xsc_review/content/release64/multiplayer/regions/coop/coopbasic.xsc,9324,9324,DD91A3FCDCF1708EA8D945162EF4ADD2FD8264AF,DD91A3FCDCF1708EA8D945162EF4ADD2FD8264AF,AD29AA22,AD29AA22,True,True,True
import_test_xsc_review,regions/ctf_arm/ctf_arm,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_arm\ctf_arm.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\ctf_arm\ctf_arm.xsc,import_test_xsc_review/content/release64/multiplayer/regions/ctf_arm/ctf_arm.xsc,12574,12574,FAEFFE82714FF7F5BAEB3CCE94F564E9C5D6835B,FAEFFE82714FF7F5BAEB3CCE94F564E9C5D6835B,D16918E9,D16918E9,True,True,True
import_test_xsc_review,regions/ctf_arm/ctf_arm_single,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_arm\ctf_arm_single.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\ctf_arm\ctf_arm_single.xsc,import_test_xsc_review/content/release64/multiplayer/regions/ctf_arm/ctf_arm_single.xsc,12312,12312,275426CA9C6FDDB60B086953B3EB10C3933CCC5A,275426CA9C6FDDB60B086953B3EB10C3933CCC5A,4AE3FEAB,4AE3FEAB,True,True,True
import_test_xsc_review,regions/ctf_arm/ctf_arm_sym,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_arm\ctf_arm_sym.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\ctf_arm\ctf_arm_sym.xsc,import_test_xsc_review/content/release64/multiplayer/regions/ctf_arm/ctf_arm_sym.xsc,12246,12246,EEDB3A84BF1FECD8399CA576E33DB09C295CEC24,EEDB3A84BF1FECD8399CA576E33DB09C295CEC24,16697069,16697069,True,True,True
import_test_xsc_review,regions/ctf_chu/ctf_chu,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_chu\ctf_chu.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\ctf_chu\ctf_chu.xsc,import_test_xsc_review/content/release64/multiplayer/regions/ctf_chu/ctf_chu.xsc,11364,11364,36727DCDB3C22F91DAFB126151D057B0CA2606FB,36727DCDB3C22F91DAFB126151D057B0CA2606FB,B6DB8942,B6DB8942,True,True,True
import_test_xsc_review,regions/ctf_chu/ctf_chu_single,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_chu\ctf_chu_single.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\ctf_chu\ctf_chu_single.xsc,import_test_xsc_review/content/release64/multiplayer/regions/ctf_chu/ctf_chu_single.xsc,11380,11380,0A76CF9D328BA2A0E36F0FC09BA2770C3349FDA5,0A76CF9D328BA2A0E36F0FC09BA2770C3349FDA5,1159A729,1159A729,True,True,True
import_test_xsc_review,regions/ctf_chu/ctf_chu_sym,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_chu\ctf_chu_sym.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\ctf_chu\ctf_chu_sym.xsc,import_test_xsc_review/content/release64/multiplayer/regions/ctf_chu/ctf_chu_sym.xsc,11328,11328,236FC9BCD7E7DA643A8BF9E13083551D8D1FD459,236FC9BCD7E7DA643A8BF9E13083551D8D1FD459,5B4E4301,5B4E4301,True,True,True
import_test_xsc_review,regions/ctf_dzc/ctf_dzc_sym,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_dzc\ctf_dzc_sym.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\ctf_dzc\ctf_dzc_sym.xsc,import_test_xsc_review/content/release64/multiplayer/regions/ctf_dzc/ctf_dzc_sym.xsc,11638,11638,8BA12DA3B5FFD317BCD13E8A31D4DB0422CAEBE5,8BA12DA3B5FFD317BCD13E8A31D4DB0422CAEBE5,EC6C5E5C,EC6C5E5C,True,True,True
import_test_xsc_review,regions/ctf_hen/ctf_hen,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_hen\ctf_hen.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\ctf_hen\ctf_hen.xsc,import_test_xsc_review/content/release64/multiplayer/regions/ctf_hen/ctf_hen.xsc,12280,12280,41AF485242108E179179939142D43A74BA587627,41AF485242108E179179939142D43A74BA587627,A67805FD,A67805FD,True,True,True
import_test_xsc_review,regions/ctf_lsh/ctf_lsh,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_lsh\ctf_lsh.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\ctf_lsh\ctf_lsh.xsc,import_test_xsc_review/content/release64/multiplayer/regions/ctf_lsh/ctf_lsh.xsc,13236,13236,4CF69A6A122E94069F0CF3F84EC6EC455650ACF4,4CF69A6A122E94069F0CF3F84EC6EC455650ACF4,5D9B4951,5D9B4951,True,True,True
import_test_xsc_review,regions/ctf_lsh/ctf_lsh_sym,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_lsh\ctf_lsh_sym.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\ctf_lsh\ctf_lsh_sym.xsc,import_test_xsc_review/content/release64/multiplayer/regions/ctf_lsh/ctf_lsh_sym.xsc,11318,11318,BC5E94D03F83E627BDFA266F0E76407F6A4B6EE4,BC5E94D03F83E627BDFA266F0E76407F6A4B6EE4,7B00DD67,7B00DD67,True,True,True
import_test_xsc_review,regions/ctf_tes/ctf_tes_single,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_tes\ctf_tes_single.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\ctf_tes\ctf_tes_single.xsc,import_test_xsc_review/content/release64/multiplayer/regions/ctf_tes/ctf_tes_single.xsc,10708,10708,F3325B9F7A9F191439B076C3F6C4C922A3CC5BA9,F3325B9F7A9F191439B076C3F6C4C922A3CC5BA9,EE17430E,EE17430E,True,True,True
import_test_xsc_review,regions/ctf_tes/ctf_tes_sym,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_tes\ctf_tes_sym.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\ctf_tes\ctf_tes_sym.xsc,import_test_xsc_review/content/release64/multiplayer/regions/ctf_tes/ctf_tes_sym.xsc,10650,10650,D2446B7424193219B7489037286816970715AE26,D2446B7424193219B7489037286816970715AE26,0D6FD45D,0D6FD45D,True,True,True
import_test_xsc_review,regions/ctf_tum/ctf_tum_single,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_tum\ctf_tum_single.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\ctf_tum\ctf_tum_single.xsc,import_test_xsc_review/content/release64/multiplayer/regions/ctf_tum/ctf_tum_single.xsc,12094,12094,196BB257C93ECFC87B6BA38A85AC5A3E630E61F7,196BB257C93ECFC87B6BA38A85AC5A3E630E61F7,ED4E45BD,ED4E45BD,True,True,True
import_test_xsc_review,regions/ctf_upr/ctf_upr,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_upr\ctf_upr.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\ctf_upr\ctf_upr.xsc,import_test_xsc_review/content/release64/multiplayer/regions/ctf_upr/ctf_upr.xsc,11536,11536,8CEF0509EDC82C3E70D4DD3E34CE6537CFA6D4B8,8CEF0509EDC82C3E70D4DD3E34CE6537CFA6D4B8,6BED6AFA,6BED6AFA,True,True,True
import_test_xsc_review,regions/ctf_w2/ctf_w2_single,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\ctf_w2\ctf_w2_single.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\ctf_w2\ctf_w2_single.xsc,import_test_xsc_review/content/release64/multiplayer/regions/ctf_w2/ctf_w2_single.xsc,9144,9144,966B5EAE70BCCEA5BCAD8E420D0876D984DF211D,966B5EAE70BCCEA5BCAD8E420D0876D984DF211D,4E9B8BAF,4E9B8BAF,True,True,True
import_test_xsc_review,regions/dm_arm/deathmatch_arm,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\dm_arm\deathmatch_arm.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\dm_arm\deathmatch_arm.xsc,import_test_xsc_review/content/release64/multiplayer/regions/dm_arm/deathmatch_arm.xsc,12592,12592,83C23C9A531845C578969E8CAF03DF2303363A19,83C23C9A531845C578969E8CAF03DF2303363A19,F68D6149,F68D6149,True,True,True
import_test_xsc_review,regions/dm_chu/deathmatch_chu,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\dm_chu\deathmatch_chu.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\dm_chu\deathmatch_chu.xsc,import_test_xsc_review/content/release64/multiplayer/regions/dm_chu/deathmatch_chu.xsc,11718,11718,C6C913E4F15F3A2411E842E7E4110D7F9242C306,C6C913E4F15F3A2411E842E7E4110D7F9242C306,475DD157,475DD157,True,True,True
import_test_xsc_review,regions/dm_hen/deathmatch_hen,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\dm_hen\deathmatch_hen.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\dm_hen\deathmatch_hen.xsc,import_test_xsc_review/content/release64/multiplayer/regions/dm_hen/deathmatch_hen.xsc,12868,12868,1B4EB57AB28CD9B32A053A3E96A1F2ED51071E52,1B4EB57AB28CD9B32A053A3E96A1F2ED51071E52,C30E3126,C30E3126,True,True,True
import_test_xsc_review,regions/dm_lsh/deathmatch_lsh,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\dm_lsh\deathmatch_lsh.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\dm_lsh\deathmatch_lsh.xsc,import_test_xsc_review/content/release64/multiplayer/regions/dm_lsh/deathmatch_lsh.xsc,12918,12918,55AF2F4DFB70935422157BCF252CE0E0ABB1987F,55AF2F4DFB70935422157BCF252CE0E0ABB1987F,45BE930A,45BE930A,True,True,True
import_test_xsc_review,regions/dm_tum/deathmatch_tum,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\dm_tum\deathmatch_tum.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\dm_tum\deathmatch_tum.xsc,import_test_xsc_review/content/release64/multiplayer/regions/dm_tum/deathmatch_tum.xsc,12548,12548,0E9AB0D30BC3CE3FE5A10FC95624FAF1FE2CA9A1,0E9AB0D30BC3CE3FE5A10FC95624FAF1FE2CA9A1,FFDD0735,FFDD0735,True,True,True
import_test_xsc_review,regions/minigames/liarsdice_sb,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\minigames\liarsdice_sb.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\minigames\liarsdice_sb.xsc,import_test_xsc_review/content/release64/multiplayer/regions/minigames/liarsdice_sb.xsc,2634,2634,FE5A7EF51CA7B98F5FEE9A26B36981D65A34E5D0,FE5A7EF51CA7B98F5FEE9A26B36981D65A34E5D0,56DC9F77,56DC9F77,True,True,True
import_test_xsc_review,regions/minigames/poker_sb,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\regions\minigames\poker_sb.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\regions\minigames\poker_sb.xsc,import_test_xsc_review/content/release64/multiplayer/regions/minigames/poker_sb.xsc,2650,2650,5227AD1C3B584E2B9F55EBAD42BFE0ABAF048A92,5227AD1C3B584E2B9F55EBAD42BFE0ABAF048A92,8981B399,8981B399,True,True,True
import_test_xsc_review,rotations/gametype_lobby,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\rotations\gametype_lobby.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\rotations\gametype_lobby.xsc,import_test_xsc_review/content/release64/multiplayer/rotations/gametype_lobby.xsc,35596,35596,41F285185FE85E548C0531AD2FAA7A308542FED9,41F285185FE85E548C0531AD2FAA7A308542FED9,D2AA646E,D2AA646E,True,True,True
import_test_xsc_review,sessionmap,D:\Games\Red Dead Redemption\Code_RED\imports\XENON MULTIPLAYER\content\release64\multiplayer\sessionmap.xsc,D:\Games\Red Dead Redemption\Code_RED\build\mp_content_restore_pass2\import_test_xsc_review\content\release64\multiplayer\sessionmap.xsc,import_test_xsc_review/content/release64/multiplayer/sessionmap.xsc,1080,1080,70FF3CD1047E50199FD111D41A30562124FB3B48,70FF3CD1047E50199FD111D41A30562124FB3B48,BAEE9778,BAEE9778,True,True,True
