source,path,relative_path,path_family,name,extension,is_hash_named,size,size_mod_4,header_family,magic_hex_4,head_hex_16,head_hex_32,head_ascii_16,zstd_marker_in_first_512,zstd_marker_offset_in_first_512,compression_encryption_note,sha1,crc32,resource_type,resource_flag1_hex,resource_flag2_hex
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_criminal_chase.wsc,release64/ambient/roaming/event_criminal_chase.wsc,content/release64,event_criminal_chase.wsc,.wsc,False,19466,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80 58 96 3C FE CA 35 3F EC E3 A6 99 3B 5F BE B4 F8,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,8285769AC6F6F7EF0E457DD65A0BF0C3070D71B1,5FB6FAAF,2,0x80000000,0x8000000D
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_dead_poster.wsc,release64/ambient/roaming/event_dead_poster.wsc,content/release64,event_dead_poster.wsc,.wsc,False,21886,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80 55 E7 07 B0 93 85 55 92 F1 DE 5C 5F A0 DC 5C 19,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,D5438B65F78C1696E5558CFC459FEB81B2F6E6F7,8EFAFA78,2,0x80000000,0x8000000D
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_donkey_lead.wsc,release64/ambient/roaming/event_donkey_lead.wsc,content/release64,event_donkey_lead.wsc,.wsc,False,15792,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80 0E 27 7E A3 87 56 0C 09 A6 4D 9B 1A 09 9B FC 8B,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,5945179A7068B5849C9E2C7C28B9C203A9E32BDB,E2B38C0D,2,0x80000000,0x80000009
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_generic_1v1.wsc,release64/ambient/roaming/event_generic_1v1.wsc,content/release64,event_generic_1v1.wsc,.wsc,False,14916,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80 00 1A D6 DB DD 3F E6 D3 09 DE 8D EE A1 72 51 DD,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,7115E37E4ACA0BE4F901AE1158D536114C202FC1,D2FEA705,2,0x80000000,0x80000009
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_hangingb.wsc,release64/ambient/roaming/event_hangingb.wsc,content/release64,event_hangingb.wsc,.wsc,False,28312,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 11 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 11 00 00 80 26 7E B1 A2 09 72 00 38 F2 CC 2C B7 AC AF 2B 9D,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,3675583CE1AB0AF51C2719F1B26872B41037907D,E2CA67C9,2,0x80000000,0x80000011
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_herbalist_intro.wsc,release64/ambient/roaming/event_herbalist_intro.wsc,content/release64,event_herbalist_intro.wsc,.wsc,False,19651,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80 BF 56 CD 16 BF 80 7B E9 5B 1D 72 E3 0A A8 3F 3D,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,322AEB3D1484400D4BEBED4F6B3261EA4D4CE0B5,0E9FB42C,2,0x80000000,0x8000000D
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_hunter_intro.wsc,release64/ambient/roaming/event_hunter_intro.wsc,content/release64,event_hunter_intro.wsc,.wsc,False,20494,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80 9E 37 12 CC 44 FA FD 7C C2 60 EA 14 5E 68 60 BE,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,939A1806B17F08F00B07110FB699FBFD3E38312E,8D33559B,2,0x80000000,0x8000000D
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_last_buffalo.wsc,release64/ambient/roaming/event_last_buffalo.wsc,content/release64,event_last_buffalo.wsc,.wsc,False,11546,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 07 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 07 00 00 80 41 DD 10 2B 31 90 AE EC C4 5F 87 2D 94 2F FF 6D,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,E8048281F634530DC3972A8E8D1B184A31DC0827,BF5909C3,2,0x80000000,0x80000007
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_lone_stranger.wsc,release64/ambient/roaming/event_lone_stranger.wsc,content/release64,event_lone_stranger.wsc,.wsc,False,14116,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80 19 66 C3 50 CD 06 A6 E3 0C 5F E7 90 EB 5A 82 E9,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,8D30DA974E0359E26A57F32E1500F927CD23564E,18397731,2,0x80000000,0x80000009
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_loot_dead_body.wsc,release64/ambient/roaming/event_loot_dead_body.wsc,content/release64,event_loot_dead_body.wsc,.wsc,False,14468,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80 3C 4F 49 CA 00 69 53 4E 54 00 C6 E4 D4 2D 8C C2,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,5959896936916D191A04DB5965AAD7A1BD327271,57AD0501,2,0x80000000,0x80000009
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_mourn_dead_body.wsc,release64/ambient/roaming/event_mourn_dead_body.wsc,content/release64,event_mourn_dead_body.wsc,.wsc,False,13424,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80 8F D9 A0 3A 7D BB 0F B9 9E 34 7A C8 73 C6 1A 80,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,6019E46A86CACFBD44CCF4CCF5A516A60FE6C6F7,AD6E4114,2,0x80000000,0x80000009
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_predator_prey.wsc,release64/ambient/roaming/event_predator_prey.wsc,content/release64,event_predator_prey.wsc,.wsc,False,13140,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80 8E 07 BC BE 13 81 3E E9 67 6C F4 8D 79 40 EA B0,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,F16B901669217CB5753E410FCEDF9CB87380EB69,7387C0E6,2,0x80000000,0x80000009
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_proc_escort.wsc,release64/ambient/roaming/event_proc_escort.wsc,content/release64,event_proc_escort.wsc,.wsc,False,47437,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 1E 00 00 90,52 53 43 85 02 00 00 00 00 00 00 80 1E 00 00 90 EE FB E5 6A A5 54 D8 B1 D2 F5 F3 9B 54 20 10 A6,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,59746543D1B7DA561146821777D7E348AC31A41F,1276CC48,2,0x80000000,0x9000001E
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_proc_matkdef.wsc,release64/ambient/roaming/event_proc_matkdef.wsc,content/release64,event_proc_matkdef.wsc,.wsc,False,42115,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 19 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 19 00 00 80 3E 99 35 1C 79 FF 7B D2 36 C2 45 73 C4 10 76 CB,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,5D6AABC20EE3A5047C8D09BDC000A535F0444583,1F064362,2,0x80000000,0x80000019
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_proc_transport.wsc,release64/ambient/roaming/event_proc_transport.wsc,content/release64,event_proc_transport.wsc,.wsc,False,49943,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 20 00 00 C0,52 53 43 85 02 00 00 00 00 00 00 80 20 00 00 C0 E2 E3 2F DC 26 35 5D 33 2B 29 38 D0 03 96 05 1C,RSC......... ...,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,E5B951C880FE8031AEA272731F147A3582964275,1406A9A1,2,0x80000000,0xC0000020
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_roadside_aftermath.wsc,release64/ambient/roaming/event_roadside_aftermath.wsc,content/release64,event_roadside_aftermath.wsc,.wsc,False,13428,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80 CB DC 06 8A F1 C3 B3 CE 0E 5A 4F EE 94 39 A2 57,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,7509D78E79F85F8DE60C014F3ED263D387C13231,F53656D5,2,0x80000000,0x80000009
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_roadside_ambush.wsc,release64/ambient/roaming/event_roadside_ambush.wsc,content/release64,event_roadside_ambush.wsc,.wsc,False,24863,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0F 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0F 00 00 80 E6 AA 04 92 85 CB 14 5F 15 9C 8E DA DD 4B 86 10,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,60AF51A175BEC08B27F6F2695B1E814804406A8D,CED087F5,2,0x80000000,0x8000000F
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_roadside_execution.wsc,release64/ambient/roaming/event_roadside_execution.wsc,content/release64,event_roadside_execution.wsc,.wsc,False,20027,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80 E4 C6 66 91 5B BC 41 FD 92 43 B7 61 8A 9C 77 E2,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,1E0E09882269F80A5BBBDF5DA9E03BB4EF3FF84E,9B60A19F,2,0x80000000,0x8000000D
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_roadside_prisoners.wsc,release64/ambient/roaming/event_roadside_prisoners.wsc,content/release64,event_roadside_prisoners.wsc,.wsc,False,21858,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80 EC BC 17 07 60 3F F1 CF 1D 62 FC A8 8F 1F F2 44,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,D2DE443B22650FF5C9515B36DE26BE0F0F783299,A419D144,2,0x80000000,0x8000000D
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_sharpshooter_challenge.wsc,release64/ambient/roaming/event_sharpshooter_challenge.wsc,content/release64,event_sharpshooter_challenge.wsc,.wsc,False,20436,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80 B7 DA 66 1C 25 46 81 F6 55 AE 67 D1 E7 4D 58 9C,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,9C7711567C8BA480A4377ACD3B0EC52123507EB7,5E9373D2,2,0x80000000,0x8000000D
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_spawning_tool.wsc,release64/ambient/roaming/event_spawning_tool.wsc,content/release64,event_spawning_tool.wsc,.wsc,False,721,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 03 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 03 00 00 80 B1 86 34 08 B6 E7 AB 41 55 5C 54 F1 C3 06 C5 02,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,D2A499E84416270F257D17CE62431990977E4324,884478A4,2,0x80000000,0x80000003
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_treasurehunter_intro.wsc,release64/ambient/roaming/event_treasurehunter_intro.wsc,content/release64,event_treasurehunter_intro.wsc,.wsc,False,23502,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0E 00 00 90,52 53 43 85 02 00 00 00 00 00 00 80 0E 00 00 90 47 E7 BC 08 70 85 1A 10 65 A5 62 5B 9B ED EA C2,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,E65F4C316009B0DD4BB5107B3AC490AB80B1E8E4,96F74B44,2,0x80000000,0x9000000E
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_wild_animals.wsc,release64/ambient/roaming/event_wild_animals.wsc,content/release64,event_wild_animals.wsc,.wsc,False,19381,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80 4D 5A 4B A7 CC C0 02 B2 12 48 81 51 5C FD 9E 87,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,7E6EF9AE35644976421C94957DE5E811B6A470EB,F646EA3B,2,0x80000000,0x8000000D
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\event_wilderness_dynomite.wsc,release64/ambient/roaming/event_wilderness_dynomite.wsc,content/release64,event_wilderness_dynomite.wsc,.wsc,False,15646,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 09 00 00 80 8B D9 2D CA A6 40 A2 12 9D 56 B4 70 6E DF 03 83,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,08A12DA9B35BEC7AA1EE0B397A12C5E38B7F6968,0804DE5A,2,0x80000000,0x80000009
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\mh_named_bear.wsc,release64/ambient/roaming/mh_named_bear.wsc,content/release64,mh_named_bear.wsc,.wsc,False,2268,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 02 00 00 90,52 53 43 85 02 00 00 00 00 00 00 80 02 00 00 90 2D D4 4D DB 22 17 BE 11 90 0D 45 F3 A0 C2 53 CF,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,C13B8F5B6F1316DF421CFDCE2729759FBB84B332,3F361C3F,2,0x80000000,0x90000002
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\mh_named_boar.wsc,release64/ambient/roaming/mh_named_boar.wsc,content/release64,mh_named_boar.wsc,.wsc,False,4765,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 05 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 05 00 00 80 C3 99 F8 0E 2C 98 99 9A E1 60 B1 36 30 51 69 E8,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,E23EF6EE7947E31AC31D100ADA9791BDE0C357C8,9E2B0E2F,2,0x80000000,0x80000005
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\mh_named_cougar.wsc,release64/ambient/roaming/mh_named_cougar.wsc,content/release64,mh_named_cougar.wsc,.wsc,False,2461,1,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 02 00 00 90,52 53 43 85 02 00 00 00 00 00 00 80 02 00 00 90 8B 79 12 A2 79 B4 DC 93 96 21 D5 11 EE A8 F1 C6,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,35B9819BD7900069990F56EBE5386D48283F95F8,FA87F354,2,0x80000000,0x90000002
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\roaming\mh_named_wolf.wsc,release64/ambient/roaming/mh_named_wolf.wsc,content/release64,mh_named_wolf.wsc,.wsc,False,2270,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 02 00 00 90,52 53 43 85 02 00 00 00 00 00 00 80 02 00 00 90 B2 AB 52 23 C2 A3 D7 E6 FF A2 1D 36 09 E1 E1 92,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,16E8AE1C715C64A149514748CD457C1B51ED98C0,39882FF5,2,0x80000000,0x90000002
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\town\beat_crime_holdup.wsc,release64/ambient/town/beat_crime_holdup.wsc,content/release64,beat_crime_holdup.wsc,.wsc,False,20422,2,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80 77 D2 FC 7E BA FD 75 67 89 BB 4B 88 5A 75 70 89,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,1411F317711945A44DD75354598BEE6C875A349D,4647DBD6,2,0x80000000,0x8000000D
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\town\beat_crime_horsethief.wsc,release64/ambient/town/beat_crime_horsethief.wsc,content/release64,beat_crime_horsethief.wsc,.wsc,False,21072,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0D 00 00 80 01 0F AF 4A 22 54 40 A7 6E E6 67 8A 35 AA A6 51,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,0063622F00628BDDCDE6C60CA9DBECD7869E8622,D67DC2BE,2,0x80000000,0x8000000D
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\town\beat_crime_wagonthief.wsc,release64/ambient/town/beat_crime_wagonthief.wsc,content/release64,beat_crime_wagonthief.wsc,.wsc,False,24244,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 0F 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 0F 00 00 80 47 F0 6A 89 20 85 E4 3F 1A 02 86 C5 F0 F5 1C DB,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,5BCCC65FDCE46C3C7C10B3FFF608F9AE58306466,4F2173E4,2,0x80000000,0x8000000F
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\town\beat_dog_fetch.wsc,release64/ambient/town/beat_dog_fetch.wsc,content/release64,beat_dog_fetch.wsc,.wsc,False,10200,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 06 00 00 90,52 53 43 85 02 00 00 00 00 00 00 80 06 00 00 90 17 54 C6 6B 1B B9 93 41 61 6F C9 D1 DA 0A E5 81,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,76A82AB15B4609A7CF93D6C8A5361FB1B0AFFEDC,80720383,2,0x80000000,0x90000006
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\town\beat_duel_lowhonor.wsc,release64/ambient/town/beat_duel_lowhonor.wsc,content/release64,beat_duel_lowhonor.wsc,.wsc,False,30123,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 13 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 13 00 00 80 35 5E 1C 42 EE 05 D3 8B E1 08 49 9E AF 75 26 42,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,3DDE430FBBE4CEFB0194A3AF4422F3940931B65D,A8353167,2,0x80000000,0x80000013
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\town\beat_duel_notoriety.wsc,release64/ambient/town/beat_duel_notoriety.wsc,content/release64,beat_duel_notoriety.wsc,.wsc,False,30175,3,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 13 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 13 00 00 80 8F 22 98 88 A5 3E 8C D2 54 06 24 4E 88 E2 35 5C,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,0BB40AFCEA610BA84D0051BE4F95153F65CEF683,7BB3BB95,2,0x80000000,0x80000013
pc_current,D:\Games\Red Dead Redemption\Code_RED\game\content_extracted\release64\ambient\town\beat_duel_rude.wsc,release64/ambient/town/beat_duel_rude.wsc,content/release64,beat_duel_rude.wsc,.wsc,False,30488,0,RSC85,52 53 43 85,52 53 43 85 02 00 00 00 00 00 00 80 13 00 00 80,52 53 43 85 02 00 00 00 00 00 00 80 13 00 00 80 E8 11 81 12 48 7C F4 96 74 C9 BE DD 71 7B 05 6D,RSC.............,False,,resource wrapper; payload is normally encrypted before compressed bytes are visible,0DACF9ED47F1BED22A32AFCF13A7143660346257,D720198B,2,0x80000000,0x80000013
