# Code RED source/decompiled export
# Source: data/codered/faction_wars_targets.csv
# SHA1: b37f585be34a741f127b9af9c307ae0cd6b7a692

score,category,path,source_kind,regions,groups,high_value_terms,size 
4,archive patch lane,research/terrainboundres_patch_smoke/terrainboundres_smoke_copy_terrainbound_byte_patch_report.json,repo/text,,spawning:4,,1294
4,research/reference,research/io_import_nr/nrfile.py,repo/text,,scripting:1|world_hosts:3,,18834
4,research/reference,research/io_import_nr/nrblendimp - Copy.py,repo/text,,spawning:2|weapons_pressure:2,,17789
4,research/reference,research/io_import_nr/create_gui.py,repo/text,,scripting:4,,792
4,research/reference,research/io_import_nr/__init__.py,repo/text,,scripting:2|spawning:2,,2859
4,research/reference,research/Code_RED_CarTruck_MissionRecipe_Pass29/evidence/Function_792_0x29B4B.txt,repo/text,,spawning:4,,2858
4,research/reference,research/Code_RED_CarTruck_MissionRecipe_Pass29/evidence/Function_644_0x1DB4B.txt,repo/text,,spawning:4,,2858
4,research/reference,research/Code_RED_CarTruck_MissionRecipe_Pass29/evidence/Function_474_0x15B4B.txt,repo/text,,spawning:4,,2858
4,world host / gringo,research/CodeRED_Cutscene_Placement_Pass15_Build/reports/blackwater_wsi_hash_hits_all.csv,repo/text,,world_hosts:4,,7974
4,research/reference,research/3D Ripper/importers/io_import_nr/nrfile.py,repo/text,,scripting:1|world_hosts:3,,18834
4,research/reference,research/3D Ripper/importers/io_import_nr/nrblendimp - Copy.py,repo/text,,spawning:2|weapons_pressure:2,,17789
4,research/reference,research/3D Ripper/importers/io_import_nr/create_gui.py,repo/text,,scripting:4,,792
4,research/reference,research/3D Ripper/importers/io_import_nr/__init__.py,repo/text,,scripting:2|spawning:2,,2859
4,research/reference,related_apps/Code_RED_ScriptHookRDR_AI_Menu/build_bridge.bat,repo/text,,scripting:4,,784
4,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/read/research__terrainboundres_patch_smoke__terrainboundres_smoke_copy_terrainbound_byte_patch_report.json.fullread.txt,manifest/text,,spawning:4,,1320
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/research__io_import_nr__nrfile.py.fullread.txt,manifest/text,,scripting:1|world_hosts:3,,19527
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/research__io_import_nr__nrblendimp__-__Copy.py.fullread.txt,manifest/text,,spawning:2|weapons_pressure:2,,18285
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/research__io_import_nr__create_gui.py.fullread.txt,manifest/text,,scripting:4,,820
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/research__io_import_nr____init__.py.fullread.txt,manifest/text,,scripting:2|spawning:2,,2960
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/research__Code_RED_CarTruck_MissionRecipe_Pass29__evidence__Function_792_0x29B4B.txt.fullread.txt,manifest/text,,spawning:4,,2951
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/research__Code_RED_CarTruck_MissionRecipe_Pass29__evidence__Function_644_0x1DB4B.txt.fullread.txt,manifest/text,,spawning:4,,2951
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/research__Code_RED_CarTruck_MissionRecipe_Pass29__evidence__Function_474_0x15B4B.txt.fullread.txt,manifest/text,,spawning:4,,2951
4,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/read/research__CodeRED_Cutscene_Placement_Pass15_Build__reports__blackwater_wsi_hash_hits_all.csv.fullread.txt,manifest/text,,world_hosts:4,,8019
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/research__3D__Ripper__importers__io_import_nr__nrfile.py.fullread.txt,manifest/text,,scripting:1|world_hosts:3,,19527
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/research__3D__Ripper__importers__io_import_nr__nrblendimp__-__Copy.py.fullread.txt,manifest/text,,spawning:2|weapons_pressure:2,,18285
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/research__3D__Ripper__importers__io_import_nr__create_gui.py.fullread.txt,manifest/text,,scripting:4,,820
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/research__3D__Ripper__importers__io_import_nr____init__.py.fullread.txt,manifest/text,,scripting:2|spawning:2,,2960
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/related_apps__Code_RED_ScriptHookRDR_AI_Menu__build_bridge.bat.fullread.txt,manifest/text,,scripting:4,,808
4,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/edit/research/terrainboundres_patch_smoke/terrainboundres_smoke_copy_terrainbound_byte_patch_report.json,manifest/text,,spawning:4,,1294
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/research/io_import_nr/nrfile.py,manifest/text,,scripting:1|world_hosts:3,,18834
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/research/io_import_nr/nrblendimp - Copy.py,manifest/text,,spawning:2|weapons_pressure:2,,17789
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/research/io_import_nr/create_gui.py,manifest/text,,scripting:4,,792
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/research/io_import_nr/__init__.py,manifest/text,,scripting:2|spawning:2,,2859
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/research/Code_RED_CarTruck_MissionRecipe_Pass29/evidence/Function_792_0x29B4B.txt,manifest/text,,spawning:4,,2858
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/research/Code_RED_CarTruck_MissionRecipe_Pass29/evidence/Function_644_0x1DB4B.txt,manifest/text,,spawning:4,,2858
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/research/Code_RED_CarTruck_MissionRecipe_Pass29/evidence/Function_474_0x15B4B.txt,manifest/text,,spawning:4,,2858
4,world host / gringo,related_apps/CodeRED_Script_Workshop/workspace/edit/research/CodeRED_Cutscene_Placement_Pass15_Build/reports/blackwater_wsi_hash_hits_all.csv,manifest/text,,world_hosts:4,,7974
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/research/3D Ripper/importers/io_import_nr/nrfile.py,manifest/text,,scripting:1|world_hosts:3,,18834
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/research/3D Ripper/importers/io_import_nr/nrblendimp - Copy.py,manifest/text,,spawning:2|weapons_pressure:2,,17789
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/research/3D Ripper/importers/io_import_nr/create_gui.py,manifest/text,,scripting:4,,792
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/research/3D Ripper/importers/io_import_nr/__init__.py,manifest/text,,scripting:2|spawning:2,,2859
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/edit/related_apps/Code_RED_ScriptHookRDR_AI_Menu/build_bridge.bat,manifest/text,,scripting:4,,784
4,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__terrainboundres_patch_smoke__terrainboundres_smoke_copy_terrainbound_byte_patch_report.json.decompiled_source.txt,manifest/text,,spawning:4,,1520
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__io_import_nr__nrfile.py.decompiled_source.txt,manifest/text,,scripting:1|world_hosts:3,,19659
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__io_import_nr__nrblendimp__-__Copy.py.decompiled_source.txt,manifest/text,,spawning:2|weapons_pressure:2,,18428
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__io_import_nr__create_gui.py.decompiled_source.txt,manifest/text,,scripting:4,,956
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__io_import_nr____init__.py.decompiled_source.txt,manifest/text,,scripting:2|spawning:2,,3094
4,tune/template pressure,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__RPF__-__Rafts__Plus__tune__vehicle__locset__locset_raft.xml.decompiled_source.txt,manifest/text,,weapons_pressure:1|world_hosts:3,,3724
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__Code_RED_CarTruck_MissionRecipe_Pass29__evidence__Function_958_0x38698.txt.decompiled_source.txt,manifest/text,,scripting:1|spawning:3,,699
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__Code_RED_CarTruck_MissionRecipe_Pass29__evidence__Function_956_0x3856C.txt.decompiled_source.txt,manifest/text,,scripting:1|spawning:3,,986
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__Code_RED_CarTruck_MissionRecipe_Pass29__evidence__Function_955_0x384F0.txt.decompiled_source.txt,manifest/text,,scripting:1|spawning:3,,699
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__3D__Ripper__importers__io_import_nr__nrfile.py.decompiled_source.txt,manifest/text,,scripting:1|world_hosts:3,,19679
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__3D__Ripper__importers__io_import_nr__nrblendimp__-__Copy.py.decompiled_source.txt,manifest/text,,spawning:2|weapons_pressure:2,,18448
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__3D__Ripper__importers__io_import_nr__create_gui.py.decompiled_source.txt,manifest/text,,scripting:4,,976
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/research__3D__Ripper__importers__io_import_nr____init__.py.decompiled_source.txt,manifest/text,,scripting:2|spawning:2,,3114
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/related_apps__Code_RED_ScriptHookRDR_AI_Menu__CodeRED_Backups__AI_Menu_20260502_004302__CodeRED_AI_Menu.ini.decompiled_source.txt,manifest/text,,scripting:1|spawning:3,,634
4,research/reference,related_apps/CodeRED_Script_Workshop/workspace/decompiled_export/related_apps__Code_RED_ScriptHookRDR_AI_Menu__CodeRED_Backups__AI_Menu_20260502_003234__CodeRED_AI_Menu.ini.decompiled_source.txt,manifest/text,,scripting:1|spawning:3,,634
3,script/native candidate,scratch/script_workshop_pipeline/recompile_queue/related_apps/code_red_sccl_attempt_bundle_v1/code_red_script_compile_lab_v1/include/varargs.h,repo/text,,scripting:2|spawning:1,,8087
3,script/native candidate,scratch/script_workshop_pipeline/recompile_queue/related_apps/code_red_sccl_attempt_bundle_v1/code_red_script_compile_lab_v1/include/natives.h,repo/text,,scripting:2|spawning:1,,2511
3,script/native candidate,scratch/script_workshop_pipeline/recompile_queue/related_apps/code_red_sccl_attempt_bundle_v1/code_red_script_compile_lab_v1/include/constants.h,repo/text,,scripting:2|spawning:1,,2731
3,research/reference,scratch/script_workshop_pipeline/read_full/related_apps__code_red_sccl_attempt_bundle_v1__code_red_script_compile_lab_v1__include__varargs.h.fullread.txt,repo/text,,scripting:2|spawning:1,,8087
3,research/reference,scratch/script_workshop_pipeline/read_full/related_apps__code_red_sccl_attempt_bundle_v1__code_red_script_compile_lab_v1__include__natives.h.fullread.txt,repo/text,,scripting:2|spawning:1,,2511
3,research/reference,scratch/script_workshop_pipeline/read_full/related_apps__code_red_sccl_attempt_bundle_v1__code_red_script_compile_lab_v1__include__constants.h.fullread.txt,repo/text,,scripting:2|spawning:1,,2731
3,tune/template pressure,scratch/script_workshop_pipeline/read_full/related_apps__CodeRED_Tuner__Mods__Game_-_Driveable_vehicles___tune__Templates__template_vehicleraft01.xml.fullread.txt,repo/text,,spawning:3,,610
3,script/native candidate,scratch/script_workshop_pipeline/import_queue/related_apps/code_red_sccl_attempt_bundle_v1/code_red_script_compile_lab_v1/include/varargs.h,repo/text,,scripting:2|spawning:1,,8087
3,script/native candidate,scratch/script_workshop_pipeline/import_queue/related_apps/code_red_sccl_attempt_bundle_v1/code_red_script_compile_lab_v1/include/natives.h,repo/text,,scripting:2|spawning:1,,2511
3,script/native candidate,scratch/script_workshop_pipeline/import_queue/related_apps/code_red_sccl_attempt_bundle_v1/code_red_script_compile_lab_v1/include/constants.h,repo/text,,scripting:2|spawning:1,,2731
3,tune/template pressure,scratch/script_workshop_pipeline/import_queue/related_apps/CodeRED_Tuner/Mods/Game - Driveable vehicles +/tune/Templates/template_vehicleraft01.xml,repo/text,,spawning:3,,610
3,script/native candidate,scratch/script_workshop_pipeline/edit_workspace/related_apps/code_red_sccl_attempt_bundle_v1/code_red_script_compile_lab_v1/include/varargs.h,manifest/text,,scripting:2|spawning:1,,8087
3,script/native candidate,scratch/script_workshop_pipeline/edit_workspace/related_apps/code_red_sccl_attempt_bundle_v1/code_red_script_compile_lab_v1/include/natives.h,manifest/text,,scripting:2|spawning:1,,2511
3,script/native candidate,scratch/script_workshop_pipeline/edit_workspace/related_apps/code_red_sccl_attempt_bundle_v1/code_red_script_compile_lab_v1/include/constants.h,manifest/text,,scripting:2|spawning:1,,2731
3,tune/template pressure,scratch/script_workshop_pipeline/edit_workspace/related_apps/CodeRED_Tuner/Mods/Game - Driveable vehicles +/tune/Templates/template_vehicleraft01.xml,manifest/text,,spawning:3,,610
3,research/reference,scratch/script_workshop_pipeline/decompiled_export/research__menu_resources__root__content__release__scripting__designerdefined__ui__fuieventmonitor.csc.readable_export.txt,repo/text,,scripting:2|spawning:1,,1128
3,research/reference,scratch/script_workshop_pipeline/decompiled_export/research__menu_resources__root__content__release__scripting__designerdefined__medium_update_thread.csc.readable_export.txt,repo/text,,scripting:3,,1126
3,tune/template pressure,scratch/script_workshop_pipeline/decompiled_export/related_apps__CodeRED_Tuner__Mods__Game_-_Driveable_vehicles___tune__Templates__template_vehicleraft01.xml.decompiled.txt,repo/text,,spawning:3,,845
3,research/reference,scratch/script_workshop_pipeline/decompiled_export/docs__beat_crime_holdup.wsc.readable_export.txt,repo/text,,scripting:1|war_behavior:2,,1052
3,archive patch lane,research/Code_RED_Car_Truck_FBI_Pass26_RESEARCH/reports/pass26_car_truck_fbi_summary.json,repo/text,,scripting:1|spawning:2,,1772
3,research/reference,research/Code_RED_CarTruck_MissionRecipe_Pass29/evidence/Function_958_0x38698.txt,repo/text,,spawning:3,,498
3,research/reference,research/Code_RED_CarTruck_MissionRecipe_Pass29/evidence/Function_956_0x3856C.txt,repo/text,,spawning:3,,776
3,research/reference,research/Code_RED_CarTruck_MissionRecipe_Pass29/evidence/Function_955_0x384F0.txt,repo/text,,spawning:3,,498
3,research/reference,related_apps/Code_RED_ScriptHookRDR_AI_Menu/CodeRED_Backups/AI_Menu_20260502_004302/CodeRED_AI_Menu.ini,repo/text,,spawning:3,,413
3,research/reference,related_apps/Code_RED_ScriptHookRDR_AI_Menu/CodeRED_Backups/AI_Menu_20260502_003234/CodeRED_AI_Menu.ini,repo/text,,spawning:3,,413
3,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/read/research__Code_RED_Car_Truck_FBI_Pass26_RESEARCH__reports__pass26_car_truck_fbi_summary.json.fullread.txt,manifest/text,,scripting:1|spawning:2,,1817
3,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/research__Code_RED_CarTruck_MissionRecipe_Pass29__evidence__Function_958_0x38698.txt.fullread.txt,manifest/text,,spawning:3,,517
3,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/research__Code_RED_CarTruck_MissionRecipe_Pass29__evidence__Function_956_0x3856C.txt.fullread.txt,manifest/text,,spawning:3,,804
3,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/research__Code_RED_CarTruck_MissionRecipe_Pass29__evidence__Function_955_0x384F0.txt.fullread.txt,manifest/text,,spawning:3,,517
3,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/related_apps__Code_RED_ScriptHookRDR_AI_Menu__CodeRED_Backups__AI_Menu_20260502_004302__CodeRED_AI_Menu.ini.fullread.txt,manifest/text,,spawning:3,,430
3,research/reference,related_apps/CodeRED_Script_Workshop/workspace/read/related_apps__Code_RED_ScriptHookRDR_AI_Menu__CodeRED_Backups__AI_Menu_20260502_003234__CodeRED_AI_Menu.ini.fullread.txt,manifest/text,,spawning:3,,430
3,archive patch lane,related_apps/CodeRED_Script_Workshop/workspace/edit/research/Code_RED_Car_Truck_FBI_Pass26_RESEARCH/reports/pass26_car_truck_fbi_summary.json,manifest/text,,scripting:1|spawning:2,,1772
