index,path,raw_size,rsc,resource_type,codec,decoded_size,decode_error,score,reasons
1485,root\content\release64\0xC06BF8AB\0x4555D910\0xD4EBD5E9,24244,True,2,zstd,61440,,602,u16be:1193:4;u16be:1194:5;hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1486,root\content\release64\0xC06BF8AB\0x4555D910\0xDB010D9D,4765,True,2,zstd,20480,,65,
1487,root\content\release64\0xC06BF8AB\0x4555D910\0xDBA83C75,24244,True,2,zstd,61440,,602,u16be:1193:4;u16be:1194:5;hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1488,root\content\release64\0xC06BF8AB\0x4555D910\0xEEE70AE0,24244,True,2,zstd,61440,,602,u16be:1193:4;u16be:1194:5;hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1489,root\content\release64\0xC06BF8AB\0x4555D910\0xF7ECEBD1,24244,True,2,zstd,61440,,602,u16be:1193:4;u16be:1194:5;hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1490,root\content\release64\0xC06BF8AB\0x4D9EA409\0x43F0163D,14466,True,2,zstd,36864,,375,u16be:1194:2
1491,root\content\release64\0xC06BF8AB\0x4D9EA409\0xC434CF91,51387,True,2,zstd,139264,,535,u16be:1193:2
1492,root\content\release64\0xC06BF8AB\0x850784D2\0x4BDA5AD0,31307,True,2,zstd,77824,,456,hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1493,root\content\release64\0xC06BF8AB\0x850784D2\0x55A490D6,24244,True,2,zstd,61440,,602,u16be:1193:4;u16be:1194:5;hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1494,root\content\release64\0xC06BF8AB\0x850784D2\0xBBC204EB,24244,True,2,zstd,61440,,602,u16be:1193:4;u16be:1194:5;hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1495,root\content\release64\0xC06BF8AB\0xA51232E2\0xBD3CB854,21859,True,2,zstd,53248,,396,u16be:1194:1
1496,root\content\release64\0xC06BF8AB\0xB3EB27E8\0x287D78BC,15055,True,2,zstd,36864,,291,
1497,root\content\release64\0xC06BF8AB\0xB3EB27E8\0x3D8E63E3,7260,True,2,zstd,20480,,218,
1498,root\content\release64\0xC06BF8AB\0xBEF91890\0x3509902E,10824,True,2,zstd,28672,,179,
1499,root\content\release64\0xC06BF8AB\0xBEF91890\0x8753B0C6,27365,True,2,zstd,69632,,432,u16be:1193:1
1500,root\content\release64\0xC06BF8AB\0xBEF91890\0x87EB0E89,16373,True,2,zstd,36864,,375,u16be:1194:3
1501,root\content\release64\0xC06BF8AB\0xBEF91890\0x8BA0B1B9,17945,True,2,zstd,45056,,288,
1502,root\content\release64\0xC06BF8AB\0xBEF91890\0x8BE579B3,19263,True,2,zstd,53248,,375,u16be:1194:1
1503,root\content\release64\0xC06BF8AB\0xC51F85B7\0x19204FEF,18551,True,2,zstd,53248,,356,
1504,root\content\release64\0xC06BF8AB\0xC51F85B7\0x1964538D,18546,True,2,zstd,53248,,356,
1505,root\content\release64\0xC06BF8AB\0xC51F85B7\0x318FE7A9,108,True,2,zstd,4096,,10,
1506,root\content\release64\0xC06BF8AB\0xC51F85B7\0x9D1715F2,2066,True,2,zstd,12288,,34,
1507,root\content\release64\0xC06BF8AB\0xC51F85B7\0xCDB92077,18546,True,2,zstd,53248,,356,
1508,root\content\release64\0xC06BF8AB\0xC51F85B7\0xE0B36415,2042,True,2,zstd,12288,,52,
1509,root\content\release64\0xC06BF8AB\0xC51F85B7\0xECDD68C9,14941,True,2,zstd,36864,,200,
1510,root\content\release64\0xC06BF8AB\0xF0C82254\0x2453DC52,15619,True,2,zstd,36864,,270,
1511,root\content\release64\0xC06BF8AB\0xF0C82254\0x2CF6C708,24244,True,2,zstd,61440,,602,u16be:1193:4;u16be:1194:5;hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1512,root\content\release64\0xC06BF8AB\0xF0C82254\0x31114E31,23143,True,2,zstd,57344,,381,u16be:1194:1
1513,root\content\release64\0xC06BF8AB\0xF0C82254\0x331E4FD1,10044,True,2,zstd,24576,,164,
1514,root\content\release64\0xC06BF8AB\0xF0C82254\0x3CEC4CBF,27549,True,2,zstd,69632,,375,
1515,root\content\release64\0xC06BF8AB\0xF0C82254\0x5BE9460B,17851,True,2,zstd,45056,,256,
1516,root\content\release64\0xC06BF8AB\0xF0C82254\0x69C49803,5324,True,2,zstd,20480,,151,
1517,root\content\release64\0xC06BF8AB\0xF0C82254\0x8CB75243,4370,True,2,zstd,12288,,96,
1518,root\content\release64\0xC06BF8AB\0xF0C82254\0xA7A82164,23283,True,2,zstd,57344,,339,
1519,root\content\release64\0xC06BF8AB\0xF0C82254\0xC4A97034,21442,True,2,zstd,53248,,351,
1520,root\content\release64\0xC06BF8AB\0xF0C82254\0xE34300E4,25566,True,2,zstd,69632,,398,
1521,root\content\release64\0xC06BF8AB\0xF0C82254\0xEA0CA5E5,14573,True,2,zstd,36864,,267,
1524,root\content\release64\frontier\0x450557CF,539,True,2,zstd,4096,,19,
1529,root\content\release64\frontier\0x2BE0ECA6\0x759D3484,8433,True,2,zstd,20480,,180,
1533,root\content\release64\frontier\0x2BE0ECA6\0xE29CF626,20846,True,2,zstd,77824,,295,
1535,root\content\release64\frontier\0x2BE0ECA6\0x817F8050\0x20FA672F,7988,True,2,zstd,20480,,157,
1536,root\content\release64\frontier\0x2BE0ECA6\0x817F8050\0xDDC98734,10549,True,2,zstd,36864,,235,
1537,root\content\release64\frontier\0x2BE0ECA6\0xB63984C3\0x0F007A05,8197,True,2,zstd,20480,,197,
1538,root\content\release64\frontier\0x2BE0ECA6\0xB63984C3\0xB44E0DA7,13963,True,2,zstd,45056,,215,
1539,root\content\release64\frontier\0x2BE0ECA6\0xD39FE932\0x7A868DDB,12086,True,2,zstd,36864,,226,
1540,root\content\release64\frontier\0x2BE0ECA6\0xD39FE932\0x8E046465,27939,True,2,zstd,94208,,567,u16be:1194:2
1541,root\content\release64\frontier\0x2BE0ECA6\0xE5F2D605\0x00A5333E,34360,True,2,zstd,94208,,481,
1542,root\content\release64\frontier\0x2BE0ECA6\0xE5F2D605\0x6F94EF6C,6762,True,2,zstd,20480,,160,
1544,root\content\release64\frontier\rio_bravo\0xB74A8AB6,7350,True,2,zstd,20480,,159,
1545,root\content\release64\frontier\rio_bravo\0xC4C5F136,13526,True,2,zstd,53248,,216,
1547,root\content\release64\frontier\rio_bravo\0x3E7DCFFC\0xB2C9EAF1,29386,True,2,zstd,73728,,425,
1548,root\content\release64\frontier\rio_bravo\0x3E7DCFFC\0xF26F0E07,8682,True,2,zstd,24576,,157,
1549,root\content\release64\frontier\rio_bravo\0xECEAA34D\0x2AC38411,12495,True,2,zstd,40960,,194,
1550,root\content\release64\frontier\rio_bravo\0xECEAA34D\0xEC218198,7489,True,2,zstd,20480,,147,
1562,root\content\release64\frontier\0x96E04D47\0x19B3A683\0x3923DEFB,2796,True,2,zstd,12288,,76,
1563,root\content\release64\frontier\0x96E04D47\0x19B3A683\0xCF295E33,666,True,2,zstd,4096,,62,
1564,root\content\release64\frontier\0x96E04D47\0x4C611E0B\0x1A96EE21,2689,True,2,zstd,12288,,96,
1565,root\content\release64\frontier\0x96E04D47\0x4C611E0B\0xD8D3F337,665,True,2,zstd,4096,,62,
1566,root\content\release64\frontier\0x96E04D47\0x595BD762\0x11BD5974,1249,True,2,zstd,4096,,92,
1567,root\content\release64\frontier\0x96E04D47\0x595BD762\0x51CD4B6A,2611,True,2,zstd,8192,,89,
1568,root\content\release64\frontier\0x96E04D47\0x809A2397\0x6AB2A45B,2872,True,2,zstd,12288,,77,
1569,root\content\release64\frontier\0x96E04D47\0x809A2397\0xA874553C,4932,True,2,zstd,20480,,169,
1570,root\content\release64\frontier\0x96E04D47\0x809A2397\0xD06D6029,665,True,2,zstd,4096,,62,
1571,root\content\release64\frontier\0x96E04D47\0x958D5CF1\0x219FED32,667,True,2,zstd,4096,,62,
1572,root\content\release64\frontier\0x96E04D47\0x958D5CF1\0x3666FC05,2561,True,2,zstd,12288,,92,
1573,root\content\release64\frontier\0x96E04D47\0x9A5D7159\0x4AB23AC5,666,True,2,zstd,4096,,62,
1574,root\content\release64\frontier\0x96E04D47\0x9A5D7159\0x938C0157,5081,True,2,zstd,20480,,176,
1575,root\content\release64\frontier\0x96E04D47\0x9A5D7159\0x94BD60A1,3248,True,2,zstd,12288,,91,
1576,root\content\release64\frontier\0x96E04D47\0xA2797924\0x72CBC482,665,True,2,zstd,4096,,62,
1577,root\content\release64\frontier\0x96E04D47\0xA2797924\0xA7144F48,2746,True,2,zstd,12288,,96,
1578,root\content\release64\frontier\0x96E04D47\0xB2D95202\0x0A79761F,5349,True,2,zstd,20480,,176,
1579,root\content\release64\frontier\0x96E04D47\0xB2D95202\0x623EB59D,3296,True,2,zstd,12288,,94,
1580,root\content\release64\frontier\0x96E04D47\0xB2D95202\0xFE48B948,666,True,2,zstd,4096,,62,
1581,root\content\release64\frontier\0x96E04D47\0xC1902830\0x1C6929E4,2784,True,2,zstd,12288,,75,
1582,root\content\release64\frontier\0x96E04D47\0xC1902830\0xF4D8341D,665,True,2,zstd,4096,,62,
1583,root\content\release64\frontier\0x96E04D47\0xD1C6A9DB\0x258A5636,1248,True,2,zstd,4096,,92,
1584,root\content\release64\frontier\0x96E04D47\0xD1C6A9DB\0xD355B6C8,2608,True,2,zstd,8192,,92,
1585,root\content\release64\frontier\0x96E04D47\0xD78EB91E\0x494F3929,5314,True,2,zstd,20480,,176,
1586,root\content\release64\frontier\0x96E04D47\0xD78EB91E\0x4BFAB924,3239,True,2,zstd,12288,,94,
1587,root\content\release64\frontier\0x96E04D47\0xD78EB91E\0x9DF2DE50,666,True,2,zstd,4096,,62,
1612,root\content\release64\frontier\0xDCF649E3\0x05E70913\0x4F234577,60806,True,2,zstd,159744,,855,hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1613,root\content\release64\frontier\0xDCF649E3\0x1494BD7D\0x01F982CC,73889,True,2,zstd,184320,,1073,u16be:1194:72;hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1614,root\content\release64\frontier\0xDCF649E3\0x186E28ED\0x30140A39,59185,True,2,zstd,159744,,757,u16be:1193:2;u16be:1194:1;hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1615,root\content\release64\frontier\0xDCF649E3\0x27BC7924\0x9DFF879D,68928,True,2,zstd,176128,,763,u16be:1193:2;u16be:1194:9
1616,root\content\release64\frontier\0xDCF649E3\0x2AC4CD9A\0x3BE35278,66317,True,2,zstd,184320,,837,string:gatlingshoot;u16be:1194:2;hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1617,root\content\release64\frontier\0xDCF649E3\0x32B062A5\0x94068461,60159,True,2,zstd,176128,,681,hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1618,root\content\release64\frontier\0xDCF649E3\0x3AE98A16\0x521A7EF9,53031,True,2,zstd,151552,,762,hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1619,root\content\release64\frontier\0xDCF649E3\0x50A2B588\0x870914D9,47663,True,2,zstd,122880,,521,hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1620,root\content\release64\frontier\0xDCF649E3\0x5785434D\0x245D0D61,70506,True,2,zstd,184320,,677,u16be:1193:1;hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1621,root\content\release64\frontier\0xDCF649E3\0x6D376EB1\0xE975CB5B,67553,True,2,zstd,176128,,826,u16be:1193:1;hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1622,root\content\release64\frontier\0xDCF649E3\0x7BE15AF8\0x37476C17,58756,True,2,zstd,167936,,477,
1623,root\content\release64\frontier\0xDCF649E3\0x8A1F7774\0xAF013698,50920,True,2,zstd,131072,,640,u16be:1194:1;hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1624,root\content\release64\frontier\0xDCF649E3\0x8D1B3BE0\0xEF2FB78F,58852,True,2,zstd,155648,,600,u16be:1194:1
1625,root\content\release64\frontier\0xDCF649E3\0x9DFE9F32\0x6FB1D29E,50650,True,2,zstd,122880,,574,hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1626,root\content\release64\frontier\0xDCF649E3\0xA898F2DB\0x5F20B034,49612,True,2,zstd,122880,,531,
1627,root\content\release64\frontier\0xDCF649E3\0xAC453BBF\0x3CC7D322,61397,True,2,zstd,176128,,574,
1628,root\content\release64\frontier\0xDCF649E3\0xB7035137\0xE4691ECD,59593,True,2,zstd,184320,,598,
1629,root\content\release64\frontier\0xDCF649E3\0xBA5A965E\0x2846F1C1,51730,True,2,zstd,131072,,600,hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1630,root\content\release64\frontier\0xDCF649E3\0xC15765E3\0x4219E1AB,66205,True,2,zstd,200704,,978,u16be:1194:6
1631,root\content\release64\frontier\0xDCF649E3\0xE94D35D2\0xAD132415,54621,True,2,zstd,167936,,740,u16be:1194:27;u16be:1193:8
1632,root\content\release64\frontier\0xDCF649E3\0xF2460E38\0x27ED40D5,59424,True,2,zstd,159744,,547,
1633,root\content\release64\frontier\0xDCF649E3\0xF9D28E84\0xAE4512F4,59748,True,2,zstd,159744,,755,u16le:1193:1;hash:ENABLE_VEHICLE_SEAT;hash:ENABLE_VEHICLE_SEAT
1634,root\content\release64\frontier\0xDCF649E3\0xFC6C761E\0x62E9D4A6,50855,True,2,zstd,135168,,562,u16be:1194:1
1635,root\content\release64\frontier\0xDCF649E3\0xFD0423B4\0xB5A8B748,81194,True,2,zstd,233472,,701,u16be:1193:2;u16be:1194:1
1637,root\content\release64\frontier\gaptooth_ridge\0x377D3918,8232,True,2,zstd,20480,,194,
1642,root\content\release64\frontier\gaptooth_ridge\0xD7383434,12356,True,2,zstd,40960,,247,
1643,root\content\release64\frontier\gaptooth_ridge\rathskeller_fork\0x238F58D5,8489,True,2,zstd,20480,,181,
1644,root\content\release64\frontier\gaptooth_ridge\rathskeller_fork\0xE90C6E62,16469,True,2,zstd,61440,,473,u16be:1193:27;u16be:1194:1
1645,root\content\release64\frontier\gaptooth_ridge\benedict_point\0x53B89640,9358,True,2,zstd,28672,,165,
1646,root\content\release64\frontier\gaptooth_ridge\benedict_point\0xEB2EFACE,8177,True,2,zstd,20480,,161,
1647,root\content\release64\frontier\gaptooth_ridge\0x5091EDC3\0x5D8880F1,6770,True,2,zstd,20480,,157,
1648,root\content\release64\frontier\gaptooth_ridge\0x5091EDC3\0xBE74ED11,18171,True,2,zstd,45056,,246,
1649,root\content\release64\frontier\gaptooth_ridge\0x7D5CC750\0x5EF2F226,7552,True,2,zstd,20480,,157,
1651,root\content\release64\frontier\gaptooth_ridge\0x7D5CC750\0xAB888FF7,34702,True,2,zstd,94208,,375,
1652,root\content\release64\frontier\gaptooth_ridge\0x7D5CC750\0x95997522\0xB0687C07,12967,True,2,zstd,36864,,162,
1653,root\content\release64\frontier\gaptooth_ridge\0xA51AF855\0x6ED517A9,8662,True,2,zstd,20480,,197,
1654,root\content\release64\frontier\gaptooth_ridge\0xA51AF855\0x7F22BD3F,32667,True,2,zstd,94208,,488,u16be:1194:1
1656,root\content\release64\frontier\gaptooth_ridge\0xA51AF855\0x95997522\0x252F3645,10650,True,2,zstd,28672,,211,
1657,root\content\release64\frontier\gaptooth_ridge\0xA51AF855\0x95997522\0x2B125865,10528,True,2,zstd,28672,,213,
1658,root\content\release64\frontier\gaptooth_ridge\0xA51AF855\0x95997522\0x4B763615,10393,True,2,zstd,28672,,213,
1659,root\content\release64\frontier\gaptooth_ridge\0xA51AF855\0x95997522\0x61F77FA2,10815,True,2,zstd,28672,,221,
1660,root\content\release64\frontier\gaptooth_ridge\0xA51AF855\0x95997522\0x836A75EA,12648,True,2,zstd,36864,,377,u16be:1194:1
1661,root\content\release64\frontier\gaptooth_ridge\0xA51AF855\0x95997522\0x8FC77E3B,14836,True,2,zstd,36864,,268,u16be:1193:1
1662,root\content\release64\frontier\gaptooth_ridge\0xA51AF855\0x95997522\0xF848AE90,10919,True,2,zstd,28672,,216,
1666,root\content\release64\frontier\0xFCCF2B76\0x57C78A81,14944,True,2,zstd,53248,,215,
1667,root\content\release64\frontier\0xFCCF2B76\0x5960DA00,11241,True,2,zstd,36864,,213,
1668,root\content\release64\frontier\0xFCCF2B76\0x08204053\0x49C3B8C2,8420,True,2,zstd,20480,,173,
1670,root\content\release64\frontier\0xFCCF2B76\0x08204053\0xD38716B4,32832,True,2,zstd,86016,,382,
1671,root\content\release64\frontier\0xFCCF2B76\0x08204053\0x95997522\0x21E03E24,26706,True,2,zstd,69632,,335,
1672,root\content\release64\frontier\0xFCCF2B76\0x12480F65\0x2EA56433,10656,True,2,zstd,28672,,181,
1673,root\content\release64\frontier\0xFCCF2B76\0x12480F65\0xED1B9248,20414,True,2,zstd,69632,,303,
1674,root\content\release64\frontier\0xFCCF2B76\0x3E6DF577\0x0FC5F976,21866,True,2,zstd,73728,,304,
1675,root\content\release64\frontier\0xFCCF2B76\0x3E6DF577\0xA936457E,17231,True,2,zstd,53248,,365,
1713,root\content\0xC06BF8AB\0x64454F75,1370,False,,,,,10,
1714,root\content\0xC06BF8AB\placementglobals.xml,1015,False,,,,,0,
