index,path,name,size,resource_type,resource_type_hint,score,reasons,decoded_size,decode_error
38,root\content\dlc\0x22398628\0xD42AEB21\0x06AE9032,0x06AE9032,1363,,,79,u16be:1193:1,,
325,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x0840E2A3,0x0840E2A3,1767,2,.wsc/.csc script,79,,12288,
338,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x30E27894,0x30E27894,1753,2,.wsc/.csc script,79,,12288,
351,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x5E6A6F41,0x5E6A6F41,1707,2,.wsc/.csc script,79,,12288,
355,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x68ED4A44,0x68ED4A44,1733,2,.wsc/.csc script,79,,12288,
384,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xBFFCD53C,0xBFFCD53C,1737,2,.wsc/.csc script,79,,12288,
612,root\content\release64\dlc\0x22398628\0xC5C07009\0xB7D40FE8,0xB7D40FE8,14738,,,79,,,
740,root\content\release64\dlc\0xD7D5259C\0x9ECB171D,0x9ECB171D,3300,,,79,u16le:1194:1,,
828,root\content\release64\0x1230F707\0xB3388FBE\0x923C0C7D,0x923C0C7D,3349,2,.wsc/.csc script,79,,20480,
829,root\content\release64\0x1230F707\0xB3388FBE\0x925FEBC9,0x925FEBC9,2225,2,.wsc/.csc script,79,,12288,
838,root\content\release64\0x1230F707\0xB3388FBE\0xD16B9DB1,0xD16B9DB1,1976,2,.wsc/.csc script,79,,12288,
847,root\content\release64\0x1230F707\0xB3388FBE\0xFE068BBD,0xFE068BBD,2768,2,.wsc/.csc script,79,,12288,
962,root\content\release64\scripting\gringo\0xB834ADD2\0x5E1A1A95,0x5E1A1A95,1573,2,.wsc/.csc script,79,path:gringo,4096,
397,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xE01E39EB,0xE01E39EB,1751,,,78,u16be:1193:1,,
869,root\content\release64\scripting\designerdefined\0x925E7C84\0xC318140B,0xC318140B,2669,2,.wsc/.csc script,78,,12288,
337,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x2DF0228B,0x2DF0228B,2429,2,.wsc/.csc script,77,,12288,
341,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x464629CD,0x464629CD,2031,2,.wsc/.csc script,77,,12288,
348,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x503B4D34,0x503B4D34,2445,2,.wsc/.csc script,77,,12288,
364,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x88E0EFE7,0x88E0EFE7,2275,2,.wsc/.csc script,77,,12288,
379,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xB4FC01F8,0xB4FC01F8,2332,2,.wsc/.csc script,77,,12288,
390,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xCA98D034,0xCA98D034,2097,2,.wsc/.csc script,77,,12288,
400,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xEAC68553,0xEAC68553,2330,2,.wsc/.csc script,77,,12288,
404,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xFD1CF157,0xFD1CF157,2198,2,.wsc/.csc script,77,,12288,
819,root\content\release64\0x1230F707\0xB3388FBE\0x5969CAE7,0x5969CAE7,2385,2,.wsc/.csc script,77,,12288,
834,root\content\release64\0x1230F707\0xB3388FBE\0xAB21E757,0xAB21E757,2676,2,.wsc/.csc script,77,,12288,
933,root\content\release64\scripting\gringo\0xB834ADD2\0x3CDF1D4F,0x3CDF1D4F,2654,2,.wsc/.csc script,77,path:gringo,8192,
1132,root\content\release64\mexico\0x96E04D47\0x4AD3766F\0xAAF8496C,0xAAF8496C,2867,2,.wsc/.csc script,77,,12288,
1139,root\content\release64\mexico\0x96E04D47\0x9674E4FB\0xBD01C0F8,0xBD01C0F8,2871,2,.wsc/.csc script,77,,12288,
1568,root\content\release64\frontier\0x96E04D47\0x809A2397\0x6AB2A45B,0x6AB2A45B,2872,2,.wsc/.csc script,77,,12288,
344,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x4A71AFCF,0x4A71AFCF,2321,2,.wsc/.csc script,76,,12288,
825,root\content\release64\0x1230F707\0xB3388FBE\0x8256C728,0x8256C728,2666,2,.wsc/.csc script,76,,12288,
919,root\content\release64\scripting\gringo\0xB834ADD2\0x3001E0D6,0x3001E0D6,2797,2,.wsc/.csc script,76,path:gringo,12288,
1136,root\content\release64\mexico\0x96E04D47\0x87C0E20F\0x6A18681D,0x6A18681D,2797,2,.wsc/.csc script,76,,12288,
1562,root\content\release64\frontier\0x96E04D47\0x19B3A683\0x3923DEFB,0x3923DEFB,2796,2,.wsc/.csc script,76,,12288,
101,root\content\dlc\0x22398628\0xD42AEB21\0xB9E2FE30,0xB9E2FE30,1280,,,75,u16be:1193:1,,
106,root\content\dlc\0x22398628\0xD42AEB21\0xCD67C87F,0xCD67C87F,1233,,,75,u16le:1193:1,,
210,root\content\ui\pausemenu\savegame.sc.xml,savegame.sc.xml,2773,,,75,u16le:1194:1,,
591,root\content\release64\dlc\0x22398628\0xC5C07009\0x392E9EC3,0x392E9EC3,16337,,,75,,,
1258,root\content\release64\0x72440E09\0x96E04D47\0x3D06C0A4\0x455DED92,0x455DED92,2791,2,.wsc/.csc script,75,,12288,
1581,root\content\release64\frontier\0x96E04D47\0xC1902830\0x1C6929E4,0x1C6929E4,2784,2,.wsc/.csc script,75,,12288,
323,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x00C4B6DC,0x00C4B6DC,2221,2,.wsc/.csc script,73,,12288,
350,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x58BD067B,0x58BD067B,1963,2,.wsc/.csc script,73,,12288,
385,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xC041598B,0xC041598B,1844,2,.wsc/.csc script,73,,12288,
389,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xC66E8798,0xC66E8798,1944,2,.wsc/.csc script,73,,12288,
402,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xF4910F04,0xF4910F04,2515,2,.wsc/.csc script,73,,12288,
817,root\content\release64\0x1230F707\0xB3388FBE\0x58A2D604,0x58A2D604,2174,2,.wsc/.csc script,73,,12288,
875,root\content\release64\scripting\designerdefined\0x925E7C84\multiplayer\0x9252EBA9\0xA107D9D4,0xA107D9D4,2997,2,.wsc/.csc script,72,,12288,
246,root\content\ui\pausemenu\netstats\main.sc.xml,main.sc.xml,1938,,,71,u16be:1193:1,,
345,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x4D8B05D3,0x4D8B05D3,1703,2,.wsc/.csc script,71,,8192,
981,root\content\release64\scripting\gringo\0xB834ADD2\0x7286D436,0x7286D436,2528,2,.wsc/.csc script,70,path:gringo,12288,
1016,root\content\release64\scripting\gringo\0xB834ADD2\0xA6EEF879,0xA6EEF879,2248,2,.wsc/.csc script,70,path:gringo,4096,
1026,root\content\release64\scripting\gringo\0xB834ADD2\0xB1577B43,0xB1577B43,2301,2,.wsc/.csc script,70,path:gringo,8192,
1045,root\content\release64\scripting\gringo\0xB834ADD2\0xCEA76D89,0xCEA76D89,2288,2,.wsc/.csc script,70,path:gringo,8192,
1054,root\content\release64\scripting\gringo\0xB834ADD2\0xDA678F7E,0xDA678F7E,2390,2,.wsc/.csc script,70,path:gringo,8192,
1057,root\content\release64\scripting\gringo\0xB834ADD2\0xDF485D39,0xDF485D39,2292,2,.wsc/.csc script,70,path:gringo,8192,
208,root\content\ui\pausemenu\stats.sc.xml,stats.sc.xml,1835,,,69,u16le:1193:1,,
329,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x10923F5A,0x10923F5A,1919,2,.wsc/.csc script,69,,12288,
332,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x1415E793,0x1415E793,2305,2,.wsc/.csc script,69,,12288,
396,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xDDF53749,0xDDF53749,2029,2,.wsc/.csc script,69,,12288,
545,root\content\release64\dlc\0x22398628\0x93896EB6\0x51689FCA\0xC1E0506E,0xC1E0506E,20479,,,69,,,
867,root\content\release64\scripting\designerdefined\0x925E7C84\0x70A6E163,0x70A6E163,4509,2,.wsc/.csc script,69,,20480,
14,root\content\dlc\0x22398628\0x173D2464,0x173D2464,1911,,,68,u16be:1193:1,,
187,root\content\ui\0xF7CFFE6D,0xF7CFFE6D,826,,,68,u16be:1194:1,,
518,root\content\release64\dlc\0x22398628\0x93896EB6\0x34DC08E0\0x4A3C10CF,0x4A3C10CF,13535,,,67,,,
1035,root\content\release64\scripting\gringo\0xB834ADD2\0xC325361F,0xC325361F,3752,2,.wsc/.csc script,66,path:gringo,12288,
1055,root\content\release64\scripting\gringo\0xB834ADD2\0xDDAD1ECB,0xDDAD1ECB,816,2,.wsc/.csc script,66,path:gringo,4096,
71,root\content\dlc\0x22398628\0xD42AEB21\0x692A6F4B,0x692A6F4B,450,,,65,u16be:1193:1,,
176,root\content\ui\0x3BB161C2,0x3BB161C2,1200,,,65,u16le:1194:1,,
330,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x11506322,0x11506322,1949,2,.wsc/.csc script,65,,12288,
356,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x6AC07CD8,0x6AC07CD8,2087,2,.wsc/.csc script,65,,12288,
357,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x71264DBA,0x71264DBA,1936,2,.wsc/.csc script,65,,12288,
372,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xA2701BE7,0xA2701BE7,1805,2,.wsc/.csc script,65,,8192,
403,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xF842CB68,0xF842CB68,1794,2,.wsc/.csc script,65,,8192,
866,root\content\release64\scripting\designerdefined\0x925E7C84\0x6A7511DB,0x6A7511DB,3055,2,.wsc/.csc script,65,,12288,
1140,root\content\release64\mexico\0x96E04D47\0xBA7BFA3B\0x955B9FD4,0x955B9FD4,675,2,.wsc/.csc script,65,,4096,
1486,root\content\release64\0xC06BF8AB\0x4555D910\0xDB010D9D,0xDB010D9D,4765,2,.wsc/.csc script,65,,20480,
806,root\content\release64\0x1230F707\0xB3388FBE\0x09534DCE,0x09534DCE,3322,2,.wsc/.csc script,64,,20480,
326,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x08A747CC,0x08A747CC,1882,2,.wsc/.csc script,63,,12288,
358,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x7A3F26ED,0x7A3F26ED,1640,2,.wsc/.csc script,63,,8192,
383,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xBFA56ABB,0xBFA56ABB,1867,2,.wsc/.csc script,63,,12288,
564,root\content\release64\dlc\0x22398628\0x93896EB6\0x9C250044\0xA92E8DA9,0xA92E8DA9,13429,,,62,,,
950,root\content\release64\scripting\gringo\0xB834ADD2\0x512FD466,0x512FD466,616,2,.wsc/.csc script,62,path:gringo,4096,
1127,root\content\release64\mexico\0x96E04D47\0x0BEFD7E2\0x7DDD9C77,0x7DDD9C77,666,2,.wsc/.csc script,62,,4096,
1131,root\content\release64\mexico\0x96E04D47\0x4AD3766F\0xA96B1810,0xA96B1810,666,2,.wsc/.csc script,62,,4096,
1133,root\content\release64\mexico\0x96E04D47\0x681963C7\0x4D4CF4C4,0x4D4CF4C4,666,2,.wsc/.csc script,62,,4096,
1135,root\content\release64\mexico\0x96E04D47\0x87C0E20F\0x489FA8AF,0x489FA8AF,666,2,.wsc/.csc script,62,,4096,
1138,root\content\release64\mexico\0x96E04D47\0x9674E4FB\0x49B02EC3,0x49B02EC3,667,2,.wsc/.csc script,62,,4096,
1145,root\content\release64\mexico\0x96E04D47\0xDA4A2117\0x5429EB47,0x5429EB47,666,2,.wsc/.csc script,62,,4096,
1147,root\content\release64\mexico\0x96E04D47\0xED235679\0x96253E05,0x96253E05,666,2,.wsc/.csc script,62,,4096,
1148,root\content\release64\mexico\0x96E04D47\0xED591571\0x1AE7C08C,0x1AE7C08C,666,2,.wsc/.csc script,62,,4096,
1255,root\content\release64\0x72440E09\0x96E04D47\0x1226307C\0x8685DE94,0x8685DE94,654,2,.wsc/.csc script,62,,4096,
1257,root\content\release64\0x72440E09\0x96E04D47\0x1226307C\0xEB2EFF7B,0xEB2EFF7B,665,2,.wsc/.csc script,62,,4096,
1259,root\content\release64\0x72440E09\0x96E04D47\0x3D06C0A4\0x549F7E29,0x549F7E29,666,2,.wsc/.csc script,62,,4096,
1261,root\content\release64\0x72440E09\0x96E04D47\0x5E4B58AA\0xC62ACBB2,0xC62ACBB2,666,2,.wsc/.csc script,62,,4096,
1263,root\content\release64\0x72440E09\0x96E04D47\0x65A948C5\0x7920279A,0x7920279A,666,2,.wsc/.csc script,62,,4096,
1266,root\content\release64\0x72440E09\0x96E04D47\0xCDECB3E7\0x1EE2C6FC,0x1EE2C6FC,666,2,.wsc/.csc script,62,,4096,
1563,root\content\release64\frontier\0x96E04D47\0x19B3A683\0xCF295E33,0xCF295E33,666,2,.wsc/.csc script,62,,4096,
1565,root\content\release64\frontier\0x96E04D47\0x4C611E0B\0xD8D3F337,0xD8D3F337,665,2,.wsc/.csc script,62,,4096,
1570,root\content\release64\frontier\0x96E04D47\0x809A2397\0xD06D6029,0xD06D6029,665,2,.wsc/.csc script,62,,4096,
1571,root\content\release64\frontier\0x96E04D47\0x958D5CF1\0x219FED32,0x219FED32,667,2,.wsc/.csc script,62,,4096,
1573,root\content\release64\frontier\0x96E04D47\0x9A5D7159\0x4AB23AC5,0x4AB23AC5,666,2,.wsc/.csc script,62,,4096,
1576,root\content\release64\frontier\0x96E04D47\0xA2797924\0x72CBC482,0x72CBC482,665,2,.wsc/.csc script,62,,4096,
1580,root\content\release64\frontier\0x96E04D47\0xB2D95202\0xFE48B948,0xFE48B948,666,2,.wsc/.csc script,62,,4096,
1582,root\content\release64\frontier\0x96E04D47\0xC1902830\0xF4D8341D,0xF4D8341D,665,2,.wsc/.csc script,62,,4096,
1587,root\content\release64\frontier\0x96E04D47\0xD78EB91E\0x9DF2DE50,0x9DF2DE50,666,2,.wsc/.csc script,62,,4096,
149,root\content\0x0ADC283D\0xC0A184E7,0xC0A184E7,10486,,,61,,,
811,root\content\release64\0x1230F707\0xB3388FBE\0x325F80B3,0x325F80B3,1791,2,.wsc/.csc script,61,,8192,
837,root\content\release64\0x1230F707\0xB3388FBE\0xC8438700,0xC8438700,1809,2,.wsc/.csc script,61,,8192,
346,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x4E8CB398,0x4E8CB398,1701,2,.wsc/.csc script,59,,8192,
368,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x9963C8B0,0x9963C8B0,1695,2,.wsc/.csc script,59,,8192,
373,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xA42B27F8,0xA42B27F8,1660,2,.wsc/.csc script,59,,8192,
378,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xB34250CF,0xB34250CF,1666,2,.wsc/.csc script,59,,4096,
395,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xDDCA21A5,0xDDCA21A5,1590,2,.wsc/.csc script,59,,4096,
401,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xF29ED36A,0xF29ED36A,1656,2,.wsc/.csc script,59,,4096,
493,root\content\release64\dlc\0x22398628\system\designerdefined\ui\0xC349054C,0xC349054C,7694,2,.wsc/.csc script,59,,20480,
153,root\content\0x0ADC283D\0xDBCB59A7,0xDBCB59A7,9035,,,57,,,
815,root\content\release64\0x1230F707\0xB3388FBE\0x4AEB6D82,0x4AEB6D82,1513,2,.wsc/.csc script,57,,4096,
30,root\content\dlc\0x22398628\0xD8F92FCC,0xD8F92FCC,15305,,,56,,,
633,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x155D9E52,0x155D9E52,10740,,,56,,,
862,root\content\release64\scripting\designerdefined\ui\0x53E6E467,0x53E6E467,7818,2,.wsc/.csc script,56,,20480,
331,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x11FC5E4B,0x11FC5E4B,1987,2,.wsc/.csc script,55,,12288,
339,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x399EDDBF,0x399EDDBF,1678,2,.wsc/.csc script,55,,8192,
398,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xE302A175,0xE302A175,1883,2,.wsc/.csc script,55,,12288,
638,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x39FF38DF,0x39FF38DF,8465,,,54,,,
745,root\content\release64\dlc\0xD7D5259C\0xFFD7A049,0xFFD7A049,1476,2,.wsc/.csc script,54,,4096,
1415,root\content\release64\0x96E04D47\0x9CD8ACEA\0xA9EA5830,0xA9EA5830,3079,2,.wsc/.csc script,52,,12288,
1508,root\content\release64\0xC06BF8AB\0xC51F85B7\0xE0B36415,0xE0B36415,2042,2,.wsc/.csc script,52,,12288,
868,root\content\release64\scripting\designerdefined\0x925E7C84\0x7EEC4597,0x7EEC4597,3570,2,.wsc/.csc script,51,,12288,
1459,root\content\release64\0xC06BF8AB\0x4555D910\0x09E820B9,0x09E820B9,721,2,.wsc/.csc script,50,,12288,
865,root\content\release64\scripting\designerdefined\0x925E7C84\0x5983EA0E,0x5983EA0E,4259,2,.wsc/.csc script,48,,20480,
456,root\content\release64\dlc\0x22398628\0x72440E09\0x0C925868\0x530DB3B2,0x530DB3B2,2012,2,.wsc/.csc script,47,,12288,
513,root\content\release64\dlc\0x22398628\0x93896EB6\0x34DC08E0\0x0AD89ED4,0x0AD89ED4,13534,,,47,,,
872,root\content\release64\scripting\designerdefined\0x925E7C84\0xED0CB93A,0xED0CB93A,2950,2,.wsc/.csc script,47,,12288,
1430,root\content\release64\0xC06BF8AB\0x03DF7989\0x8DC4BEDB,0x8DC4BEDB,4261,2,.wsc/.csc script,46,,20480,
814,root\content\release64\0x1230F707\0xB3388FBE\0x447DC10E,0x447DC10E,2000,2,.wsc/.csc script,45,,8192,
169,root\content\0x1230F707\0x3008C430\0x18F783CE,0x18F783CE,5687,,,42,,,
797,root\content\release64\0x1230F707\0x8C432A20,0x8C432A20,1183,2,.wsc/.csc script,41,,4096,
651,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xC6040B5A,0xC6040B5A,9286,,,40,,,
132,root\content\0x0ADC283D\0x0A453046,0x0A453046,7653,,,39,,,
1442,root\content\release64\0xC06BF8AB\0x18DF302B\0xE4004F64\0x28CD598B,0x28CD598B,3684,2,.wsc/.csc script,38,,12288,
301,root\content\release64\dlc\0x22398628\0xEAE99F18,0xEAE99F18,1900,2,.wsc/.csc script,37,,12288,
643,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x88853E21,0x88853E21,9091,,,37,,,
749,root\content\release64\dlc\0xEB639858\0xF546618B,0xF546618B,10023,,,37,,,
156,root\content\0x0ADC283D\0xF0C038AF,0xF0C038AF,3865,,,36,,,
287,root\content\release64\dlc\0x1804215D\0xE27E35A1,0xE27E35A1,7054,,,36,,,
968,root\content\release64\scripting\gringo\0xB834ADD2\0x647C7D5C,0x647C7D5C,83,2,.wsc/.csc script,35,path:gringo,4096,
990,root\content\release64\scripting\gringo\0xB834ADD2\0x792AC59A,0x792AC59A,129,2,.wsc/.csc script,35,path:gringo,4096,
1109,root\content\release64\0x431C38DA\0x582BB5FD,0x582BB5FD,3266,2,.wsc/.csc script,35,,12288,
654,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xE8511D65,0xE8511D65,6606,,,34,,,
1506,root\content\release64\0xC06BF8AB\0xC51F85B7\0x9D1715F2,0x9D1715F2,2066,2,.wsc/.csc script,34,,12288,
642,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x834F6A79,0x834F6A79,8837,,,33,,,
492,root\content\release64\dlc\0x22398628\system\designerdefined\ui\0x5FE569A9,0x5FE569A9,7875,,,32,,,
649,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xB66594AE,0xB66594AE,7167,,,32,,,
183,root\content\ui\0xBE5D6A1C,0xBE5D6A1C,4181,,,31,,,
731,root\content\release64\dlc\ultimate\0xB9399580,0xB9399580,8130,,,31,,,
744,root\content\release64\dlc\0xD7D5259C\0xF59E86A3,0xF59E86A3,3278,2,.wsc/.csc script,31,,12288,
831,root\content\release64\0x1230F707\0xB3388FBE\0x9E121ACD,0x9E121ACD,1777,2,.wsc/.csc script,31,,4096,
1111,root\content\release64\mexico\0x0EE1D635,0x0EE1D635,679,2,.wsc/.csc script,31,,4096,
1464,root\content\release64\0xC06BF8AB\0x4555D910\0x293410C3,0x293410C3,2268,2,.wsc/.csc script,31,,8192,
1471,root\content\release64\0xC06BF8AB\0x4555D910\0x6C6BFE61,0x6C6BFE61,2461,2,.wsc/.csc script,31,,8192,
1475,root\content\release64\0xC06BF8AB\0x4555D910\0x85F3DB1B,0x85F3DB1B,2270,2,.wsc/.csc script,31,,8192,
646,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xB1B5CC0E,0xB1B5CC0E,6843,,,30,,,
732,root\content\release64\dlc\0xC449A0AF\0x9FD18BD1,0x9FD18BD1,6886,,,30,,,
465,root\content\release64\dlc\0x22398628\0x72440E09\0x0C925868\0x9A2C155A\0x9D74BD85,0x9D74BD85,6595,,,27,,,
653,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xE609BF51,0xE609BF51,7101,,,25,,,
795,root\content\release64\0x1230F707\0x732FDBF6,0x732FDBF6,6797,,,25,,,
864,root\content\release64\scripting\designerdefined\0x925E7C84\0x3AEDF117,0x3AEDF117,844,2,.wsc/.csc script,25,,4096,
335,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x1F9D06EB,0x1F9D06EB,2843,,,24,,,
275,root\content\release64\pressstart.wsc,pressstart.wsc,2823,2,.wsc/.csc script,23,,12288,
334,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x166666DD,0x166666DD,1721,,,22,,,
369,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x9ADFD2EF,0x9ADFD2EF,2426,,,22,,,
799,root\content\release64\0x1230F707\0xA677A0FC,0xA677A0FC,1335,2,.wsc/.csc script,22,,12288,
98,root\content\dlc\0x22398628\0xD42AEB21\0xB7164271,0xB7164271,1682,,,21,,,
122,root\content\dlc\0x22398628\0xD42AEB21\0xFAC1374E,0xFAC1374E,1279,,,21,,,
151,root\content\0x0ADC283D\0xC5BF568A,0xC5BF568A,4376,,,21,,,
277,root\content\release64\0xE9DDE3BB,0xE9DDE3BB,2695,,,21,,,
734,root\content\release64\dlc\0xCE6734E6\0x2A43D2A3,0x2A43D2A3,825,2,.wsc/.csc script,21,,4096,
192,root\content\ui\net\0x2B1C9C80\main.sc.xml,main.sc.xml,2218,,,20,,,
495,root\content\release64\dlc\0x22398628\system\designerdefined\player\0x89C2749B,0x89C2749B,3879,,,20,,,
1220,root\content\release64\0x72440E09\0x204E5947,0x204E5947,417,2,.wsc/.csc script,20,,4096,
343,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x49FCDDBA,0x49FCDDBA,1886,,,19,,,
1524,root\content\release64\frontier\0x450557CF,0x450557CF,539,2,.wsc/.csc script,19,,4096,
19,root\content\dlc\0x22398628\0x4F98C24D,0x4F98C24D,160426,,,18,,,
26,root\content\dlc\0x22398628\0xAE48D894,0xAE48D894,160544,,,18,,,
90,root\content\dlc\0x22398628\0xD42AEB21\0x9501D8C0,0x9501D8C0,1466,,,18,,,
349,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x56A6ADA1,0x56A6ADA1,2022,,,18,,,
214,root\content\ui\pausemenu\wares.sc.xml,wares.sc.xml,964,,,17,,,
324,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x035E6144,0x035E6144,1943,,,17,,,
352,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x64A77945,0x64A77945,2701,,,17,,,
399,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xE7E2EA5D,0xE7E2EA5D,2000,,,17,,,
41,root\content\dlc\0x22398628\0xD42AEB21\0x09D1037E,0x09D1037E,1516,,,16,,,
62,root\content\dlc\0x22398628\0xD42AEB21\0x365FAAB1,0x365FAAB1,1516,,,16,,,
72,root\content\dlc\0x22398628\0xD42AEB21\0x69AFA42D,0x69AFA42D,1516,,,16,,,
91,root\content\dlc\0x22398628\0xD42AEB21\0x96057A59,0x96057A59,1516,,,16,,,
138,root\content\0x0ADC283D\0x5CA0A443,0x5CA0A443,3959,,,16,,,
381,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xBC5972EB,0xBC5972EB,2678,,,16,,,
458,root\content\release64\dlc\0x22398628\0x72440E09\0x0C925868\0x941884F8,0x941884F8,2056,,,16,,,
65,root\content\dlc\0x22398628\0xD42AEB21\0x58542E4D,0x58542E4D,1399,,,15,,,
117,root\content\dlc\0x22398628\0xD42AEB21\0xE43CC4E8,0xE43CC4E8,1318,,,15,,,
152,root\content\0x0ADC283D\0xCBB9176B,0xCBB9176B,2738,,,15,,,
170,root\content\0x1230F707\0x3008C430\0x82BC1BC0,0x82BC1BC0,2117,,,15,,,
237,root\content\ui\pausemenu\net\0xC3634916,0xC3634916,559,,,15,,,
359,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x7ED2F4C0,0x7ED2F4C0,2462,,,15,,,
382,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xBEB33D65,0xBEB33D65,2078,,,15,,,
388,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xC466EF92,0xC466EF92,2664,,,15,,,
42,root\content\dlc\0x22398628\0xD42AEB21\0x0D1A562B,0x0D1A562B,1277,,,14,,,
95,root\content\dlc\0x22398628\0xD42AEB21\0xAAAE116F,0xAAAE116F,1438,,,14,,,
103,root\content\dlc\0x22398628\0xD42AEB21\0xC4D03626,0xC4D03626,1568,,,14,,,
190,root\content\ui\net\0x6D0C76B2,0x6D0C76B2,3632,,,14,,,
362,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0x82B89341,0x82B89341,1704,,,14,,,
386,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xC117DBBE,0xC117DBBE,2460,,,14,,,
392,root\content\release64\dlc\0x22398628\0x1230F707\0xB3388FBE\0xCD41E272,0xCD41E272,1756,,,14,,,
100,root\content\dlc\0x22398628\0xD42AEB21\0xB8BFF135,0xB8BFF135,1273,,,13,,,
116,root\content\dlc\0x22398628\0xD42AEB21\0xDF6F5F5F,0xDF6F5F5F,1664,,,13,,,
184,root\content\ui\0xC269DD3C,0xC269DD3C,5174,,,13,,,
205,root\content\ui\pausemenu\socialclub.sc.xml,socialclub.sc.xml,1586,,,13,,,
792,root\content\release64\0x1230F707\0x37C068B7,0x37C068B7,1212,,,13,,,
56,root\content\dlc\0x22398628\0xD42AEB21\0x2C4DE366,0x2C4DE366,1277,,,12,,,
115,root\content\dlc\0x22398628\0xD42AEB21\0xDCC986EC,0xDCC986EC,1210,,,12,,,
193,root\content\ui\net\0x2B1C9C80\0x4967435B,0x4967435B,760,,,12,,,
230,root\content\ui\pausemenu\0xDE7C7F70,0xDE7C7F70,753,,,12,,,
