index,path,name,name_hash,is_dir,parent,size,offset,resource_type,resource_type_hint,flag1_hex,flag2_hex
553,root\content\release64\dlc\0x22398628\0x93896EB6\missing\0x6821D95A,0x6821D95A,0x6821D95A,False,503,26481,18857136,,,0x00006771,0x00000000
554,root\content\release64\dlc\0x22398628\0x93896EB6\missing\0xBFECA404,0xBFECA404,0xBFECA404,False,503,18544,5865472,2,.wsc/.csc script,0x80000000,0x8000000B
555,root\content\release64\dlc\0x22398628\0x93896EB6\missing\0xCB28C4E8,0xCB28C4E8,0xCB28C4E8,False,503,25272,5838848,2,.wsc/.csc script,0x80000000,0xC0000010
556,root\content\release64\dlc\0x22398628\0x93896EB6\missing\0xD5964A47,0xD5964A47,0xD5964A47,False,503,20994,18836136,,,0x00005202,0x00000000
557,root\content\release64\dlc\0x22398628\0x93896EB6\missing\0xE97C5B63,0xE97C5B63,0xE97C5B63,False,503,20061,5818368,2,.wsc/.csc script,0x80000000,0x8000000D
558,root\content\release64\dlc\0x22398628\0x93896EB6\0x9C250044\0x1CA34AAC,0x1CA34AAC,0x1CA34AAC,False,504,12938,5783552,2,.wsc/.csc script,0x80000000,0x80000009
559,root\content\release64\dlc\0x22398628\0x93896EB6\0x9C250044\0x1DC57A2D,0x1DC57A2D,0x1DC57A2D,False,504,20112,5797888,2,.wsc/.csc script,0x80000000,0x8000000D
560,root\content\release64\dlc\0x22398628\0x93896EB6\0x9C250044\0x748F998F,0x748F998F,0x748F998F,False,504,20769,5761024,2,.wsc/.csc script,0x80000000,0x8000000D
561,root\content\release64\dlc\0x22398628\0x93896EB6\0x9C250044\0x8FD45603,0x8FD45603,0x8FD45603,False,504,19313,5740544,2,.wsc/.csc script,0x80000000,0x8000000D
562,root\content\release64\dlc\0x22398628\0x93896EB6\0x9C250044\0x94ADCAF1,0x94ADCAF1,0x94ADCAF1,False,504,20969,18815160,,,0x000051E9,0x00000000
563,root\content\release64\dlc\0x22398628\0x93896EB6\0x9C250044\0xA89F8635,0xA89F8635,0xA89F8635,False,504,20099,18759936,,,0x00004E83,0x00000000
564,root\content\release64\dlc\0x22398628\0x93896EB6\0x9C250044\0xA92E8DA9,0xA92E8DA9,0xA92E8DA9,False,504,13429,18801728,,,0x00003475,0x00000000
565,root\content\release64\dlc\0x22398628\0x93896EB6\0x9C250044\0xE0253103,0xE0253103,0xE0253103,False,504,21682,18780040,,,0x000054B2,0x00000000
566,root\content\release64\dlc\0x22398628\0x93896EB6\0xCF662134\0x04EA1D84,0x04EA1D84,0x04EA1D84,False,505,20710,18676576,,,0x000050E6,0x00000000
567,root\content\release64\dlc\0x22398628\0x93896EB6\0xCF662134\0x159B4FA8,0x159B4FA8,0x159B4FA8,False,505,20684,18719176,,,0x000050CC,0x00000000
568,root\content\release64\dlc\0x22398628\0x93896EB6\0xCF662134\0x2D010D86,0x2D010D86,0x2D010D86,False,505,20959,5677056,2,.wsc/.csc script,0x80000000,0x8000000D
569,root\content\release64\dlc\0x22398628\0x93896EB6\0xCF662134\0x41020E33,0x41020E33,0x41020E33,False,505,20071,18739864,,,0x00004E67,0x00000000
570,root\content\release64\dlc\0x22398628\0x93896EB6\0xCF662134\0x4515BA65,0x4515BA65,0x4515BA65,False,505,19870,5656576,2,.wsc/.csc script,0x80000000,0x8000000D
571,root\content\release64\dlc\0x22398628\0x93896EB6\0xCF662134\0x5E5DD9BF,0x5E5DD9BF,0x5E5DD9BF,False,505,19830,5699584,2,.wsc/.csc script,0x80000000,0x8000000D
572,root\content\release64\dlc\0x22398628\0x93896EB6\0xCF662134\0xB57E8AD6,0xB57E8AD6,0xB57E8AD6,False,505,21881,18697288,,,0x00005579,0x00000000
573,root\content\release64\dlc\0x22398628\0x93896EB6\0xCF662134\0xC28A0A1B,0xC28A0A1B,0xC28A0A1B,False,505,19318,5720064,2,.wsc/.csc script,0x80000000,0x8000000B
574,root\content\release64\dlc\0x22398628\0x93896EB6\0xF52DBBF5\0x06A7EBA6,0x06A7EBA6,0x06A7EBA6,False,506,18362,5926912,2,.wsc/.csc script,0x80000000,0x8000000B
575,root\content\release64\dlc\0x22398628\0x93896EB6\0xF52DBBF5\0x10BB4503,0x10BB4503,0x10BB4503,False,506,21101,18902936,,,0x0000526D,0x00000000
576,root\content\release64\dlc\0x22398628\0x93896EB6\0xF52DBBF5\0x145A5CFC,0x145A5CFC,0x145A5CFC,False,506,20253,18924040,,,0x00004F1D,0x00000000
577,root\content\release64\dlc\0x22398628\0x93896EB6\0xF52DBBF5\0x1FA33334,0x1FA33334,0x1FA33334,False,506,19418,5906432,2,.wsc/.csc script,0x80000000,0x8000000D
578,root\content\release64\dlc\0x22398628\0x93896EB6\0xF52DBBF5\0x7F3A502A,0x7F3A502A,0x7F3A502A,False,506,20235,5885952,2,.wsc/.csc script,0x80000000,0x8000000D
579,root\content\release64\dlc\0x22398628\0x93896EB6\0xF52DBBF5\0xDA5F9E79,0xDA5F9E79,0xDA5F9E79,False,506,20163,18963416,,,0x00004EC3,0x00000000
580,root\content\release64\dlc\0x22398628\0x93896EB6\0xF52DBBF5\0xF141FF84,0xF141FF84,0xF141FF84,False,506,19343,5945344,2,.wsc/.csc script,0x80000000,0x8000000B
581,root\content\release64\dlc\0x22398628\0x93896EB6\0xF52DBBF5\0xFE026A11,0xFE026A11,0xFE026A11,False,506,19116,18944296,,,0x00004AAC,0x00000000
582,root\content\release64\dlc\0x22398628\0x93896EB6\false\0x14707BDC,0x14707BDC,0x14707BDC,False,507,15086,5597184,2,.wsc/.csc script,0x80000000,0x80000009
583,root\content\release64\dlc\0x22398628\0x93896EB6\false\0xDE1D72DF,0xDE1D72DF,0xDE1D72DF,False,507,15629,18617480,,,0x00003D0D,0x00000000
584,root\content\release64\dlc\0x22398628\0xC5C07009\0x0511F895,0x0511F895,0x0511F895,False,298,15504,3330048,2,.wsc/.csc script,0x80000000,0x80000009
585,root\content\release64\dlc\0x22398628\0xC5C07009\0x0EB0F31A,0x0EB0F31A,0x0EB0F31A,False,298,16510,16321296,,,0x0000407E,0x00000000
586,root\content\release64\dlc\0x22398628\0xC5C07009\0x11F14F02,0x11F14F02,0x11F14F02,False,298,15964,3125248,2,.wsc/.csc script,0x80000000,0x80000009
587,root\content\release64\dlc\0x22398628\0xC5C07009\0x1AEA6E4E,0x1AEA6E4E,0x1AEA6E4E,False,298,15747,3141632,2,.wsc/.csc script,0x80000000,0x80000009
588,root\content\release64\dlc\0x22398628\0xC5C07009\0x23016827,0x23016827,0x23016827,False,298,34980,3041280,2,.wsc/.csc script,0x80000000,0x80000015
589,root\content\release64\dlc\0x22398628\0xC5C07009\0x2BCDFFBE,0x2BCDFFBE,0x2BCDFFBE,False,298,14775,16493448,,,0x000039B7,0x00000000
590,root\content\release64\dlc\0x22398628\0xC5C07009\0x2E798444,0x2E798444,0x2E798444,False,298,15958,16289808,,,0x00003E56,0x00000000
591,root\content\release64\dlc\0x22398628\0xC5C07009\0x392E9EC3,0x392E9EC3,0x392E9EC3,False,298,16337,16477104,,,0x00003FD1,0x00000000
592,root\content\release64\dlc\0x22398628\0xC5C07009\0x3A6E6B5A,0x3A6E6B5A,0x3A6E6B5A,False,298,16242,16590192,,,0x00003F72,0x00000000
593,root\content\release64\dlc\0x22398628\0xC5C07009\0x3AF7D454,0x3AF7D454,0x3AF7D454,False,298,15941,2990080,2,.wsc/.csc script,0x80000000,0x80000009
594,root\content\release64\dlc\0x22398628\0xC5C07009\0x493B1A4A,0x493B1A4A,0x493B1A4A,False,298,19194,3237888,2,.wsc/.csc script,0x80000000,0x8000000B
595,root\content\release64\dlc\0x22398628\0xC5C07009\0x49EB2C2B,0x49EB2C2B,0x49EB2C2B,False,298,18895,16644280,,,0x000049CF,0x00000000
596,root\content\release64\dlc\0x22398628\0xC5C07009\0x4BF8EA71,0x4BF8EA71,0x4BF8EA71,False,298,15533,3024896,2,.wsc/.csc script,0x80000000,0x80000009
597,root\content\release64\dlc\0x22398628\0xC5C07009\0x4DD75663,0x4DD75663,0x4DD75663,False,298,19020,16337808,,,0x00004A4C,0x00000000
598,root\content\release64\dlc\0x22398628\0xC5C07009\0x507DD568,0x507DD568,0x507DD568,False,298,18466,16524608,,,0x00004822,0x00000000
599,root\content\release64\dlc\0x22398628\0xC5C07009\0x57AB4A94,0x57AB4A94,0x57AB4A94,False,298,15370,2957312,2,.wsc/.csc script,0x80000000,0x80000009
600,root\content\release64\dlc\0x22398628\0xC5C07009\0x5E36A328,0x5E36A328,0x5E36A328,False,298,14269,2942976,2,.wsc/.csc script,0x80000000,0x80000009
601,root\content\release64\dlc\0x22398628\0xC5C07009\0x5E7EAB60,0x5E7EAB60,0x5E7EAB60,False,298,4558,3207168,2,.wsc/.csc script,0x80000000,0x80000005
602,root\content\release64\dlc\0x22398628\0xC5C07009\0x60014CEA,0x60014CEA,0x60014CEA,False,298,30403,3274752,2,.wsc/.csc script,0x80000000,0x90000012
603,root\content\release64\dlc\0x22398628\0xC5C07009\0x76592BD7,0x76592BD7,0x76592BD7,False,298,22459,3102720,2,.wsc/.csc script,0x80000000,0x8000000D
604,root\content\release64\dlc\0x22398628\0xC5C07009\0x8AA4025C,0x8AA4025C,0x8AA4025C,False,298,15016,2973696,2,.wsc/.csc script,0x80000000,0x80000009
605,root\content\release64\dlc\0x22398628\0xC5C07009\0x8B3023B3,0x8B3023B3,0x8B3023B3,False,298,4620,16543080,,,0x0000120C,0x00000000
606,root\content\release64\dlc\0x22398628\0xC5C07009\0x9583E105,0x9583E105,0x9583E105,False,298,33210,16606440,,,0x000081BA,0x00000000
607,root\content\release64\dlc\0x22398628\0xC5C07009\0x96FFEC75,0x96FFEC75,0x96FFEC75,False,298,16586,16460512,,,0x000040CA,0x00000000
608,root\content\release64\dlc\0x22398628\0xC5C07009\0x9DACECF4,0x9DACECF4,0x9DACECF4,False,298,16067,16663176,,,0x00003EC3,0x00000000
609,root\content\release64\dlc\0x22398628\0xC5C07009\0x9E4346F9,0x9E4346F9,0x9E4346F9,False,298,18305,3006464,2,.wsc/.csc script,0x80000000,0x8000000B
610,root\content\release64\dlc\0x22398628\0xC5C07009\0x9FC99CE5,0x9FC99CE5,0x9FC99CE5,False,298,24244,3213312,2,.wsc/.csc script,0x80000000,0x8000000F
611,root\content\release64\dlc\0x22398628\0xC5C07009\0xA9760E05,0xA9760E05,0xA9760E05,False,298,16107,16356832,,,0x00003EEB,0x00000000
612,root\content\release64\dlc\0x22398628\0xC5C07009\0xB7D40FE8,0xB7D40FE8,0xB7D40FE8,False,298,14738,16275064,,,0x00003992,0x00000000
613,root\content\release64\dlc\0x22398628\0xC5C07009\0xC21B777E,0xC21B777E,0xC21B777E,False,298,4549,3305472,2,.wsc/.csc script,0x80000000,0x80000005
614,root\content\release64\dlc\0x22398628\0xC5C07009\0xCD53B776,0xCD53B776,0xCD53B776,False,298,17759,3188736,2,.wsc/.csc script,0x80000000,0x9000000A
615,root\content\release64\dlc\0x22398628\0xC5C07009\0xCF174471,0xCF174471,0xCF174471,False,298,26164,16411056,,,0x00006634,0x00000000
616,root\content\release64\dlc\0x22398628\0xC5C07009\0xD1830602,0xD1830602,0xD1830602,False,298,23287,16437224,,,0x00005AF7,0x00000000
617,root\content\release64\dlc\0x22398628\0xC5C07009\0xD3ABE0A7,0xD3ABE0A7,0xD3ABE0A7,False,298,15645,3258368,2,.wsc/.csc script,0x80000000,0x80000009
618,root\content\release64\dlc\0x22398628\0xC5C07009\0xE3A1A462,0xE3A1A462,0xE3A1A462,False,298,22492,16547704,,,0x000057DC,0x00000000
619,root\content\release64\dlc\0x22398628\0xC5C07009\0xE4EF64C6,0xE4EF64C6,0xE4EF64C6,False,298,24004,3078144,2,.wsc/.csc script,0x80000000,0x8000000F
620,root\content\release64\dlc\0x22398628\0xC5C07009\0xE5F1F21D,0xE5F1F21D,0xE5F1F21D,False,298,19988,16570200,,,0x00004E14,0x00000000
621,root\content\release64\dlc\0x22398628\0xC5C07009\0xE69DB7C3,0xE69DB7C3,0xE69DB7C3,False,298,18195,3311616,2,.wsc/.csc script,0x80000000,0x9000000A
622,root\content\release64\dlc\0x22398628\0xC5C07009\0xED0DB344,0xED0DB344,0xED0DB344,False,298,14275,3158016,2,.wsc/.csc script,0x80000000,0x80000009
623,root\content\release64\dlc\0x22398628\0xC5C07009\0xF086CA3B,0xF086CA3B,0xF086CA3B,False,298,15525,16305768,,,0x00003CA5,0x00000000
624,root\content\release64\dlc\0x22398628\0xC5C07009\0xF3E85651,0xF3E85651,0xF3E85651,False,298,15800,3172352,2,.wsc/.csc script,0x80000000,0x80000009
625,root\content\release64\dlc\0x22398628\0xC5C07009\0xF71BCE61,0xF71BCE61,0xF71BCE61,False,298,38111,16372944,,,0x000094DF,0x00000000
626,root\content\release64\dlc\0x22398628\0xC5C07009\0xF867511B,0xF867511B,0xF867511B,False,298,16382,16508224,,,0x00003FFE,0x00000000
627,root\content\release64\dlc\0x22398628\0xC5C07009\0xFB03C59C,0xFB03C59C,0xFB03C59C,False,298,4621,16639656,,,0x0000120D,0x00000000
628,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D,0x3E44440D,0x3E44440D,True,299,0,,,,0x00000000,0x00000000
629,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x00F29942,0x00F29942,0x00F29942,False,628,14166,4079616,2,.wsc/.csc script,0x80000000,0x80000009
630,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x086B176A,0x086B176A,0x086B176A,False,628,6474,4009984,2,.wsc/.csc script,0x80000000,0x80000005
631,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x09847B33,0x09847B33,0x09847B33,False,628,10469,4048896,2,.wsc/.csc script,0x80000000,0x90000006
632,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x14D90706,0x14D90706,0x14D90706,False,628,13554,17435440,,,0x000034F2,0x00000000
633,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x155D9E52,0x155D9E52,0x155D9E52,False,628,10740,17390800,,,0x000029F4,0x00000000
634,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x1A42C07E,0x1A42C07E,0x1A42C07E,False,628,7005,3928064,2,.wsc/.csc script,0x80000000,0x80000005
635,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x1E87E30D,0x1E87E30D,0x1E87E30D,False,628,8636,3946496,2,.wsc/.csc script,0x80000000,0x80000005
636,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x27ED8892,0x27ED8892,0x27ED8892,False,628,6936,4001792,2,.wsc/.csc script,0x80000000,0x80000005
637,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x32F9A564,0x32F9A564,0x32F9A564,False,628,8280,3983360,2,.wsc/.csc script,0x80000000,0x80000005
638,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x39FF38DF,0x39FF38DF,0x39FF38DF,False,628,8465,17331520,,,0x00002111,0x00000000
639,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x4C96E431,0x4C96E431,0x4C96E431,False,628,14748,17420688,,,0x0000399C,0x00000000
640,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x592BCA6F,0x592BCA6F,0x592BCA6F,False,628,8895,3936256,2,.wsc/.csc script,0x80000000,0x80000005
641,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x82364299,0x82364299,0x82364299,False,628,7118,17339992,,,0x00001BCE,0x00000000
642,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x834F6A79,0x834F6A79,0x834F6A79,False,628,8837,17299328,,,0x00002285,0x00000000
643,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x88853E21,0x88853E21,0x88853E21,False,628,9091,17290232,,,0x00002383,0x00000000
644,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x94045A94,0x94045A94,0x94045A94,False,628,15178,4032512,2,.wsc/.csc script,0x80000000,0x80000009
645,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0x9956B90A,0x9956B90A,0x9956B90A,False,628,6989,3975168,2,.wsc/.csc script,0x80000000,0x80000005
646,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xB1B5CC0E,0xB1B5CC0E,0xB1B5CC0E,False,628,6843,17317456,,,0x00001ABB,0x00000000
647,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xB31FF779,0xB31FF779,0xB31FF779,False,628,9083,3956736,2,.wsc/.csc script,0x80000000,0x80000005
648,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xB4365063,0xB4365063,0xB4365063,False,628,18327,4061184,2,.wsc/.csc script,0x80000000,0x8000000D
649,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xB66594AE,0xB66594AE,0xB66594AE,False,628,7167,17283064,,,0x00001BFF,0x00000000
650,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xC367627A,0xC367627A,0xC367627A,False,628,7212,17324304,,,0x00001C2C,0x00000000
651,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xC6040B5A,0xC6040B5A,0xC6040B5A,False,628,9286,17308168,,,0x00002446,0x00000000
652,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xD4EB38B1,0xD4EB38B1,0xD4EB38B1,False,628,6954,3993600,2,.wsc/.csc script,0x80000000,0x80000005
653,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xE609BF51,0xE609BF51,0xE609BF51,False,628,7101,17347112,,,0x00001BBD,0x00000000
654,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xE8511D65,0xE8511D65,0xE8511D65,False,628,6606,17354216,,,0x000019CE,0x00000000
655,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xEAC23D8A,0xEAC23D8A,0xEAC23D8A,False,628,13457,4018176,2,.wsc/.csc script,0x80000000,0x80000009
656,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xEE608CF3,0xEE608CF3,0xEE608CF3,False,628,6702,3966976,2,.wsc/.csc script,0x80000000,0x80000005
657,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xEF2FCFA2,0xEF2FCFA2,0xEF2FCFA2,False,628,19138,17401544,,,0x00004AC2,0x00000000
658,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xF00CAC9C,0xF00CAC9C,0xF00CAC9C,False,628,15936,17374856,,,0x00003E40,0x00000000
659,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xFA6BA1A4,0xFA6BA1A4,0xFA6BA1A4,False,628,13026,4093952,2,.wsc/.csc script,0x80000000,0x80000009
660,root\content\release64\dlc\0x22398628\0xD42AEB21\0x3E44440D\0xFB95AEFD,0xFB95AEFD,0xFB95AEFD,False,628,14031,17360824,,,0x000036CF,0x00000000
661,root\content\release64\dlc\0x22398628\0xDCF649E3\0x0BF94A26,0x0BF94A26,0x0BF94A26,True,300,0,,,,0x00000000,0x00000000
662,root\content\release64\dlc\0x22398628\0xDCF649E3\0x3EBF2FB1,0x3EBF2FB1,0x3EBF2FB1,True,300,0,,,,0x00000000,0x00000000
663,root\content\release64\dlc\0x22398628\0xDCF649E3\0x618AF548,0x618AF548,0x618AF548,True,300,0,,,,0x00000000,0x00000000
664,root\content\release64\dlc\0x22398628\0xDCF649E3\0x988DE351,0x988DE351,0x988DE351,True,300,0,,,,0x00000000,0x00000000
665,root\content\release64\dlc\0x22398628\0xDCF649E3\0x0BF94A26\0x0B43F927,0x0B43F927,0x0B43F927,False,661,53835,4792320,2,.wsc/.csc script,0x80000000,0x80000023
666,root\content\release64\dlc\0x22398628\0xDCF649E3\0x0BF94A26\0xE0955792,0xE0955792,0xE0955792,False,661,59042,18128944,,,0x0000E6A2,0x00000000
667,root\content\release64\dlc\0x22398628\0xDCF649E3\0x3EBF2FB1\0x49D0AF27,0x49D0AF27,0x49D0AF27,False,662,66465,18062472,,,0x000103A1,0x00000000
668,root\content\release64\dlc\0x22398628\0xDCF649E3\0x3EBF2FB1\0xEDA5CCCB,0xEDA5CCCB,0xEDA5CCCB,False,662,59831,4730880,2,.wsc/.csc script,0x80000000,0x80000027
669,root\content\release64\dlc\0x22398628\0xDCF649E3\0x618AF548\0x3734F615,0x3734F615,0x3734F615,False,663,34225,18187992,,,0x000085B1,0x00000000
670,root\content\release64\dlc\0x22398628\0xDCF649E3\0x618AF548\0xD6F79C39,0xD6F79C39,0xD6F79C39,False,663,32555,4847616,2,.wsc/.csc script,0x80000000,0x80000013
671,root\content\release64\dlc\0x22398628\0xDCF649E3\0x988DE351\0x5359A143,0x5359A143,0x5359A143,False,664,48333,18014136,,,0x0000BCCD,0x00000000
672,root\content\release64\dlc\0x22398628\0xDCF649E3\0x988DE351\0xB0D34864,0xB0D34864,0xB0D34864,False,664,45185,4683776,2,.wsc/.csc script,0x80000000,0xA000001C
673,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6,0x2BE0ECA6,0x2BE0ECA6,True,303,0,,,,0x00000000,0x00000000
674,root\content\release64\dlc\0x22398628\frontier\rio_bravo,rio_bravo,0x2E79F240,True,303,0,,,,0x00000000,0x00000000
675,root\content\release64\dlc\0x22398628\frontier\gaptooth_ridge,gaptooth_ridge,0xEB388009,True,303,0,,,,0x00000000,0x00000000
676,root\content\release64\dlc\0x22398628\frontier\0xFCCF2B76,0xFCCF2B76,0xFCCF2B76,True,303,0,,,,0x00000000,0x00000000
677,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0x0ADB8CB8,0x0ADB8CB8,0x0ADB8CB8,False,673,25098,16679248,,,0x0000620A,0x00000000
678,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0x34A3B17E,0x34A3B17E,0x34A3B17E,False,673,22927,3346432,2,.wsc/.csc script,0x80000000,0x80000013
679,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0x3795066A,0x3795066A,0x3795066A,True,673,0,,,,0x00000000,0x00000000
680,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0x817F8050,0x817F8050,0x817F8050,True,673,0,,,,0x00000000,0x00000000
681,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0xB63984C3,0xB63984C3,0xB63984C3,True,673,0,,,,0x00000000,0x00000000
682,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0xD39FE932,0xD39FE932,0xD39FE932,True,673,0,,,,0x00000000,0x00000000
683,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0xE5F2D605,0xE5F2D605,0xE5F2D605,True,673,0,,,,0x00000000,0x00000000
684,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0x3795066A\0x546886FE,0x546886FE,0x546886FE,False,679,42265,16786256,,,0x0000A519,0x00000000
685,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0x3795066A\0x9748BBB7,0x9748BBB7,0x9748BBB7,False,679,39104,3448832,2,.wsc/.csc script,0x80000000,0x80000019
686,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0x817F8050\0x025A5E19,0x025A5E19,0x025A5E19,False,680,45430,16740824,,,0x0000B176,0x00000000
687,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0x817F8050\0xEC1417C5,0xEC1417C5,0xEC1417C5,False,680,41986,3405824,2,.wsc/.csc script,0x80000000,0x9000001A
688,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0xB63984C3\0x330587D6,0x330587D6,0x330587D6,False,681,30788,16828528,,,0x00007844,0x00000000
689,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0xB63984C3\0xCCEAEAFE,0xCCEAEAFE,0xCCEAEAFE,False,681,28861,3489792,2,.wsc/.csc script,0x80000000,0x90000012
690,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0xD39FE932\0xD88B89C4,0xD88B89C4,0xD88B89C4,False,682,33811,3371008,2,.wsc/.csc script,0x80000000,0x80000017
691,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0xD39FE932\0xE1418A2D,0xE1418A2D,0xE1418A2D,False,682,36469,16704352,,,0x00008E75,0x00000000
692,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0xE5F2D605\0xE03ED383,0xE03ED383,0xE03ED383,False,683,28334,16859320,,,0x00006EAE,0x00000000
693,root\content\release64\dlc\0x22398628\frontier\0x2BE0ECA6\0xE5F2D605\0xF1AF0240,0xF1AF0240,0xF1AF0240,False,683,26676,3520512,2,.wsc/.csc script,0x80000000,0x80000011
694,root\content\release64\dlc\0x22398628\frontier\rio_bravo\0x3E7DCFFC,0x3E7DCFFC,0x3E7DCFFC,True,674,0,,,,0x00000000,0x00000000
695,root\content\release64\dlc\0x22398628\frontier\rio_bravo\0x7869B897,0x7869B897,0x7869B897,False,674,16377,17201504,,,0x00003FF9,0x00000000
696,root\content\release64\dlc\0x22398628\frontier\rio_bravo\0x921247D3,0x921247D3,0x921247D3,False,674,15182,3848192,2,.wsc/.csc script,0x80000000,0x8000000D
697,root\content\release64\dlc\0x22398628\frontier\rio_bravo\0xECEAA34D,0xECEAA34D,0xECEAA34D,True,674,0,,,,0x00000000,0x00000000
698,root\content\release64\dlc\0x22398628\frontier\rio_bravo\0x3E7DCFFC\0x0C052A57,0x0C052A57,0x0C052A57,False,694,32952,3864576,2,.wsc/.csc script,0x80000000,0x80000017
