offset,offset_hex,length,text,population_term,string_class
7,0x7,6,<_%!<`,,debug/display text
238,0xEE,14,Time for Exec ,,debug/display text
431,0x1AF,9,ACTORROAM,,likely logic anchor
480,0x1E0,4,?8~-,,debug/display text
549,0x225,13,roamRemoveSet,,unknown
795,0x31B,12,ActorRoam - ,,likely logic anchor
820,0x334,54,o5 will ignore ambient restrictions while using gringo,,debug/display text
1273,0x4F9,4,2(B ,,debug/display text
1432,0x598,42,0o(Invalid Object type passed to ActorRoam,,likely logic anchor
1627,0x65B,18,ACTORROAM - Actor ,,likely logic anchor
1660,0x67C,26, failing on use of gringo ,,debug/display text
1701,0x6A5,9, of type ,,debug/display text
1941,0x795,42,do(ActorRoam got an invalid object named: ,,likely logic anchor
1999,0x7CF,36,o#Invalid Object in ActorRoam update,,likely logic anchor
2378,0x94A,4,)Of<,,unknown
2395,0x95B,4,vOf<,,unknown
2527,0x9DF,9,(Unnamed),,unknown
2552,0x9F8,4,"""Of<",,unknown
2586,0xA1A,13,actorRoam_ref,,likely logic anchor
2602,0xA2A,4,:+~-,,unknown
2780,0xADC,4,0)C*,,unknown
2823,0xB07,4,0)C>,,unknown
2844,0xB1C,4,0)C>,,unknown
2904,0xB58,18,actorRoam_behavior,,likely logic anchor
2943,0xB7F,20,actorRoam_gringoFail,,likely logic anchor
2979,0xBA3,20,actorRoam_gringoFail,,likely logic anchor
3016,0xBC8,20,actorRoam_gringoFail,,likely logic anchor
3062,0xBF6,20,actorRoam_gringoFail,,likely logic anchor
3169,0xC61,34,%o GO_NEAR_VOLUME - Invalid Volume,,debug/display text
3223,0xC97,16,actorRoam_target,,likely logic anchor
3683,0xE63,16,actorroam_lockon,,likely logic anchor
4264,0x10A8,91,"`oYAttempting to get distance between actors, where at least one is INVALID! Returning 0.0!",,likely logic anchor
4370,0x1112,91,"`oYAttempting to get distance between actors, where at least one is INVALID! Returning 0.0!",,likely logic anchor
4508,0x119C,16,actorroam_lockon,,likely logic anchor
4539,0x11BB,16,actorroam_lockon,,likely logic anchor
4606,0x11FE,15,actorRoam_state,,likely logic anchor
4648,0x1228,13,actorRoam_ref,,likely logic anchor
4665,0x1239,4,`+~-,,unknown
4681,0x1249,15,actorRoam_speed,,likely logic anchor
4714,0x126A,17,actorRoam_options,,likely logic anchor
4749,0x128D,16,actorRoam_target,,likely logic anchor
4783,0x12AF,18,actorRoam_behavior,,likely logic anchor
4819,0x12D3,15,actorRoam_state,,likely logic anchor
4857,0x12F9,13,RoamingLayout,,unknown
4891,0x131B,12,gRoamObjects,,unknown
4934,0x1346,11,GPS_MANAGER,,unknown
4985,0x1379,4,?8~-,,debug/display text
5514,0x158A,6,= 2(A ,,debug/display text
5700,0x1644,69,RoCCannot find a path from here to there - check output for locations,,debug/display text
5835,0x16CB,4,?)Ap,,debug/display text
5856,0x16E0,4,?)Ap,,debug/display text
5878,0x16F6,4,?)Ap,,debug/display text
6292,0x1894,5,0)>aG,,unknown
6331,0x18BB,5,0)?=p,,debug/display text
6344,0x18C8,4,)?Tz,,debug/display text
6352,0x18D0,7,0)?&ff7,,debug/display text
6391,0x18F7,4,0)>k,,unknown
6406,0x1906,4,R>H7,,unknown
6415,0x190F,4,R>L7,,unknown
6424,0x1918,4,R>P7,,unknown
6472,0x1948,4,0)?#,,debug/display text
6869,0x1AD5,7,UserGPS,,unknown
6888,0x1AE8,11,UserGPSPath,,unknown
6920,0x1B08,10,MissionGPS,,likely logic anchor
6942,0x1B1E,14,MissionGPSPath,,likely logic anchor
6977,0x1B41,8,PosseGPS,,unknown
6997,0x1B55,12,PosseGPSPath,,unknown
7036,0x1B7C,14,QUEUED_MESSAGE,,unknown
7090,0x1BB2,4,?8~-,,debug/display text
7115,0x1BCB,5,R!8 c,,debug/display text
7436,0x1D0C,4,})A ,,debug/display text
7472,0x1D30,4,q)A ,,debug/display text
7810,0x1E82,4,miss,,unknown
7824,0x1E90,4,ziss,,unknown
7841,0x1EA1,6,_short,,unknown
8232,0x2028,4,=T2%,,debug/display text
8245,0x2035,4,=T38,,unknown
8377,0x20B9,4,=Tr ,,debug/display text
8526,0x214E,17,MissionFailedMenu,,likely logic anchor
8546,0x2162,4,} {-,,debug/display text
8562,0x2172,14,OUTFIT-MANAGER,,unknown
8616,0x21A8,4,?8~-,,debug/display text
8672,0x21E0,4,OSy>,,unknown
8705,0x2201,11,outfitScrap,,unknown
8757,0x2235,11,outfitScrap,,unknown
8776,0x2248,4,OUT_,,unknown
8804,0x2264,11,outfitScrap,,unknown
8818,0x2272,4,:+)@,,unknown
8827,0x227B,16,out_Journal_Edit,,unknown
8863,0x229F,10,outfitDisc,,unknown
8904,0x22C8,10,outfitDisc,,unknown
8922,0x22DA,4,OUT_,,unknown
8950,0x22F6,10,outfitDisc,,unknown
8963,0x2303,4,:+)@,,unknown
8972,0x230C,15,out_Journal_Add,,unknown
9048,0x2358,64,"Lo>John cannot switch to US Marhsal, Military, or Bureau outfits",,debug/display text
9383,0x24A7,5,JRi&P,,unknown
9414,0x24C6,13,OutfitChanged,,unknown
9431,0x24D7,4,`+)>,,unknown
9538,0x2542,12,PlayerLayout,,unknown
9560,0x2558,6,player,,unknown
9643,0x25AB,11,PLAYER_JACK,,unknown
9731,0x2603,4,R0U8,,unknown
9805,0x264D,4,R&[8,,debug/display text
9863,0x2687,4,R0?c,,debug/display text
9886,0x269E,4,R/M9,,unknown
10550,0x2936,4,%7R.,,debug/display text
10557,0x293D,4,3%8j,,debug/display text
10564,0x2944,4,4+%8,,debug/display text
10573,0x294D,5,"%8R,z",,debug/display text
10609,0x2971,4,%6R.,,debug/display text
10616,0x2978,4,3%7j,,debug/display text
10623,0x297F,4,4+%7,,debug/display text
10632,0x2988,5,"%7R,z",,debug/display text
10675,0x29B3,4, %6j,,debug/display text
10682,0x29BA,4,4+%6,,debug/display text
10691,0x29C3,5,"%6R,z",,debug/display text
10759,0x2A07,4,%4R.,,debug/display text
10766,0x2A0E,4,3%5j,,debug/display text
10773,0x2A15,4,4+%5,,debug/display text
10782,0x2A1E,5,"%5R,z",,debug/display text
10818,0x2A42,4,%3R.,,debug/display text
10825,0x2A49,4, %4j,,debug/display text
10832,0x2A50,4,4+%4,,debug/display text
10841,0x2A59,5,"%4R,z",,debug/display text
10858,0x2A6A,4,%2R.,,debug/display text
10865,0x2A71,4, %3j,,debug/display text
10872,0x2A78,4,4+%3,,debug/display text
10881,0x2A81,5,"%3R,z",,debug/display text
10898,0x2A92,4,%1R.,,debug/display text
10905,0x2A99,4, %2j,,debug/display text
10912,0x2AA0,4,4+%2,,debug/display text
10921,0x2AA9,5,"%2R,z",,debug/display text
10946,0x2AC2,4, %1j,,debug/display text
10953,0x2AC9,4,4+%1,,debug/display text
10962,0x2AD2,5,"%1R,z",,debug/display text
11338,0x2C4A,40,-o&Attempting to track an invalid outfit,,debug/display text
11476,0x2CD4,4,4+=$,,unknown
11487,0x2CDF,4,4+=$,,unknown
11601,0x2D51,4,R-[.,,debug/display text
11679,0x2D9F,4,% R.,,debug/display text
11699,0x2DB3,4,%@R.,,debug/display text
12201,0x2FA9,49,6o/Attempting to check wearable on invalid outfit,,debug/display text
12282,0x2FFA,50,7o0Attempting to check discovery of invalid outfit,,debug/display text
12413,0x307D,4,R[i9,,debug/display text
12485,0x30C5,50,6o0Attempting to mostly complete an invalid outfit,,debug/display text
12576,0x3120,4,OUT_,,unknown
12587,0x312B,4,out_,,unknown
12624,0x3150,5,_desc,,unknown
12779,0x31EB,4,')Ap,,unknown
12787,0x31F3,18,out_Journal_Finish,,unknown
12879,0x324F,4,R2_b,,unknown
12933,0x3285,18,CanSaveNowAutoSave,,unknown
13040,0x32F0,4,%W~-,,debug/display text
13076,0x3314,9,++RIs++RH,,unknown
13092,0x3324,4,++Rf,,unknown
13097,0x3329,5,R6 R4,,debug/display text
13103,0x332F,4,R4Z%,,debug/display text
13136,0x3350,5,R3Tz-,,unknown
13517,0x34CD,227,"For whatever reason, the system thinks we have more than 50 completed quests. This is bad, since the array we save them in only has 20 elements. Capping it and saving. Your save may not include all of the things you like in it.",,debug/display text
13920,0x3660,224,"For whatever reason, the system thinks we have more than 20 active quests. This is bad, since the array we save them in only has 20 elements. Capping it and saving. Your save may not include all of the things you like in it.",,debug/display text
14304,0x37E0,7,fav_non,,unknown
14443,0x386B,5,fwep_,,unknown
14480,0x3890,69,JoCSTAT_SET_VALUE_AS_INT_NOW: Attempting to use a Stat out of bounds.,,debug/display text
14568,0x38E8,87,oVSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of this STAT_TYPE_LIFETIME directly: ,,debug/display text
14672,0x3950,119,"ovSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",,debug/display text
14810,0x39DA,90,oYSTAT_SET_VALUE_AS_INT_NOW: You cannot set value of this STAT_TYPE_COLLECTIBLE directly: ,,debug/display text
14919,0x3A47,134,"STAT_SET_VALUE_AS_INT_NOW: You cannot set value of a STAT_TYPE_COLLECTIBLE directly, only increase and decrease operations are allowed",,debug/display text
15083,0x3AEB,5,RFe+8,,unknown
15176,0x3B48,5,= r 7,,debug/display text
15219,0x3B73,5,= t 8,,debug/display text
15275,0x3BAB,5,= t 7,,debug/display text
15289,0x3BB9,5,= t 8,,debug/display text
15359,0x3BFF,5,= r b,,debug/display text
15379,0x3C13,4, lbs,,debug/display text
15391,0x3C1F,5,= t b,,debug/display text
15421,0x3C3D,4,= v8,,debug/display text
15438,0x3C4E,5,= t o,,debug/display text
15444,0x3C54,4, ton,,debug/display text
15456,0x3C60,5,= t b,,debug/display text
15476,0x3C74,4,= v8,,debug/display text
15530,0x3CAA,5,"@<@<,",,unknown
15586,0x3CE2,5,= t 8,,debug/display text
15598,0x3CEE,5, days,,debug/display text
15611,0x3CFB,5,= t b,,debug/display text
15620,0x3D04,4, day,,debug/display text
15632,0x3D10,4,= t ,,debug/display text
15661,0x3D2D,5,= t 8,,debug/display text
15677,0x3D3D,5,= t o,,debug/display text
15694,0x3D4E,4,= t ,,debug/display text
15723,0x3D6B,5,= t 8,,debug/display text
15739,0x3D7B,5,= t o,,debug/display text
15745,0x3D81,4, min,,debug/display text
15757,0x3D8D,4,= t ,,debug/display text
15786,0x3DAA,5,= t 8,,debug/display text
15802,0x3DBA,5,= t o,,debug/display text
15808,0x3DC0,4, sec,,debug/display text
15820,0x3DCC,4,= t ,,debug/display text
15842,0x3DE2,5,= t o,,debug/display text
15848,0x3DE8,4, min,,debug/display text
15860,0x3DF4,5,= t 8,,debug/display text
15896,0x3E18,5,= t 8,,debug/display text
15912,0x3E28,5,= t o,,debug/display text
15918,0x3E2E,4, sec,,debug/display text
15930,0x3E3A,5,= t b,,debug/display text
15947,0x3E4B,5,= t o,,debug/display text
15953,0x3E51,4, sec,,debug/display text
15965,0x3E5D,5,= t b,,debug/display text
15985,0x3E71,4,= v8,,debug/display text
16056,0x3EB8,5,= t b,,debug/display text
16078,0x3ECE,5,= t 8,,debug/display text
16100,0x3EE4,5,= t b,,debug/display text
16120,0x3EF8,5,= t b,,debug/display text
16140,0x3F0C,4,= v8,,debug/display text
16171,0x3F2B,5,= t b,,debug/display text
16193,0x3F41,5,= t 8,,debug/display text
16206,0x3F4E,5, days,,debug/display text
16219,0x3F5B,5,= t b,,debug/display text
16228,0x3F64,4, day,,debug/display text
16240,0x3F70,5,= t b,,debug/display text
16257,0x3F81,7,stat_of,,unknown
16275,0x3F93,5,= t A,,debug/display text
16298,0x3FAA,5,= t b,,debug/display text
16399,0x400F,4,RDU8,,unknown
16416,0x4020,4,RDU8,,unknown
16518,0x4086,4,$%1h,,debug/display text
16547,0x40A3,11,Common_Null,,unknown
16578,0x40C2,4,RAu%,,debug/display text
16603,0x40DB,4,RAdo,,unknown
16626,0x40F2,4,RA[7,,debug/display text
16776,0x4188,4,lvl_,,unknown
16795,0x419B,5,_icon,,unknown
16818,0x41B2,20,icon_prestige_award_,,unknown
16846,0x41CE,4,RBl%,,debug/display text
16862,0x41DE,14,icon_prestige_,,unknown
16884,0x41F4,4,RBl%,,debug/display text
16910,0x420E,21,icon_prestige_award_4,,unknown
16941,0x422D,20,icon_prestige_award_,,unknown
16969,0x4249,4,RBl%,,debug/display text
16985,0x4259,6,_color,,unknown
17103,0x42CF,4,0%d8,,debug/display text
17180,0x431C,50,8o0STAT_CALCULATE_PROGRESSBAR_VALUES: STAT_INVALID,,debug/display text
17285,0x4385,4,RDF%,,debug/display text
17293,0x438D,4,RDF%,,debug/display text
17302,0x4396,4,RDF%,,debug/display text
17311,0x439F,4,RDF%,,debug/display text
17516,0x446C,28,STAT_GET_VALUE: STAT_INVALID,,debug/display text
17560,0x4498,35,(o!STAT_GET_MAX_VALUE: STAT_INVALID,,debug/display text
17650,0x44F2,75,oJSTAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMaxRange - ,,debug/display text
17742,0x454E,72,oGSTAT_CHECK_RANGES: Attempting to increment a STAT out of its fMaxRange,,debug/display text
17852,0x45BC,75,oJSTAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMinRange - ,,debug/display text
17944,0x4618,72,oGSTAT_CHECK_RANGES: Attempting to decrement a STAT out of its fMinRange,,debug/display text
18037,0x4675,72,MoFSTAT_UPDATE_MY_LIFETIME_STAT: Attempting to use a Stat out of bounds.,,debug/display text
18145,0x46E1,80,UoNSTAT_UPDATE_MY_LIFETIME_STAT: Attempting to use a LifetimeStat out of bounds.,,debug/display text
18340,0x47A4,93,po[STAT_UPDATE_MY_LIFETIME_STAT: Attempting to increment a LifetimeStat out of its fMaxRange.,,debug/display text
18486,0x4836,93,po[STAT_UPDATE_MY_LIFETIME_STAT: Attempting to decrement a LifetimeStat out of its fMinRange.,,debug/display text
18611,0x48B3,38,+o$STAT_GET_VALUE_AS_INT: STAT_INVALID,,debug/display text
18673,0x48F1,7,fav_non,,unknown
18696,0x4908,4,:%28,,debug/display text
18779,0x495B,5,fwep_,,unknown
18810,0x497A,7,fav_non,,unknown
18847,0x499F,4,1%28,,debug/display text
18930,0x49F2,5,fwep_,,unknown
18961,0x4A11,7,fav_non,,unknown
18985,0x4A29,4,4%28,,debug/display text
19060,0x4A74,5,fwep_,,unknown
19088,0x4A90,4,0j)=,,unknown
19158,0x4AD6,61,Bo;STAT_INCREASE_NOW: Attempting to use a Stat out of bounds.,,debug/display text
19238,0x4B26,75,oJSTAT_INCREASE_NOW: You cannot increase this STAT_TYPE_LIFETIME directly: ,,debug/display text
19330,0x4B82,107,"ojSTAT_INCREASE_NOW: You cannot increase a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",,debug/display text
19449,0x4BF9,94,ho\STAT_INCREASE_NOW: fIncreaseValue < 0.0 - I am turning this into a positive number for you!,,debug/display text
19576,0x4C78,5,RFe+8,,unknown
19693,0x4CED,4,RO~7,,unknown
19846,0x4D86,4,%Wz-,,debug/display text
19907,0x4DC3,4,OfX4,,unknown
19998,0x4E1E,6,"P)E""W;",,unknown
20010,0x4E2A,4,OfX4,,unknown
20024,0x4E38,4,OfX4,,unknown
20076,0x4E6C,5,{)BIS,,unknown
20154,0x4EBA,6,)Nnk(9,,unknown
20166,0x4EC6,4,PfXh,,unknown
20174,0x4ECE,4,OfX4,,unknown
20185,0x4ED9,4,OfX4,,unknown
20208,0x4EF0,4,OfX4,,unknown
20246,0x4F16,4,OfX4,,unknown
20297,0x4F49,5,{)BIS,,unknown
20409,0x4FB9,4,")E""_",,unknown
20555,0x504B,5,)E*R\,,unknown
20623,0x508F,4,)B+A,,unknown
20694,0x50D6,4,1()A,,unknown
20701,0x50DD,5,)EIJD,,unknown
20731,0x50FB,4,)CNB,,unknown
20843,0x516B,5,)EZ:_,,unknown
20982,0x51F6,4,M|)B,,unknown
20987,0x51FB,4,y3)E,,unknown
21019,0x521B,6,)C%aH7,,debug/display text
21126,0x5286,4,)B%+,,debug/display text
21276,0x531C,4, )Ex,,debug/display text
21490,0x53F2,4,w)A4,,unknown
21567,0x543F,5,[J)Ew,,debug/display text
21636,0x5484,4,()AQ,,unknown
21850,0x555A,5,<)D=N,,unknown
21964,0x55CC,6,)Bm337,,unknown
22005,0x55F5,4,cE)D,,unknown
22151,0x5687,5,OH)EV,,unknown
22225,0x56D1,4,f)EM,,unknown
22377,0x5769,46,o-Here's what we're returning as a save spot: ,,debug/display text
22661,0x5885,15,bPlayerSleeping,,unknown
22707,0x58B3,65,Ho?STAT_INCREASE_INT_NOW: Attempting to use a Stat out of bounds.,,debug/display text
22793,0x5909,79,oNSTAT_INCREASE_INT_NOW: You cannot increase this STAT_TYPE_LIFETIME directly: ,,debug/display text
22889,0x5969,111,"onSTAT_INCREASE_INT_NOW: You cannot increase a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",,debug/display text
23013,0x59E5,96,jo^STAT_INCREASE_INT_NOW: iIncreaseValue < 0 - I am turning this into a positive number for you!,,debug/display text
23148,0x5A6C,5,RFe+8,,unknown
23924,0x5D74,4,Rc}R,,unknown
24391,0x5F47,5,R_o%(,,debug/display text
24397,0x5F4D,5,R_o%*,,debug/display text
24403,0x5F53,5,R_o%',,debug/display text
24409,0x5F59,5,R_o%+,,debug/display text
24415,0x5F5F,5,"R_o%,",,debug/display text
24421,0x5F65,5,"R_o%""",,debug/display text
24427,0x5F6B,5,R_oz-,,unknown
24587,0x600B,4,RcU%,,debug/display text
24599,0x6017,4,Rba7,,unknown
24616,0x6028,4,Rba7,,unknown
24633,0x6039,4,Rba7,,unknown
24650,0x604A,4,Rba7,,unknown
24668,0x605C,4,Rba7,,unknown
24685,0x606D,4,Rba7,,unknown
24703,0x607F,4,Rba7,,unknown
24720,0x6090,4,Rba7,,unknown
24737,0x60A1,4,Rba7,,unknown
24755,0x60B3,4,Rba7,,unknown
24773,0x60C5,4,Rba7,,unknown
24789,0x60D5,6,% Rba7,,debug/display text
24807,0x60E7,6,%!Rba7,,debug/display text
24825,0x60F9,6,"%""Rba7",,debug/display text
24843,0x610B,6,%#Rba7,,debug/display text
24861,0x611D,6,%$Rba7,,debug/display text
24879,0x612F,6,%%Rba7,,debug/display text
24897,0x6141,6,%&Rba7,,debug/display text
24915,0x6153,6,%'Rba7,,debug/display text
24933,0x6165,6,%(Rba7,,debug/display text
24951,0x6177,6,%)Rba7,,debug/display text
24969,0x6189,6,%*Rba7,,debug/display text
24987,0x619B,6,%+Rba7,,debug/display text
25005,0x61AD,6,"%,Rba7",,debug/display text
25023,0x61BF,6,%-Rba7,,debug/display text
25041,0x61D1,6,%.Rba7,,debug/display text
25059,0x61E3,6,%/Rba7,,debug/display text
25077,0x61F5,6,%0Rba7,,debug/display text
25095,0x6207,6,%1Rba7,,debug/display text
25113,0x6219,6,%2Rba7,,debug/display text
25131,0x622B,6,%3Rba7,,debug/display text
25150,0x623E,4,Rba7,,unknown
25168,0x6250,4,Rba7,,unknown
25209,0x6279,88,oWITEM_GET_STRING_FROM_ENUM: Missing eSTRING_TYPE_ITEM_NAMES for this eItemsTypes value:,,debug/display text
25309,0x62DD,112,ooITEM_GET_STRING_FROM_ENUM: Missing eSTRING_TYPE_ITEM_NAMES for this eItemsTypes value! Ask Christian to add it,,debug/display text
25438,0x635E,4,">, c",,debug/display text
25494,0x6396,4,Rba7,,unknown
25508,0x63A4,4,Re-7,,unknown
25674,0x644A,4,OSy>,,unknown
25682,0x6452,4,OSy>,,unknown
25694,0x645E,4,OSy?,,debug/display text
25701,0x6465,4,OSy?,,debug/display text
25717,0x6475,4,OSy>,,unknown
25813,0x64D5,4,OSy>,,unknown
25821,0x64DD,4,OSy>,,unknown
25833,0x64E9,4,OSy?,,debug/display text
25840,0x64F0,4,OSy?,,debug/display text
25856,0x6500,4,OSy>,,unknown
25950,0x655E,4,OSy=,,unknown
25972,0x6574,4,OSy=,,unknown
26037,0x65B5,4,OSy=,,unknown
26059,0x65CB,4,OSy=,,unknown
26100,0x65F4,4,OSy=,,unknown
26122,0x660A,4,OSy=,,unknown
26179,0x6643,4,OSy=,,unknown
26231,0x6677,4,OSy=,,unknown
26248,0x6688,4,OSy=,,unknown
26270,0x669E,4,OSy=,,unknown
26298,0x66BA,4,OSy=,,unknown
26931,0x6933,60,@o:Attempting to do the SpecialEffects for an invalid outfit,,debug/display text
27053,0x69AD,5,Rlx+k,,unknown
27061,0x69B5,5,%@Rle,,debug/display text
27078,0x69C6,4,Rj\8,,unknown
27152,0x6A10,8,zMarston,,unknown
27172,0x6A24,6,zombie,,unknown
27275,0x6A8B,8,tutorial,,unknown
27414,0x6B16,8,tutorial,,unknown
27453,0x6B3D,4,ERl(,,unknown
27512,0x6B78,4,",Rle",,unknown
27796,0x6C94,4,RbaR,,unknown
27811,0x6CA3,4,RbaR,,unknown
27831,0x6CB7,4,RbaR,,unknown
28216,0x6E38,4,Rnnc,,unknown
28431,0x6F0F,62,Bo<Attempting to undo the SpecialEffects for an invalid outfit,,debug/display text
28613,0x6FC5,47,3o-Attempting to unset status on invalid outfit,,debug/display text
28714,0x702A,45,1o+Attempting to set status on invalid outfit,,debug/display text
28808,0x7088,4,OUT_,,unknown
28838,0x70A6,44,2o*Attempting to add scrap to invalid outfit,,debug/display text
28958,0x711E,4,_tip,,unknown
29052,0x717C,4,R2_b,,unknown
29058,0x7182,4,R2Y8,,unknown
29103,0x71AF,4,()Ap,,unknown
29111,0x71B7,16,out_Journal_Edit,,unknown
29143,0x71D7,5,MR!8P,,debug/display text
29178,0x71FA,11,outfitScrap,,unknown
29203,0x7213,11,outfitScrap,,unknown
29247,0x723F,4,Rj\P,,unknown
29427,0x72F3,4,Rs b,,debug/display text
29436,0x72FC,4,Rs b,,debug/display text
29445,0x7305,4,Rs b,,debug/display text
29454,0x730E,4,Rs b,,debug/display text
29463,0x7317,4,Rs b,,debug/display text
29483,0x732B,56,<o6STAT_SET_BIT: Attempting to use a Stat out of bounds.,,debug/display text
29555,0x7373,4,OSyB,,unknown
29568,0x7380,4,OSyB,,unknown
29595,0x739B,56,<o6STAT_SET_BIT: Attempting to use a Stat out of bounds.,,debug/display text
29665,0x73E1,4,OSyB,,unknown
29679,0x73EF,4,OSyB,,unknown
29696,0x7400,5,KR0?c,,debug/display text
29734,0x7426,5,KR/MO,,unknown
29751,0x7437,4,RtyO,,unknown
29784,0x7458,5,KR/MO,,unknown
29801,0x7469,4,RtyO,,unknown
29963,0x750B,13,out_dnd_blip1,,unknown
30018,0x7542,13,out_dnd_blip2,,unknown
30058,0x756A,13,out_dnd_blip3,,unknown
30098,0x7592,13,out_dnd_blip4,,unknown
30127,0x75AF,6,hs)E$$,,unknown
30159,0x75CF,13,out_dnd_blip5,,unknown
30199,0x75F7,13,out_dnd_blip6,,unknown
30285,0x764D,17,out_rustler_blip1,,unknown
30329,0x7679,17,out_rustler_blip2,,unknown
30373,0x76A5,17,out_rustler_blip3,,unknown
30417,0x76D1,17,out_rustler_blip4,,unknown
30480,0x7710,17,out_rustler_blip5,,unknown
30524,0x773C,17,out_rustler_blip6,,unknown
30614,0x7796,17,out_treasur_blip1,,unknown
30727,0x7807,17,out_treasur_blip2,,unknown
30771,0x7833,17,out_treasur_blip3,,unknown
30815,0x785F,17,out_treasur_blip4,,unknown
30859,0x788B,17,out_treasur_blip5,,unknown
30903,0x78B7,17,out_treasur_blip6,,unknown
30993,0x7911,17,out_bandito_blip1,,unknown
31037,0x793D,17,out_bandito_blip2,,unknown
31081,0x7969,17,out_bandito_blip3,,unknown
31125,0x7995,17,out_bandito_blip4,,unknown
31190,0x79D6,17,out_bandito_blip5,,unknown
31234,0x7A02,17,out_bandito_blip6,,unknown
31324,0x7A5C,15,out_rebel_blip1,,unknown
31517,0x7B1D,15,out_rebel_blip2,,unknown
31559,0x7B47,15,out_rebel_blip3,,unknown
31582,0x7B5E,4,%7R.,,debug/display text
31615,0x7B7F,5,A%6R.,,debug/display text
31683,0x7BC3,15,out_rebel_blip4,,unknown
31725,0x7BED,15,out_rebel_blip5,,unknown
31767,0x7C17,15,out_rebel_blip6,,unknown
31855,0x7C6F,18,out_military_blip1,,unknown
31900,0x7C9C,18,out_military_blip2,,unknown
31945,0x7CC9,18,out_military_blip3,,unknown
31971,0x7CE3,4,%4R.,,debug/display text
32005,0x7D05,4,%3R.,,debug/display text
32038,0x7D26,5,d%2R.,,debug/display text
32072,0x7D48,5,B%1R.,,debug/display text
32141,0x7D8D,18,out_military_blip4,,unknown
32186,0x7DBA,18,out_military_blip5,,unknown
32231,0x7DE7,18,out_military_blip6,,unknown
32316,0x7E3C,13,out_gun_blip1,,unknown
32356,0x7E64,13,out_gun_blip2,,unknown
32396,0x7E8C,13,out_gun_blip3,,unknown
32436,0x7EB4,13,out_gun_blip4,,unknown
32737,0x7FE1,13,out_gun_blip5,,unknown
32798,0x801E,14,out_suit_blip1,,unknown
32956,0x80BC,6,33)?8Q,,debug/display text
33000,0x80E8,4,OUT_,,unknown
33011,0x80F3,4,out_,,unknown
33048,0x8118,5,_hint,,unknown
33363,0x8253,4,"R[i,",,debug/display text
33574,0x8326,47,4o-Attempting to check scraps on invalid outfit,,debug/display text
33697,0x83A1,40,.o&Attempting to discover invalid outfit,,debug/display text
33817,0x8419,4,R2_b,,unknown
33823,0x841F,4,R2Y8,,unknown
33833,0x8429,4,OUT_,,unknown
33853,0x843D,5,t R!8,,debug/display text
33871,0x844F,4,')Ap,,unknown
33879,0x8457,15,out_Journal_Add,,unknown
33910,0x8476,5,9R!8P,,debug/display text
33927,0x8487,10,outfitDisc,,unknown
33951,0x849F,10,outfitDisc,,unknown
33976,0x84B8,4,_tip,,unknown
34026,0x84EA,4,Rj\.,,unknown
34119,0x8547,6,\RDU)E,,unknown
34157,0x856D,16,CougarOutfitKill,,unknown
34195,0x8593,16,CougarOutfitKill,,unknown
34228,0x85B4,6,XRDU)A,,unknown
34240,0x85C0,6,4RDU)A,,unknown
34275,0x85E3,4,]RDU,,debug/display text
34303,0x85FF,4,%%R.,,debug/display text
34328,0x8618,20,HAS_GET_GAME_EDITION,,unknown
34443,0x868B,6,RDU)Dz,,unknown
34477,0x86AD,6,RDU)CH,,unknown
34508,0x86CC,7,"%,RDU)A",,debug/display text
34541,0x86ED,4,%?R.,,debug/display text
34595,0x8723,6,cowboy,,unknown
34613,0x8735,6,social,,unknown
34649,0x8759,4,suit,,unknown
34681,0x8779,7,rustler,,unknown
34701,0x878D,7,treasur,,unknown
34721,0x87A1,7,bandito,,unknown
34742,0x87B6,5,rebel,,unknown
34761,0x87C9,8,military,,unknown
34783,0x87DF,5,uslaw,,likely logic anchor
34802,0x87F2,6,legend,,unknown
34839,0x8817,6,duster,,unknown
34859,0x882B,6,poncho,,unknown
34879,0x883F,7,rancher,,unknown
34913,0x8861,5,mount,,unknown
34932,0x8874,6,bruise,,unknown
35121,0x8931,4,Rs %,,debug/display text
35136,0x8940,4,Rs %,,debug/display text
35151,0x894F,4,Rs %,,debug/display text
35166,0x895E,4,Rs &,,debug/display text
35181,0x896D,4,Rs &,,debug/display text
35196,0x897C,4,Rs %,,debug/display text
35211,0x898B,4,Rs %,,debug/display text
35226,0x899A,4,Rs %,,debug/display text
35241,0x89A9,4,Rs &,,debug/display text
35256,0x89B8,4,Rs &,,debug/display text
35271,0x89C7,5,Rs z-,,debug/display text
35292,0x89DC,58,@o8Attempting to initialize an outfit that is out of range,,debug/display text
35369,0x8A29,62,Do<Attempting to initialize an outfit with invalid scrap count,,debug/display text
35547,0x8ADB,4,out_,,unknown
35581,0x8AFD,5,_desc,,unknown
35612,0x8B1C,14,AMBIENT-UNLOCK,,unknown
35666,0x8B52,4,?8~-,,debug/display text
35701,0x8B75,4,"R!8,",,debug/display text
