offset,offset_hex,opcode,kind,semantics,instruction_size,instruction_hex,delta,target_candidate
189073,0x2E291,83,call_candidate,call2,3,53 AB 7A,-21638,167438
189613,0x2E4AD,83,call_candidate,call2,3,53 AB 7A,-21638,167978
190162,0x2E6D2,83,call_candidate,call2,3,53 AB 7A,-21638,168527
190702,0x2E8EE,83,call_candidate,call2,3,53 AB 7A,-21638,169067
191253,0x2EB15,83,call_candidate,call2,3,53 AB 7A,-21638,169618
191799,0x2ED37,83,call_candidate,call2,3,53 AB 7A,-21638,170164
192345,0x2EF59,83,call_candidate,call2,3,53 AB 7A,-21638,170710
192885,0x2F175,83,call_candidate,call2,3,53 AB 7A,-21638,171250
193439,0x2F39F,83,call_candidate,call2,3,53 AB 7A,-21638,171804
193993,0x2F5C9,83,call_candidate,call2,3,53 AB 7A,-21638,172358
194547,0x2F7F3,83,call_candidate,call2,3,53 AB 7A,-21638,172912
195101,0x2FA1D,83,call_candidate,call2,3,53 AB 7A,-21638,173466
195655,0x2FC47,83,call_candidate,call2,3,53 AB 7A,-21638,174020
196209,0x2FE71,83,call_candidate,call2,3,53 AB 7A,-21638,174574
196765,0x3009D,83,call_candidate,call2,3,53 AB 7A,-21638,175130
197275,0x3029B,83,call_candidate,call2,3,53 AB 7A,-21638,175640
197808,0x304B0,83,call_candidate,call2,3,53 AB 7A,-21638,176173
198318,0x306AE,83,call_candidate,call2,3,53 AB 7A,-21638,176683
198828,0x308AC,83,call_candidate,call2,3,53 AB 7A,-21638,177193
199338,0x30AAA,83,call_candidate,call2,3,53 AB 7A,-21638,177703
199896,0x30CD8,83,call_candidate,call2,3,53 AB 7A,-21638,178261
200454,0x30F06,83,call_candidate,call2,3,53 AB 7A,-21638,178819
201012,0x31134,83,call_candidate,call2,3,53 AB 7A,-21638,179377
201571,0x31363,83,call_candidate,call2,3,53 AB 7A,-21638,179936
202136,0x31598,83,call_candidate,call2,3,53 AB 7A,-21638,180501
202695,0x317C7,83,call_candidate,call2,3,53 AB 7A,-21638,181060
203246,0x319EE,83,call_candidate,call2,3,53 AB 7A,-21638,181611
203797,0x31C15,83,call_candidate,call2,3,53 AB 7A,-21638,182162
204348,0x31E3C,83,call_candidate,call2,3,53 AB 7A,-21638,182713
204905,0x32069,83,call_candidate,call2,3,53 AB 7A,-21638,183270
205445,0x32285,83,call_candidate,call2,3,53 AB 7A,-21638,183810
205985,0x324A1,83,call_candidate,call2,3,53 AB 7A,-21638,184350
206535,0x326C7,83,call_candidate,call2,3,53 AB 7A,-21638,184900
207075,0x328E3,83,call_candidate,call2,3,53 AB 7A,-21638,185440
207636,0x32B14,83,call_candidate,call2,3,53 AB 7A,-21638,186001
208176,0x32D30,83,call_candidate,call2,3,53 AB 7A,-21638,186541
208716,0x32F4C,83,call_candidate,call2,3,53 AB 7A,-21638,187081
209267,0x33173,83,call_candidate,call2,3,53 AB 7A,-21638,187632
209807,0x3338F,83,call_candidate,call2,3,53 AB 7A,-21638,188172
210353,0x335B1,83,call_candidate,call2,3,53 AB 7A,-21638,188718
210893,0x337CD,83,call_candidate,call2,3,53 AB 7A,-21638,189258
211433,0x339E9,83,call_candidate,call2,3,53 AB 7A,-21638,189798
211973,0x33C05,83,call_candidate,call2,3,53 AB 7A,-21638,190338
212513,0x33E21,83,call_candidate,call2,3,53 AB 7A,-21638,190878
213054,0x3403E,83,call_candidate,call2,3,53 AB 7A,-21638,191419
213637,0x34285,83,call_candidate,call2,3,53 AB 7A,-21638,192002
214231,0x344D7,83,call_candidate,call2,3,53 AB 7A,-21638,192596
214814,0x3471E,83,call_candidate,call2,3,53 AB 7A,-21638,193179
215397,0x34965,83,call_candidate,call2,3,53 AB 7A,-21638,193762
215980,0x34BAC,83,call_candidate,call2,3,53 AB 7A,-21638,194345
216563,0x34DF3,83,call_candidate,call2,3,53 AB 7A,-21638,194928
217155,0x35043,83,call_candidate,call2,3,53 AB 7A,-21638,195520
217738,0x3528A,83,call_candidate,call2,3,53 AB 7A,-21638,196103
218321,0x354D1,83,call_candidate,call2,3,53 AB 7A,-21638,196686
218904,0x35718,83,call_candidate,call2,3,53 AB 7A,-21638,197269
219487,0x3595F,83,call_candidate,call2,3,53 AB 7A,-21638,197852
220070,0x35BA6,83,call_candidate,call2,3,53 AB 7A,-21638,198435
220638,0x35DDE,83,call_candidate,call2,3,53 AB 7A,-21638,199003
221206,0x36016,83,call_candidate,call2,3,53 AB 7A,-21638,199571
221780,0x36254,83,call_candidate,call2,3,53 AB 7A,-21638,200145
222337,0x36481,83,call_candidate,call2,3,53 AB 7A,-21638,200702
222894,0x366AE,83,call_candidate,call2,3,53 AB 7A,-21638,201259
223455,0x368DF,83,call_candidate,call2,3,53 AB 7A,-21638,201820
224016,0x36B10,83,call_candidate,call2,3,53 AB 7A,-21638,202381
224583,0x36D47,83,call_candidate,call2,3,53 AB 7A,-21638,202948
225144,0x36F78,83,call_candidate,call2,3,53 AB 7A,-21638,203509
225711,0x371AF,83,call_candidate,call2,3,53 AB 7A,-21638,204076
226272,0x373E0,83,call_candidate,call2,3,53 AB 7A,-21638,204637
226839,0x37617,83,call_candidate,call2,3,53 AB 7A,-21638,205204
227400,0x37848,83,call_candidate,call2,3,53 AB 7A,-21638,205765
227967,0x37A7F,83,call_candidate,call2,3,53 AB 7A,-21638,206332
228528,0x37CB0,83,call_candidate,call2,3,53 AB 7A,-21638,206893
229095,0x37EE7,83,call_candidate,call2,3,53 AB 7A,-21638,207460
230242,0x38362,95,call_candidate,call2,3,5F 8D D0,-29232,201013
231151,0x386EF,95,call_candidate,call2,3,5F 8D D0,-29232,201922
232031,0x38A5F,95,call_candidate,call2,3,5F 8D D0,-29232,202802
232908,0x38DCC,95,call_candidate,call2,3,5F 8D D0,-29232,203679
233842,0x39172,95,call_candidate,call2,3,5F 9C 3E,-25538,208307
234788,0x39524,95,call_candidate,call2,3,5F 9C 3E,-25538,209253
235699,0x398B3,95,call_candidate,call2,3,5F 9C 3E,-25538,210164
236602,0x39C3A,95,call_candidate,call2,3,5F 9C 3E,-25538,211067
237549,0x39FED,95,call_candidate,call2,3,5F B9 44,-18108,219444
