index,type,path,name,extension,offset,size_in_archive,total_size,is_resource,is_compressed,resource_type
3082,file,root/strings/subtitle_rebel_leader_05_end-br.wst,subtitle_rebel_leader_05_end-br.wst,.wst,97878016,1007,256,True,True,1
3083,file,root/strings/subtitle_mexican_army_05_p1-ru.wst,subtitle_mexican_army_05_p1-ru.wst,.wst,88971264,224,256,True,True,1
3084,file,root/strings/outlaw02-mx.wst,outlaw02-mx.wst,.wst,70062080,9017,2048,True,True,1
3085,file,root/strings/subtitle_fbi04_cs03_win32.strtbl,subtitle_fbi04_cs03_win32.strtbl,.strtbl,82354488,4640,4640,False,False,
3086,file,root/strings/subtitle_fort_02-pl.wst,subtitle_fort_02-pl.wst,.wst,83654656,1408,256,True,True,1
3087,file,root/strings/subtitle_rcm_16_cs03-ko.wst,subtitle_rcm_16_cs03-ko.wst,.wst,94775296,674,256,True,True,1
3088,file,root/strings/subtitle_rebel03_cs04-es.wst,subtitle_rebel03_cs04-es.wst,.wst,97138688,348,256,True,True,1
3089,file,root/strings/subtitle_intro_p4-pl.wst,subtitle_intro_p4-pl.wst,.wst,85835776,1837,256,True,True,1
3090,file,root/strings/subtitle_rcm_11_cs02_jack-jp.wst,subtitle_rcm_11_cs02_jack-jp.wst,.wst,92846080,1059,256,True,True,1
3091,file,root/strings/subtitle_rcm_32_cs03-pl.wst,subtitle_rcm_32_cs03-pl.wst,.wst,96751616,627,256,True,True,1
3092,file,root/strings/subtitle_grave01_cs04_d-de.wst,subtitle_grave01_cs04_d-de.wst,.wst,83892224,329,256,True,True,1
3093,file,root/strings/ranch06-es.wst,ranch06-es.wst,.wst,73324544,12155,3072,True,True,1
3094,file,root/strings/subtitle_mexarmy05_cs03_p2-de.wst,subtitle_mexarmy05_cs03_p2-de.wst,.wst,88352768,319,256,True,True,1
3095,file,root/strings/subtitle_rcm_08_cs01-ru.wst,subtitle_rcm_08_cs01-ru.wst,.wst,92340224,1178,256,True,True,1
3096,file,root/strings/subtitle_fbi04_cs02_c-jp.wst,subtitle_fbi04_cs02_c-jp.wst,.wst,82317312,145,256,True,True,1
3097,file,root/strings/subtitle_rcm_02_cs01_jack-chs.wst,subtitle_rcm_02_cs01_jack-chs.wst,.wst,90814464,1301,256,True,True,1
3098,file,root/strings/home03-br.wst,home03-br.wst,.wst,51447808,5084,1024,True,True,1
3099,file,root/strings/subtitle_mexican_army_03-cht.wst,subtitle_mexican_army_03-cht.wst,.wst,88741888,321,256,True,True,1
3100,file,root/strings/subtitle_rcm_04_cs03_a_jack-ru.wst,subtitle_rcm_04_cs03_a_jack-ru.wst,.wst,91750400,927,256,True,True,1
3101,file,root/strings/outlaw01-fr.wst,outlaw01-fr.wst,.wst,69541888,8875,2048,True,True,1
3102,file,root/strings/subtitle_rcm_11_cs03_jack-es.wst,subtitle_rcm_11_cs03_jack-es.wst,.wst,92944384,572,256,True,True,1
3103,file,root/strings/subtitle_fbi04_cs04-it.wst,subtitle_fbi04_cs04-it.wst,.wst,82374656,130,256,True,True,1
3104,file,root/strings/subtitle_gun_05_cs04-mx.wst,subtitle_gun_05_cs04-mx.wst,.wst,85035008,433,256,True,True,1
3105,file,root/strings/subtitle_rcm_23_cs04_jack-br.wst,subtitle_rcm_23_cs04_jack-br.wst,.wst,96120832,563,256,True,True,1
3106,file,root/strings/subtitle_rcm_03_cs03_b_jack-br.wst,subtitle_rcm_03_cs03_b_jack-br.wst,.wst,91516928,543,256,True,True,1
3107,file,root/strings/subtitle_rcm_12_cs03_jack-ko.wst,subtitle_rcm_12_cs03_jack-ko.wst,.wst,93401088,672,256,True,True,1
3108,file,root/strings/subtitle_merchant02_cs03_b_s-pl.wst,subtitle_merchant02_cs03_b_s-pl.wst,.wst,87343104,461,256,True,True,1
3109,file,root/strings/subtitle_rcm_16_cs03-de.wst,subtitle_rcm_16_cs03-de.wst,.wst,94763008,639,256,True,True,1
3110,file,root/strings/subtitle_rebel_02-ko.wst,subtitle_rebel_02-ko.wst,.wst,97605632,333,256,True,True,1
3111,file,root/strings/subtitle_home01_cs02-fr.wst,subtitle_home01_cs02-fr.wst,.wst,85061632,502,256,True,True,1
3112,file,root/strings/subtitle_fort01_cs06_win32.strtbl,subtitle_fort01_cs06_win32.strtbl,.strtbl,83481280,15330,15330,False,False,
3113,file,root/strings/subtitle_grave01_cs04_c-it.wst,subtitle_grave01_cs04_c-it.wst,.wst,83871744,199,256,True,True,1
3114,file,root/strings/subtitle_rcm_19_cs01_jack-ru.wst,subtitle_rcm_19_cs01_jack-ru.wst,.wst,95195136,1436,256,True,True,1
3115,file,root/strings/subtitle_mex_girl_03-ru.wst,subtitle_mex_girl_03-ru.wst,.wst,89159680,1156,256,True,True,1
3116,file,root/strings/marshal04_win32.strtbl,marshal04_win32.strtbl,.strtbl,59262976,473581,473581,False,False,
3117,file,root/strings/subtitle_fbi04_cs05_p2-pl.wst,subtitle_fbi04_cs05_p2-pl.wst,.wst,82675712,812,256,True,True,1
3118,file,root/strings/subtitle_grave_01-br.wst,subtitle_grave_01-br.wst,.wst,84035584,1501,256,True,True,1
3119,file,root/strings/subtitle_son_02_end-ko.wst,subtitle_son_02_end-ko.wst,.wst,98297856,173,256,True,True,1
3120,file,root/strings/subtitle_son03_cs02_b-ko.wst,subtitle_son03_cs02_b-ko.wst,.wst,98127872,285,256,True,True,1
