offset,offset_hex,length,text,population_term
14090,0x370A,61,Bo;STAT_INCREASE_NOW: Attempting to use a Stat out of bounds.,
14170,0x375A,75,oJSTAT_INCREASE_NOW: You cannot increase this STAT_TYPE_LIFETIME directly: ,
14261,0x37B5,108,"6ojSTAT_INCREASE_NOW: You cannot increase a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",
14381,0x382D,94,ho\STAT_INCREASE_NOW: fIncreaseValue < 0.0 - I am turning this into a positive number for you!,
14542,0x38CE,4,R'Q8,
14671,0x394F,4,R9bc,
14723,0x3983,16,SAVE_restartFlag,
14752,0x39A0,16,SAVE_restartFlag,
14863,0x3A0F,4,R9bc,
14884,0x3A24,4,%Wz-,
14963,0x3A73,4,P)>P,
15011,0x3AA3,5, )>.S,
15028,0x3AB4,8,")< #!)@,",
15108,0x3B04,5,MT{)B,
15129,0x3B19,4,G\)A,
15145,0x3B29,4,P)D@,
15154,0x3B32,4,8R)D,
15194,0x3B5A,5,ff)EN,
15388,0x3C1C,20,HAS_GET_GAME_EDITION,
15435,0x3C4B,4,1++7,
15674,0x3D3A,4,miss,
15688,0x3D48,4,ziss,
15733,0x3D75,4,R:'c,
15756,0x3D8C,4,1++7,
15821,0x3DCD,65,Ho?STAT_INCREASE_INT_NOW: Attempting to use a Stat out of bounds.,
15907,0x3E23,79,oNSTAT_INCREASE_INT_NOW: You cannot increase this STAT_TYPE_LIFETIME directly: ,
16002,0x3E82,112,"6onSTAT_INCREASE_INT_NOW: You cannot increase a STAT_TYPE_LIFETIME directly, use the COLLECTION version instead!",
16127,0x3EFF,96,jo^STAT_INCREASE_INT_NOW: iIncreaseValue < 0 - I am turning this into a positive number for you!,
16297,0x3FA9,4,R'Q8,
16590,0x40CE,19,MissionFailed_Retry,
16612,0x40E4,19,DeathScreen_Restart,
16637,0x40FD,20,MissionFailed_Cancel,
16663,0x4117,18,MissionFailed_Jump,
16741,0x4165,4,roam,
16754,0x4172,8,interior,
16771,0x4183,5,horse,
16785,0x4191,12,wagonDefault,
16806,0x41A6,12,wagonShotgun,
16827,0x41BB,12,wagonShotgun,
16846,0x41CE,61,o<GET_GAME_CAMERA_RESET_POSITION_HELPER called with position ,
16920,0x4218,13, and heading ,
16944,0x4230,14, and with arc ,
17003,0x426B,4,1++7,
17016,0x4278,15,Jump position: ,
17077,0x42B5,7,fav_non,
17130,0x42EA,4,1++7,
17177,0x4319,4,1++7,
17252,0x4364,16,gMPScratchLayout,
17291,0x438B,8,SaveLoad,
17300,0x4394,88,"oWMultiplayer Save Triggered, will be picked up by Multiplayer_update_thread soon enough",
17521,0x4471,5,Param,
17529,0x4479,18,LaunchAvatarPicker,
17565,0x449D,5,Param,
17573,0x44A5,20,RequestPosseTeleport,
17611,0x44CB,5,Param,
17619,0x44D3,19,net.RequestHardSave,
17650,0x44F2,4,RCSb,
17661,0x44FD,5,Param,
17669,0x4505,18,RequestFRDTeleport,
17695,0x451F,7,REuR9bc,
17710,0x452E,4,REuO,
17750,0x4556,4,REuO,
17870,0x45CE,5,REdz-,
17937,0x4611,4,l$W#,
18007,0x4657,5,-W&OY,
18037,0x4675,4,c J\,
18155,0x46EB,7,|ifc%Ql,
18282,0x476A,4,;2mB,
