offset,offset_hex,length,text,population_term,candidate_kind,patchability,safe_patch_type,confidence,reason,length_change_patchability,candidate_id,file_offset,decoded_offset,decoded_offset_hex,section,owner_type,owner_name,owner_function_index,owner_function_offset_range,owner_function_name,owner_function_purpose_tags,nearby_strings,nearby_native_calls,nearby_branches,candidate_value,candidate_value_type,operand_width,patchability_level,confidence_score,safety_reason,blocked_reason,unrelated_code_risk
87152,0x15470,6,Single,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001721,,87152,0x15470,string,string_table,Single,371,0x15457..0x15481,Function_371,[],"['STW+o@content/scripting/DesignerDefined/AutomatedTester/MissionTester', 'Single', 'DBGMENU_']","['0x15452', '0x1545C', '0x15465', '0x15477', '0x154B9', '0x154C6', '0x154CF', '0x154D8']","['0x153F3', '0x15403', '0x1540B', '0x15468', '0x1547A', '0x15489', '0x154A2', '0x154D2']",Single,string,6,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87210,0x154AA,8,DBGMENU_,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001722,,87210,0x154AA,string,string_table,DBGMENU_,373,0x1548D..0x156B9,Function_373,[],"['Single', 'DBGMENU_', 'DBGMENU_OVERLAY', 'MAINMENUBACK', 'ITEMMENUBACK', 'BACKMENUBACK', 'HEADERBACK', 'FOOTERBACK', 'HEADERWIN', 'FOOTERWIN', 'POINTER']","['0x15452', '0x1545C', '0x15465', '0x15477', '0x154B9', '0x154C6', '0x154CF', '0x154D8', '0x154F3', '0x15500', '0x15527']","['0x15468', '0x1547A', '0x15489', '0x154A2', '0x154D2', '0x15506', '0x15509', '0x15513']",DBGMENU_,string,8,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87268,0x154E4,8,DBGMENU_,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001723,,87268,0x154E4,string,string_table,DBGMENU_,373,0x1548D..0x156B9,Function_373,[],"['Single', 'DBGMENU_', 'DBGMENU_OVERLAY', 'MAINMENUBACK', 'ITEMMENUBACK', 'BACKMENUBACK', 'HEADERBACK', 'FOOTERBACK', 'HEADERWIN', 'FOOTERWIN', 'POINTER']","['0x15465', '0x15477', '0x154B9', '0x154C6', '0x154CF', '0x154D8', '0x154F3', '0x15500', '0x15527', '0x15534', '0x1553D', '0x15546']","['0x15468', '0x1547A', '0x15489', '0x154A2', '0x154D2', '0x15506', '0x15509', '0x15513', '0x15540', '0x15550']",DBGMENU_,string,8,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87320,0x15518,8,DBGMENU_,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001724,,87320,0x15518,string,string_table,DBGMENU_,373,0x1548D..0x156B9,Function_373,[],"['DBGMENU_', 'DBGMENU_OVERLAY', 'MAINMENUBACK', 'ITEMMENUBACK', 'BACKMENUBACK', 'HEADERBACK', 'FOOTERBACK', 'HEADERWIN', 'FOOTERWIN', 'POINTER']","['0x154B9', '0x154C6', '0x154CF', '0x154D8', '0x154F3', '0x15500', '0x15527', '0x15534', '0x1553D', '0x15546', '0x15569', '0x15572']","['0x154A2', '0x154D2', '0x15506', '0x15509', '0x15513', '0x15540', '0x15550', '0x15575']",DBGMENU_,string,8,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87385,0x15559,15,DBGMENU_OVERLAY,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001725,,87385,0x15559,string,string_table,DBGMENU_OVERLAY,373,0x1548D..0x156B9,Function_373,[],"['DBGMENU_', 'DBGMENU_OVERLAY', 'MAINMENUBACK', 'ITEMMENUBACK', 'BACKMENUBACK', 'HEADERBACK', 'FOOTERBACK', 'HEADERWIN', 'FOOTERWIN', 'POINTER']","['0x154F3', '0x15500', '0x15527', '0x15534', '0x1553D', '0x15546', '0x15569', '0x15572', '0x1557B', '0x15592', '0x1559B', '0x155A4']","['0x15506', '0x15509', '0x15513', '0x15540', '0x15550', '0x15575', '0x1559E', '0x155C7']",DBGMENU_OVERLAY,string,15,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87429,0x15585,12,MAINMENUBACK,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001726,,87429,0x15585,string,string_table,MAINMENUBACK,373,0x1548D..0x156B9,Function_373,[],"['DBGMENU_', 'DBGMENU_OVERLAY', 'MAINMENUBACK', 'ITEMMENUBACK', 'BACKMENUBACK', 'HEADERBACK', 'FOOTERBACK', 'HEADERWIN', 'FOOTERWIN', 'POINTER']","['0x15527', '0x15534', '0x1553D', '0x15546', '0x15569', '0x15572', '0x1557B', '0x15592', '0x1559B', '0x155A4', '0x155BB', '0x155C4']","['0x15506', '0x15509', '0x15513', '0x15540', '0x15550', '0x15575', '0x1559E', '0x155C7', '0x155F0']",MAINMENUBACK,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87470,0x155AE,12,ITEMMENUBACK,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001727,,87470,0x155AE,string,string_table,ITEMMENUBACK,373,0x1548D..0x156B9,Function_373,[],"['DBGMENU_OVERLAY', 'MAINMENUBACK', 'ITEMMENUBACK', 'BACKMENUBACK', 'HEADERBACK', 'FOOTERBACK', 'DBGMENU_', 'HEADERWIN', 'FOOTERWIN', 'POINTER']","['0x15534', '0x1553D', '0x15546', '0x15569', '0x15572', '0x1557B', '0x15592', '0x1559B', '0x155A4', '0x155BB', '0x155C4', '0x155CD']","['0x15540', '0x15550', '0x15575', '0x1559E', '0x155C7', '0x155F0', '0x15617']",ITEMMENUBACK,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87511,0x155D7,12,BACKMENUBACK,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001728,,87511,0x155D7,string,string_table,BACKMENUBACK,373,0x1548D..0x156B9,Function_373,[],"['DBGMENU_OVERLAY', 'MAINMENUBACK', 'ITEMMENUBACK', 'BACKMENUBACK', 'HEADERBACK', 'FOOTERBACK', 'HEADERWIN', 'DBGMENU_', 'FOOTERWIN', 'POINTER']","['0x15569', '0x15572', '0x1557B', '0x15592', '0x1559B', '0x155A4', '0x155BB', '0x155C4', '0x155CD', '0x155E4', '0x155ED', '0x155F6']","['0x15575', '0x1559E', '0x155C7', '0x155F0', '0x15617', '0x1563E']",BACKMENUBACK,string,12,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87552,0x15600,10,HEADERBACK,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001729,,87552,0x15600,string,string_table,HEADERBACK,373,0x1548D..0x156B9,Function_373,[],"['MAINMENUBACK', 'ITEMMENUBACK', 'BACKMENUBACK', 'HEADERBACK', 'FOOTERBACK', 'HEADERWIN', 'FOOTERWIN', 'DBGMENU_', 'DBGMENU_OVERLAY', 'POINTER']","['0x15592', '0x1559B', '0x155A4', '0x155BB', '0x155C4', '0x155CD', '0x155E4', '0x155ED', '0x155F6', '0x1560B', '0x15614', '0x1561D']","['0x1559E', '0x155C7', '0x155F0', '0x15617', '0x1563E', '0x15664']",HEADERBACK,string,10,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87591,0x15627,10,FOOTERBACK,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001730,,87591,0x15627,string,string_table,FOOTERBACK,373,0x1548D..0x156B9,Function_373,[],"['ITEMMENUBACK', 'BACKMENUBACK', 'HEADERBACK', 'FOOTERBACK', 'HEADERWIN', 'FOOTERWIN', 'POINTER', 'DBGMENU_', 'DBGMENU_OVERLAY', 'MAINMENUBACK']","['0x155BB', '0x155C4', '0x155CD', '0x155E4', '0x155ED', '0x155F6', '0x1560B', '0x15614', '0x1561D', '0x15632', '0x1563B', '0x15644']","['0x155C7', '0x155F0', '0x15617', '0x1563E', '0x15664', '0x1568A']",FOOTERBACK,string,10,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87630,0x1564E,9,HEADERWIN,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001731,,87630,0x1564E,string,string_table,HEADERWIN,373,0x1548D..0x156B9,Function_373,[],"['BACKMENUBACK', 'HEADERBACK', 'FOOTERBACK', 'HEADERWIN', 'FOOTERWIN', 'POINTER', 'SXQc', 'DBGMENU_', 'DBGMENU_OVERLAY', 'MAINMENUBACK', 'ITEMMENUBACK']","['0x155E4', '0x155ED', '0x155F6', '0x1560B', '0x15614', '0x1561D', '0x15632', '0x1563B', '0x15644', '0x15658', '0x15661', '0x1566A']","['0x155F0', '0x15617', '0x1563E', '0x15664', '0x1568A', '0x156AE', '0x156CA', '0x156CD']",HEADERWIN,string,9,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87668,0x15674,9,FOOTERWIN,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001732,,87668,0x15674,string,string_table,FOOTERWIN,373,0x1548D..0x156B9,Function_373,[],"['HEADERBACK', 'FOOTERBACK', 'HEADERWIN', 'FOOTERWIN', 'POINTER', 'SXQc', 'DBGMENU_', 'DBGMENU_OVERLAY', 'MAINMENUBACK', 'ITEMMENUBACK', 'BACKMENUBACK']","['0x155F6', '0x1560B', '0x15614', '0x1561D', '0x15632', '0x1563B', '0x15644', '0x15658', '0x15661', '0x1566A', '0x1567E', '0x15687']","['0x15617', '0x1563E', '0x15664', '0x1568A', '0x156AE', '0x156CA', '0x156CD', '0x156D3', '0x156D6', '0x156D9', '0x156E7', '0x156EE']",FOOTERWIN,string,9,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87706,0x1569A,7,POINTER,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001733,,87706,0x1569A,string,string_table,POINTER,373,0x1548D..0x156B9,Function_373,[],"['FOOTERBACK', 'HEADERWIN', 'FOOTERWIN', 'POINTER', 'SXQc', 'DebugMenu', 'DBGMENU_', 'DBGMENU_OVERLAY', 'MAINMENUBACK', 'ITEMMENUBACK', 'BACKMENUBACK', 'HEADERBACK']","['0x1561D', '0x15632', '0x1563B', '0x15644', '0x15658', '0x15661', '0x1566A', '0x1567E', '0x15687', '0x15690', '0x156A2', '0x156AB']","['0x1563E', '0x15664', '0x1568A', '0x156AE', '0x156CA', '0x156CD', '0x156D3', '0x156D6', '0x156D9', '0x156E7', '0x156EE', '0x15719']",POINTER,string,7,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87754,0x156CA,4,SXQc,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001734,,87754,0x156CA,string,string_table,SXQc,374,0x156B9..0x15704,Function_374,[],"['HEADERWIN', 'FOOTERWIN', 'POINTER', 'SXQc', 'DebugMenu', 'DB_MENU_']","['0x15658', '0x15661', '0x1566A', '0x1567E', '0x15687', '0x15690', '0x156A2', '0x156AB', '0x156B4', '0x156BF', '0x156C3', '0x156C7']","['0x15664', '0x1568A', '0x156AE', '0x156CA', '0x156CD', '0x156D3', '0x156D6', '0x156D9', '0x156E7', '0x156EE', '0x15719', '0x15749']",SXQc,string,4,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87798,0x156F6,9,DebugMenu,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001735,,87798,0x156F6,string,string_table,DebugMenu,374,0x156B9..0x15704,Function_374,[],"['POINTER', 'SXQc', 'DebugMenu', 'DB_MENU_']","['0x1567E', '0x15687', '0x15690', '0x156A2', '0x156AB', '0x156B4', '0x156BF', '0x156C3', '0x156C7', '0x156E4', '0x156EB', '0x156F1']","['0x1568A', '0x156AE', '0x156CA', '0x156CD', '0x156D3', '0x156D6', '0x156D9', '0x156E7', '0x156EE', '0x15719', '0x15749']",DebugMenu,string,9,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87841,0x15721,8,DB_MENU_,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001736,,87841,0x15721,string,string_table,DB_MENU_,375,0x15704..0x15851,Function_375,[],"['SXQc', 'DebugMenu', 'DB_MENU_', 'DB_MENU_TITLE', 'DB_MENU_FOOTER_HIGH', 'DB_MENU_OVERLAY']","['0x156A2', '0x156AB', '0x156B4', '0x156BF', '0x156C3', '0x156C7', '0x156E4', '0x156EB', '0x156F1', '0x15700', '0x15730', '0x1573D']","['0x156AE', '0x156CA', '0x156CD', '0x156D3', '0x156D6', '0x156D9', '0x156E7', '0x156EE', '0x15719', '0x15749', '0x1577D', '0x15780']",DB_MENU_,string,8,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87899,0x1575B,8,DB_MENU_,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001737,,87899,0x1575B,string,string_table,DB_MENU_,375,0x15704..0x15851,Function_375,[],"['DebugMenu', 'DB_MENU_', 'DB_MENU_TITLE', 'DB_MENU_FOOTER_HIGH', 'DB_MENU_OVERLAY']","['0x156E4', '0x156EB', '0x156F1', '0x15700', '0x15730', '0x1573D', '0x15746', '0x1574F', '0x1576A', '0x15777', '0x1579E', '0x157AB']","['0x156E7', '0x156EE', '0x15719', '0x15749', '0x1577D', '0x15780', '0x1578A', '0x157B7', '0x157C7']",DB_MENU_,string,8,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
87951,0x1578F,8,DB_MENU_,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001738,,87951,0x1578F,string,string_table,DB_MENU_,375,0x15704..0x15851,Function_375,[],"['DB_MENU_', 'DB_MENU_TITLE', 'DB_MENU_FOOTER_HIGH', 'DB_MENU_OVERLAY']","['0x15730', '0x1573D', '0x15746', '0x1574F', '0x1576A', '0x15777', '0x1579E', '0x157AB', '0x157B4', '0x157BD', '0x157DE', '0x157E7']","['0x15719', '0x15749', '0x1577D', '0x15780', '0x1578A', '0x157B7', '0x157C7', '0x157EA']",DB_MENU_,string,8,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
88016,0x157D0,13,DB_MENU_TITLE,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001739,,88016,0x157D0,string,string_table,DB_MENU_TITLE,375,0x15704..0x15851,Function_375,[],"['DB_MENU_', 'DB_MENU_TITLE', 'DB_MENU_FOOTER_HIGH', 'DB_MENU_OVERLAY']","['0x1576A', '0x15777', '0x1579E', '0x157AB', '0x157B4', '0x157BD', '0x157DE', '0x157E7', '0x157F0', '0x1580E', '0x15817', '0x15820']","['0x1577D', '0x15780', '0x1578A', '0x157B7', '0x157C7', '0x157EA', '0x1581A', '0x15846']",DB_MENU_TITLE,string,13,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
88058,0x157FA,19,DB_MENU_FOOTER_HIGH,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001740,,88058,0x157FA,string,string_table,DB_MENU_FOOTER_HIGH,375,0x15704..0x15851,Function_375,[],"['DB_MENU_', 'DB_MENU_TITLE', 'DB_MENU_FOOTER_HIGH', 'DB_MENU_OVERLAY']","['0x1579E', '0x157AB', '0x157B4', '0x157BD', '0x157DE', '0x157E7', '0x157F0', '0x1580E', '0x15817', '0x15820', '0x1583A', '0x15843']","['0x1577D', '0x15780', '0x1578A', '0x157B7', '0x157C7', '0x157EA', '0x1581A', '0x15846', '0x15859', '0x15861', '0x15869', '0x15871']",DB_MENU_FOOTER_HIGH,string,19,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
88106,0x1582A,15,DB_MENU_OVERLAY,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001741,,88106,0x1582A,string,string_table,DB_MENU_OVERLAY,375,0x15704..0x15851,Function_375,[],"['DB_MENU_TITLE', 'DB_MENU_FOOTER_HIGH', 'DB_MENU_OVERLAY', 'DB_MENU_']","['0x157AB', '0x157B4', '0x157BD', '0x157DE', '0x157E7', '0x157F0', '0x1580E', '0x15817', '0x15820', '0x1583A', '0x15843', '0x1584C']","['0x157B7', '0x157C7', '0x157EA', '0x1581A', '0x15846', '0x15859', '0x15861', '0x15869', '0x15871', '0x1587D', '0x1588A', '0x158A1']",DB_MENU_OVERLAY,string,15,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
88278,0x158D6,8,DB_MENU_,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001742,,88278,0x158D6,string,string_table,DB_MENU_,377,0x158B9..0x15A06,Function_377,[],"['DB_MENU_', 'DB_MENU_TITLE', 'DB_MENU_FOOTER_HIGH', 'DB_MENU_OVERLAY']","['0x15887', '0x158E5', '0x158F2', '0x158FB', '0x15904', '0x1591F', '0x1592C', '0x15953']","['0x15859', '0x15861', '0x15869', '0x15871', '0x1587D', '0x1588A', '0x158A1', '0x158AB', '0x158AF', '0x158B4', '0x158CE', '0x158FE']",DB_MENU_,string,8,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
88336,0x15910,8,DB_MENU_,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001743,,88336,0x15910,string,string_table,DB_MENU_,377,0x158B9..0x15A06,Function_377,[],"['DB_MENU_', 'DB_MENU_TITLE', 'DB_MENU_FOOTER_HIGH', 'DB_MENU_OVERLAY']","['0x158E5', '0x158F2', '0x158FB', '0x15904', '0x1591F', '0x1592C', '0x15953', '0x15960', '0x15969', '0x15972']","['0x158A1', '0x158AB', '0x158AF', '0x158B4', '0x158CE', '0x158FE', '0x15932', '0x15935', '0x1593F', '0x1596C', '0x1597C']",DB_MENU_,string,8,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
88388,0x15944,8,DB_MENU_,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001744,,88388,0x15944,string,string_table,DB_MENU_,377,0x158B9..0x15A06,Function_377,[],"['DB_MENU_', 'DB_MENU_TITLE', 'DB_MENU_FOOTER_HIGH', 'DB_MENU_OVERLAY']","['0x158E5', '0x158F2', '0x158FB', '0x15904', '0x1591F', '0x1592C', '0x15953', '0x15960', '0x15969', '0x15972', '0x15993', '0x1599C']","['0x158CE', '0x158FE', '0x15932', '0x15935', '0x1593F', '0x1596C', '0x1597C', '0x1599F']",DB_MENU_,string,8,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
88453,0x15985,13,DB_MENU_TITLE,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001745,,88453,0x15985,string,string_table,DB_MENU_TITLE,377,0x158B9..0x15A06,Function_377,[],"['DB_MENU_', 'DB_MENU_TITLE', 'DB_MENU_FOOTER_HIGH', 'DB_MENU_OVERLAY']","['0x1591F', '0x1592C', '0x15953', '0x15960', '0x15969', '0x15972', '0x15993', '0x1599C', '0x159A5', '0x159C3', '0x159CC', '0x159D5']","['0x15932', '0x15935', '0x1593F', '0x1596C', '0x1597C', '0x1599F', '0x159CF', '0x159FB']",DB_MENU_TITLE,string,13,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
88495,0x159AF,19,DB_MENU_FOOTER_HIGH,,string,SAME_SIZE_SAFE,same_length_string_replace,0.95,decoded printable bytes can be replaced only with equal encoded length,REBUILD_REQUIRED,STR_001746,,88495,0x159AF,string,string_table,DB_MENU_FOOTER_HIGH,377,0x158B9..0x15A06,Function_377,[],"['DB_MENU_', 'DB_MENU_TITLE', 'DB_MENU_FOOTER_HIGH', 'DB_MENU_OVERLAY', 'MISSIONS']","['0x15953', '0x15960', '0x15969', '0x15972', '0x15993', '0x1599C', '0x159A5', '0x159C3', '0x159CC', '0x159D5', '0x159EF', '0x159F8']","['0x15932', '0x15935', '0x1593F', '0x1596C', '0x1597C', '0x1599F', '0x159CF', '0x159FB']",DB_MENU_FOOTER_HIGH,string,19,SAME_SIZE_SAFE,0.95,decoded printable bytes can be replaced only with equal encoded length,,bounded operand or owned string/table bytes
