string_offset,string_offset_hex,string_text,string_class,reference_instruction_offset,reference_instruction_offset_hex,owner_function_index,owner_function,owner_function_offset_range
63596,0xF86C,deathmsg_STREETDOG,unknown,63594,0xF86A,455,Function_455,0xF4E7..0xF8C1
63621,0xF885,deathmsg_VULTURE,unknown,63619,0xF883,455,Function_455,0xF4E7..0xF8C1
63644,0xF89C,deathmsg_WOLF,unknown,63642,0xF89A,455,Function_455,0xF4E7..0xF8C1
63664,0xF8B0,deathmsg_animal,event/task name,63662,0xF8AE,455,Function_455,0xF4E7..0xF8C1
63718,0xF8E6,deathmsg_ZOMBIE,unknown,63716,0xF8E4,456,Function_456,0xF8C1..0xFB4C
63852,0xF96C,deathmsg_BOUNTY_HUNTER,unknown,63850,0xF96A,456,Function_456,0xF8C1..0xFB4C
63881,0xF989,deathmsg_BYSTANDER,unknown,63879,0xF987,456,Function_456,0xF8C1..0xFB4C
63906,0xF9A2,deathmsg_INDIAN_BYSTANDER,unknown,63904,0xF9A0,456,Function_456,0xF8C1..0xFB4C
63938,0xF9C2,deathmsg_MEXICAN_BYSTANDER,unknown,63936,0xF9C0,456,Function_456,0xF8C1..0xFB4C
63971,0xF9E3,deathmsg_U_S_BYSTANDER,unknown,63969,0xF9E1,456,Function_456,0xF8C1..0xFB4C
64000,0xFA00,deathmsg_CATTLE_RUSTLER,unknown,63998,0xF9FE,456,Function_456,0xF8C1..0xFB4C
64030,0xFA1E,deathmsg_DRUNK_N_DIRTY,unknown,64028,0xFA1C,456,Function_456,0xF8C1..0xFB4C
64059,0xFA3B,deathmsg_GENERIC_CRIMINAL,unknown,64057,0xFA39,456,Function_456,0xF8C1..0xFB4C
64091,0xFA5B,deathmsg_MEXICAN_BANDITO,unknown,64089,0xFA59,456,Function_456,0xF8C1..0xFB4C
64122,0xFA7A,deathmsg_SMUGGLERS,unknown,64120,0xFA78,456,Function_456,0xF8C1..0xFB4C
64147,0xFA93,deathmsg_TREASURE_HUNTER,unknown,64145,0xFA91,456,Function_456,0xF8C1..0xFB4C
64178,0xFAB2,deathmsg_INDIAN_RAIDER,unknown,64176,0xFAB0,456,Function_456,0xF8C1..0xFB4C
64207,0xFACF,deathmsg_LAW,likely logic anchor,64205,0xFACD,456,Function_456,0xF8C1..0xFB4C
64226,0xFAE2,deathmsg_MEXICAN_LAW,likely logic anchor,64224,0xFAE0,456,Function_456,0xF8C1..0xFB4C
64253,0xFAFD,deathmsg_MEXICAN_REBEL,unknown,64251,0xFAFB,456,Function_456,0xF8C1..0xFB4C
64282,0xFB1A,deathmsg_MEXICAN_SOLDIER,unknown,64280,0xFB18,456,Function_456,0xF8C1..0xFB4C
64313,0xFB39,deathmsg_somebody,unknown,64311,0xFB37,456,Function_456,0xF8C1..0xFB4C
64513,0xFC01,crateMultiplayer_open,unknown,64511,0xFBFF,461,Function_461,0xFBC1..0xFC92
64567,0xFC37,LOCKER_OPEN_QUICK_MASTER,unknown,64565,0xFC35,461,Function_461,0xFBC1..0xFC92
64752,0xFCF0,MPItemGiver,unknown,64750,0xFCEE,464,Function_464,0xFCE9..0xFCFD
65070,0xFE2E,net_player_found_xpbonus,unknown,65068,0xFE2C,468,Function_468,0xFE11..0xFE4D
65141,0xFE75,DLC_AA_award,unknown,65139,0xFE73,469,Function_469,0xFE4D..0xFE91
65423,0xFF8F,Rezzing,unknown,65421,0xFF8D,477,Function_477,0xFF77..0x1088F
65433,0xFF99,"Emergency Revival recv'd from Player #%s (%s), for #%s (%s)",debug/display text,65431,0xFF97,477,Function_477,0xFF77..0x1088F
69465,0x10F59,GENERAL MP,debug/display text,69463,0x10F57,480,Function_480,0x10F48..0x10FAB
69478,0x10F66,"############ DITCH ORDER RECEIVED FROM #%s, %s!",debug/display text,69476,0x10F64,480,Function_480,0x10F48..0x10FAB
69554,0x10FB2,title_xplvl_0_ui,unknown,69552,0x10FB0,481,Function_481,0x10FAB..0x1105B
69732,0x11064,blah,unknown,69730,0x11062,482,Function_482,0x1105B..0x12000
