offset,offset_hex,length,text,population_term
55841,0xDA21,23,mp_time_overtime_header,
55870,0xDA3E,4,",C$8",
55961,0xDA99,6,",ir@~-",
56027,0xDADB,4,R/ c,
56202,0xDB8A,11,beastmaster,
56246,0xDBB6,11,beastmaster,
56310,0xDBF6,11,beastmaster,
56338,0xDC12,11,beastmaster,
56380,0xDC3C,11,Local State,
56392,0xDC48,82,"oQCTF_CLASSIC has determined that there's only one team remaining, we're quitting.",
56579,0xDD03,4,=`Ra,
57069,0xDEED,4,p:vB,
57097,0xDF09,4,p:vB,
57138,0xDF32,6,%_Ro+9,
57172,0xDF54,74,oIdefault_character_Main\ReactionProcessing\ReactionProcessing_Player\Fire,
57412,0xE044,5,",ED+,",
57661,0xE13D,20,CTF_ran_too_far_help,
57834,0xE1EA,6,7 37 >,
57897,0xE229,87,"oVBag #%s, locally owned and carried by %s, went out of bounds or Underwater. Returning",
58084,0xE2E4,6,?9#8#A,
58195,0xE353,5,=R*=c,
58310,0xE3C6,23,CTF_one_obj_stayonpoint,
58386,0xE412,21,CTF_one_obj_get2point,
58539,0xE4AB,4,E:vC,
58702,0xE54E,4,2:vC,
58799,0xE5AF,45,"o,Bag %s deemed on ground too long, returning",
58964,0xE654,4,(:vC,
59095,0xE6D7,6,":p7(,G",
59115,0xE6EB,4,713:,
59143,0xE707,16,"7(717.7+;u;s;t,O",
59339,0xE7CB,7,")?fff,D",
59447,0xE837,5,9484R,
59492,0xE864,7,",IZ+84:",
59524,0xE884,5,9484R,
59569,0xE8B1,7,",IZ+84:",
59624,0xE8E8,14,CTF_FastAttach,
59661,0xE90D,13,CTF_AttachNow,
59837,0xE9BD,13,CTF_AttachNow,
59859,0xE9D3,14,CTF_FastAttach,
59885,0xE9ED,13,CTF_Attach1st,
59939,0xEA23,4,grab,
60015,0xEA6F,13,CTF_Attach1st,
60088,0xEAB8,17,CTF_action_return,
60146,0xEAF2,15,CTF_action_grab,
60184,0xEB18,18,CTF_action_dblgrab,
60269,0xEB6D,21,clavicle_l_attachment,
60303,0xEB8F,21,clavicle_r_attachment,
60399,0xEBEF,5,bN)C6,
60565,0xEC95,10,clavicle_l,
60588,0xECAC,10,clavicle_r,
60611,0xECC3,5,",C',C",
60644,0xECE4,28,ENSURE_BAG_CARRYING_FIDELITY,
60795,0xED7B,7,CTF_Cap,
60816,0xED90,10,CTF_CapDbl,
60842,0xEDAA,45,"o,SENDing cap. Player %s (%s) for bag %s @ %s",
61020,0xEE5C,4,):vC,
61067,0xEE8B,4,R*Kc,
61093,0xEEA5,5,{RG{:,
61119,0xEEBF,5,RATR!,
61137,0xEED1,4,R*Kc,
61204,0xEF14,4,;:vC,
61294,0xEF6E,4,R*Kc,
61355,0xEFAB,4,RG{d,
61569,0xF081,5,R*K 8,
61825,0xF181,4,R !b,
61926,0xF1E6,45,"o,SENDing ask. Player %s (%s) for bag %s @ %s",
62023,0xF247,18,CTF_IS_BAG_AT_BASE,
62264,0xF338,21,CTF_FLAG_IS_OUR_TEAMS,
62354,0xF392,17,ENSURE_BAG_EXISTS,
62447,0xF3EF,5,YR*=c,
62456,0xF3F8,9,Lightning,
62468,0xF404,23,script_lightning_marker,
62575,0xF46F,4,RKp8,
62599,0xF487,4,R)2b,
62610,0xF492,5,$R*Xc,
62630,0xF4A6,4,RG{d,
62657,0xF4C1,4,RG{d,
63071,0xF65F,5,WR*Kc,
63425,0xF7C1,4,R !b,
63531,0xF82B,15,ADD_GLOW_TO_BAG,
63571,0xF853,4,R*Xc,
63579,0xF85B,4,RG{d,
63597,0xF86D,4,R*Kc,
