offset,offset_hex,opcode,kind,semantics,instruction_size,instruction_hex,delta,target_candidate
23842,0x5D22,98,branch_candidate,unconditional_jump,3,62 01 A9,425,24270
23864,0x5D38,98,branch_candidate,unconditional_jump,3,62 01 93,403,24270
23882,0x5D4A,98,branch_candidate,unconditional_jump,3,62 01 81,385,24270
23902,0x5D5E,98,branch_candidate,unconditional_jump,3,62 01 6D,365,24270
23923,0x5D73,98,branch_candidate,unconditional_jump,3,62 01 58,344,24270
23942,0x5D86,98,branch_candidate,unconditional_jump,3,62 01 45,325,24270
23962,0x5D9A,98,branch_candidate,unconditional_jump,3,62 01 31,305,24270
23982,0x5DAE,98,branch_candidate,unconditional_jump,3,62 01 1D,285,24270
24012,0x5DCC,98,branch_candidate,unconditional_jump,3,62 00 FF,255,24270
24040,0x5DE8,98,branch_candidate,unconditional_jump,3,62 00 E3,227,24270
24064,0x5E00,98,branch_candidate,unconditional_jump,3,62 00 CB,203,24270
24088,0x5E18,98,branch_candidate,unconditional_jump,3,62 00 B3,179,24270
24110,0x5E2E,98,branch_candidate,unconditional_jump,3,62 00 9D,157,24270
24130,0x5E42,98,branch_candidate,unconditional_jump,3,62 00 89,137,24270
24147,0x5E53,98,branch_candidate,unconditional_jump,3,62 00 78,120,24270
24178,0x5E72,98,branch_candidate,unconditional_jump,3,62 00 59,89,24270
24202,0x5E8A,98,branch_candidate,unconditional_jump,3,62 00 41,65,24270
24231,0x5EA7,98,branch_candidate,unconditional_jump,3,62 00 24,36,24270
24267,0x5ECB,98,branch_candidate,unconditional_jump,3,62 00 00,0,24270
24291,0x5EE3,99,branch_candidate,jump_false,3,63 00 04,4,24298
24303,0x5EEF,82,call_candidate,call2,3,52 15 16,5398,29704
24316,0x5EFC,82,call_candidate,call2,3,52 15 62,5474,29793
24325,0x5F05,82,call_candidate,call2,3,52 5E F3,24307,48635
24331,0x5F0B,82,call_candidate,call2,3,52 15 62,5474,29808
24335,0x5F0F,99,branch_candidate,jump_false,3,63 00 72,114,24452
24350,0x5F1E,100,branch_candidate,jump_ne,3,64 00 11,17,24370
24367,0x5F2F,98,branch_candidate,unconditional_jump,3,62 00 0B,11,24381
24385,0x5F41,105,branch_candidate,jump_gt,3,69 00 40,64,24452
24404,0x5F54,104,branch_candidate,jump_ge,3,68 00 2D,45,24452
24449,0x5F81,98,branch_candidate,unconditional_jump,3,62 FF CC,-52,24400
24462,0x5F8E,82,call_candidate,call2,3,52 15 62,5474,29939
24466,0x5F92,99,branch_candidate,jump_false,3,63 00 0E,14,24483
24477,0x5F9D,82,call_candidate,call2,3,52 60 21,24609,49089
24491,0x5FAB,99,branch_candidate,jump_false,3,63 00 6F,111,24605
24502,0x5FB6,100,branch_candidate,jump_ne,3,64 00 31,49,24554
24514,0x5FC2,100,branch_candidate,jump_ne,3,64 00 0C,12,24529
24522,0x5FCA,82,call_candidate,call2,3,52 5A C9,23241,47766
24526,0x5FCE,98,branch_candidate,unconditional_jump,3,62 00 16,22,24551
