offset,offset_hex,opcode,width,value,actor_kind,operand_hex
851,0x353,37,1,79,eActorEnum_candidate,4F
1243,0x4DB,37,1,20,eActorEnum_candidate,14
1509,0x5E5,37,1,146,eActorEnum_candidate,92
1781,0x6F5,65,2,2048,,08 00
1980,0x7BC,37,1,145,eActorEnum_candidate,91
2361,0x939,65,2,512,gang_actor,02 00
2483,0x9B3,65,2,696,eActorEnum_candidate,02 B8
2751,0xABF,37,1,26,eActorEnum_candidate,1A
2837,0xB15,37,1,26,eActorEnum_candidate,1A
3120,0xC30,37,1,8,eActorEnum_candidate,08
3133,0xC3D,37,1,8,eActorEnum_candidate,08
3407,0xD4F,65,2,696,eActorEnum_candidate,02 B8
3857,0xF11,40,4,1077936128,,40 40 00 00
